step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
29,RL,RUSSIA,2,,0,GERMANY ITALY ,18
29,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,9
31,transparent,AUSTRIA,1,,0,,0
31,transparent,ENGLAND,3,RUSSIA ,2,GERMANY ,9
31,transparent,FRANCE,6,,0,GERMANY ,9
31,transparent,GERMANY,9,,0,ENGLAND FRANCE RUSSIA ,11
31,transparent,ITALY,9,,0,AUSTRIA TURKEY ,5
31,RL,RUSSIA,2,,0,GERMANY ITALY ,18
31,transparent,TURKEY,4,AUSTRIA ,1,,0
34,transparent,AUSTRIA,0,,0,ITALY ,11
34,transparent,ENGLAND,3,RUSSIA ,3,FRANCE ,7
34,transparent,FRANCE,7,,0,,0
34,transparent,GERMANY,7,,0,ENGLAND FRANCE RUSSIA ,13
34,transparent,ITALY,11,,0,AUSTRIA TURKEY ,3
34,RL,RUSSIA,3,,0,GERMANY ITALY ,18
34,transparent,TURKEY,3,AUSTRIA ,0,ITALY ,11
36,transparent,AUSTRIA,0,,0,ITALY ,11
36,transparent,ENGLAND,3,RUSSIA ,3,FRANCE GERMANY ,14
36,transparent,FRANCE,7,,0,GERMANY ,7
36,transparent,GERMANY,7,,0,ENGLAND ,3
36,transparent,ITALY,11,,0,,0
36,RL,RUSSIA,3,,0,GERMANY ,7
36,transparent,TURKEY,3,AUSTRIA ,0,ITALY ,11
38,transparent,AUSTRIA,0,,0,ITALY ,14
38,transparent,ENGLAND,3,RUSSIA ,3,FRANCE GERMANY ,13
38,transparent,FRANCE,6,,0,ENGLAND GERMANY ,10
38,transparent,GERMANY,7,,0,ENGLAND FRANCE ,9
38,transparent,ITALY,14,,0,RUSSIA ,3
38,RL,RUSSIA,3,,0,GERMANY ,7
38,transparent,TURKEY,1,AUSTRIA ,0,ITALY ,14
40,transparent,AUSTRIA,0,,0,ITALY ,14
40,transparent,ENGLAND,3,RUSSIA ,3,GERMANY ,7
40,transparent,FRANCE,6,,0,ENGLAND GERMANY ,10
40,transparent,GERMANY,7,,0,ENGLAND FRANCE ,9
40,transparent,ITALY,14,,0,RUSSIA ,3
40,RL,RUSSIA,3,,0,GERMANY ,7
40,transparent,TURKEY,1,AUSTRIA ,0,ITALY ,14
43,transparent,AUSTRIA,0,,0,,0
43,transparent,ENGLAND,2,RUSSIA ,3,,0
43,transparent,FRANCE,6,,0,GERMANY ITALY ,23
43,transparent,GERMANY,6,,0,ENGLAND FRANCE ITALY ,25
43,transparent,ITALY,17,,0,RUSSIA ,3
43,RL,RUSSIA,3,,0,ITALY ,17
43,transparent,TURKEY,0,AUSTRIA ,0,ITALY ,17
45,transparent,AUSTRIA,0,,0,,0
45,transparent,ENGLAND,2,RUSSIA ,3,,0
45,transparent,FRANCE,6,,0,GERMANY ITALY ,23
45,transparent,GERMANY,6,,0,ENGLAND FRANCE ITALY ,25
45,transparent,ITALY,17,,0,RUSSIA ,3
45,RL,RUSSIA,3,,0,ITALY ,17
45,transparent,TURKEY,0,AUSTRIA ,0,ITALY ,17
