step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
29,transparent,ITALY,9,,0,AUSTRIA RUSSIA TURKEY ,8
29,RL,RUSSIA,4,,0,AUSTRIA GERMANY ITALY ,19
29,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,9
31,transparent,AUSTRIA,0,,0,ITALY ,9
31,transparent,ENGLAND,2,,0,,0
31,transparent,FRANCE,5,,0,GERMANY ,10
31,transparent,GERMANY,10,ENGLAND ,2,FRANCE RUSSIA ,9
31,transparent,ITALY,9,,0,RUSSIA TURKEY ,8
31,RL,RUSSIA,4,,0,GERMANY ITALY ,19
31,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,9
33,transparent,AUSTRIA,0,,0,ITALY ,9
33,transparent,ENGLAND,2,,0,,0
33,transparent,FRANCE,4,,0,GERMANY ,13
33,transparent,GERMANY,13,ENGLAND ,2,FRANCE RUSSIA ,6
33,transparent,ITALY,9,,0,RUSSIA TURKEY ,6
33,RL,RUSSIA,2,,0,GERMANY ITALY ,22
33,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,9
35,transparent,AUSTRIA,0,,0,ITALY ,9
35,transparent,ENGLAND,2,,0,,0
35,transparent,FRANCE,4,,0,GERMANY ,13
35,transparent,GERMANY,13,ENGLAND ,2,FRANCE RUSSIA ,6
35,transparent,ITALY,9,,0,RUSSIA TURKEY ,6
35,RL,RUSSIA,2,,0,GERMANY ITALY ,22
35,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,9
38,transparent,AUSTRIA,0,,0,,0
38,transparent,ENGLAND,2,,0,,0
38,transparent,FRANCE,2,,0,GERMANY ,16
38,transparent,GERMANY,16,ENGLAND ,2,,0
38,transparent,ITALY,10,,0,,0
38,RL,RUSSIA,0,,0,GERMANY ITALY ,26
38,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,10
39,transparent,AUSTRIA,0,,0,,0
39,transparent,ENGLAND,2,,0,,0
39,transparent,FRANCE,2,,0,GERMANY ,16
39,transparent,GERMANY,16,ENGLAND TURKEY ,6,,0
39,transparent,ITALY,10,ENGLAND ,2,TURKEY ,4
39,RL,RUSSIA,0,,0,GERMANY ITALY ,26
39,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,10
