step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
32,transparent,RUSSIA,1,ENGLAND ,1,,0
32,transparent,TURKEY,2,RUSSIA ,1,,0
35,transparent,AUSTRIA,0,,0,,0
35,transparent,ENGLAND,1,RUSSIA ,0,FRANCE GERMANY ,18
35,transparent,FRANCE,5,,0,,0
35,transparent,GERMANY,13,,0,FRANCE ITALY RUSSIA ,19
35,RL,ITALY,14,,0,TURKEY ,1
35,transparent,RUSSIA,0,ENGLAND ,1,GERMANY ,13
35,transparent,TURKEY,1,RUSSIA ,0,,0
37,transparent,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,1,RUSSIA ,0,FRANCE GERMANY ,18
37,transparent,FRANCE,5,,0,GERMANY ,13
37,transparent,GERMANY,13,,0,FRANCE ITALY RUSSIA ,19
37,RL,ITALY,14,,0,GERMANY TURKEY ,14
37,transparent,RUSSIA,0,ENGLAND ,1,GERMANY ,13
37,transparent,TURKEY,1,RUSSIA ,0,,0
40,transparent,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,1,RUSSIA ,0,GERMANY ,14
40,transparent,FRANCE,4,,0,GERMANY ITALY ,28
40,transparent,GERMANY,14,,0,FRANCE ITALY ,18
40,RL,ITALY,14,,0,GERMANY ,14
40,transparent,RUSSIA,0,ENGLAND ,1,GERMANY ,14
40,transparent,TURKEY,1,RUSSIA ,0,,0
42,transparent,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,1,RUSSIA ,0,GERMANY ,14
42,transparent,FRANCE,4,,0,GERMANY ITALY ,28
42,transparent,GERMANY,14,,0,FRANCE ITALY ,18
42,RL,ITALY,14,,0,FRANCE GERMANY ,18
42,transparent,RUSSIA,0,ENGLAND ,1,,0
42,transparent,TURKEY,1,RUSSIA ,0,,0
44,transparent,AUSTRIA,0,,0,,0
44,transparent,ENGLAND,1,RUSSIA ,0,,0
44,transparent,FRANCE,4,,0,GERMANY ,13
44,transparent,GERMANY,13,,0,ITALY ,15
44,RL,ITALY,15,,0,FRANCE GERMANY ,17
44,transparent,RUSSIA,0,ENGLAND ,1,,0
44,transparent,TURKEY,1,RUSSIA ,0,,0
46,transparent,AUSTRIA,0,,0,,0
46,transparent,ENGLAND,1,RUSSIA ,0,,0
46,transparent,FRANCE,4,,0,GERMANY ,13
46,transparent,GERMANY,13,,0,ITALY ,15
46,RL,ITALY,15,,0,FRANCE GERMANY ,17
46,transparent,RUSSIA,0,ENGLAND ,1,,0
46,transparent,TURKEY,1,RUSSIA ,0,,0
48,transparent,AUSTRIA,0,,0,,0
48,transparent,ENGLAND,1,RUSSIA ,0,GERMANY ,14
48,transparent,FRANCE,3,,0,GERMANY ITALY ,30
48,transparent,GERMANY,14,,0,ITALY ,16
48,RL,ITALY,16,,0,FRANCE GERMANY ,17
48,transparent,RUSSIA,0,ENGLAND ,1,,0
48,transparent,TURKEY,0,RUSSIA ,0,,0
49,transparent,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,1,RUSSIA ,0,GERMANY ,14
49,transparent,FRANCE,3,,0,GERMANY ITALY ,30
49,transparent,GERMANY,14,,0,ITALY ,16
49,RL,ITALY,16,,0,FRANCE GERMANY ,17
49,transparent,RUSSIA,0,ENGLAND ,1,,0
49,transparent,TURKEY,0,RUSSIA ,0,,0
