step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
33,transparent,GERMANY,4,,0,ENGLAND RUSSIA ,17
33,transparent,ITALY,8,ENGLAND FRANCE ,11,RUSSIA ,7
33,transparent,RUSSIA,7,ENGLAND ,10,AUSTRIA ITALY ,10
33,RL,TURKEY,2,,0,ITALY RUSSIA ,15
36,transparent,AUSTRIA,3,,0,,0
36,transparent,ENGLAND,9,GERMANY ,3,,0
36,transparent,FRANCE,2,,0,,0
36,transparent,GERMANY,3,,0,ENGLAND ,9
36,transparent,ITALY,10,FRANCE ,2,ENGLAND RUSSIA ,15
36,transparent,RUSSIA,6,ENGLAND ,9,AUSTRIA ITALY ,13
36,RL,TURKEY,1,,0,ITALY RUSSIA ,16
38,transparent,AUSTRIA,3,,0,RUSSIA ,6
38,transparent,ENGLAND,9,,0,FRANCE GERMANY ,5
38,transparent,FRANCE,2,,0,ENGLAND ,9
38,transparent,GERMANY,3,,0,ENGLAND ,9
38,transparent,ITALY,10,FRANCE ,2,AUSTRIA ENGLAND ,12
38,transparent,RUSSIA,6,ENGLAND ,9,ITALY ,10
38,RL,TURKEY,1,,0,ITALY RUSSIA ,16
41,transparent,AUSTRIA,2,,0,RUSSIA ,5
41,transparent,ENGLAND,9,,0,FRANCE GERMANY RUSSIA ,10
41,transparent,FRANCE,3,,0,ENGLAND ,9
41,transparent,GERMANY,2,,0,,0
41,transparent,ITALY,12,FRANCE ,3,ENGLAND TURKEY ,10
41,transparent,RUSSIA,5,ENGLAND ,9,AUSTRIA ITALY ,14
41,RL,TURKEY,1,,0,,0
42,transparent,AUSTRIA,2,,0,ITALY RUSSIA ,17
42,transparent,ENGLAND,9,,0,FRANCE RUSSIA ,8
42,transparent,FRANCE,3,,0,ENGLAND ,9
42,transparent,GERMANY,2,,0,ENGLAND ,9
42,transparent,ITALY,12,FRANCE ,3,ENGLAND ,9
42,transparent,RUSSIA,5,ENGLAND ,9,AUSTRIA TURKEY ,3
42,RL,TURKEY,1,,0,,0
45,transparent,AUSTRIA,2,,0,ITALY RUSSIA ,17
45,transparent,ENGLAND,12,,0,FRANCE GERMANY RUSSIA ,7
45,transparent,FRANCE,2,,0,ENGLAND ,12
45,transparent,GERMANY,0,,0,ENGLAND ,12
45,transparent,ITALY,12,FRANCE ,2,ENGLAND TURKEY ,13
45,transparent,RUSSIA,5,ENGLAND ,12,,0
45,RL,TURKEY,1,,0,,0
47,transparent,AUSTRIA,2,,0,,0
47,transparent,ENGLAND,12,,0,FRANCE RUSSIA ,7
47,transparent,FRANCE,2,,0,ENGLAND ,12
47,transparent,GERMANY,0,,0,ENGLAND ,12
47,transparent,ITALY,12,FRANCE ,2,ENGLAND ,12
47,transparent,RUSSIA,5,,0,ENGLAND TURKEY ,13
47,RL,TURKEY,1,,0,,0
50,transparent,AUSTRIA,1,,0,,0
50,transparent,ENGLAND,14,,0,FRANCE ITALY RUSSIA ,18
50,transparent,FRANCE,2,,0,ENGLAND ,14
50,transparent,GERMANY,0,,0,ENGLAND ,14
50,transparent,ITALY,12,FRANCE ,2,AUSTRIA RUSSIA ,5
50,transparent,RUSSIA,4,,0,ENGLAND ITALY ,26
50,RL,TURKEY,1,,0,,0
51,transparent,AUSTRIA,1,,0,RUSSIA ,4
51,transparent,ENGLAND,14,,0,FRANCE ITALY RUSSIA ,18
51,transparent,FRANCE,2,,0,ENGLAND ,14
51,transparent,GERMANY,0,,0,ENGLAND ,14
51,transparent,ITALY,12,FRANCE ,2,AUSTRIA RUSSIA ,5
51,transparent,RUSSIA,4,,0,ENGLAND ITALY TURKEY ,27
51,RL,TURKEY,1,,0,,0
54,transparent,AUSTRIA,0,,0,RUSSIA ,3
54,transparent,ENGLAND,16,,0,ITALY ,13
54,transparent,FRANCE,1,,0,,0
54,transparent,GERMANY,0,,0,,0
54,transparent,ITALY,13,,0,AUSTRIA FRANCE RUSSIA TURKEY ,5
54,transparent,RUSSIA,3,,0,ITALY TURKEY ,14
54,RL,TURKEY,1,,0,,0
56,transparent,AUSTRIA,0,,0,,0
56,transparent,ENGLAND,16,,0,ITALY ,13
56,transparent,FRANCE,1,,0,,0
56,transparent,GERMANY,0,,0,,0
56,transparent,ITALY,13,,0,FRANCE RUSSIA TURKEY ,5
56,transparent,RUSSIA,3,,0,ENGLAND ITALY TURKEY ,30
56,RL,TURKEY,1,,0,,0
59,transparent,AUSTRIA,0,,0,,0
59,transparent,ENGLAND,16,,0,ITALY RUSSIA ,16
59,transparent,FRANCE,1,,0,,0
59,transparent,GERMANY,0,,0,,0
59,transparent,ITALY,14,,0,ENGLAND RUSSIA TURKEY ,19
59,transparent,RUSSIA,2,,0,ENGLAND ITALY TURKEY ,31
59,RL,TURKEY,1,,0,,0
60,transparent,AUSTRIA,0,,0,,0
60,transparent,ENGLAND,16,,0,FRANCE ITALY RUSSIA ,17
60,transparent,FRANCE,1,,0,ITALY ,14
60,transparent,GERMANY,0,,0,,0
60,transparent,ITALY,14,,0,ENGLAND RUSSIA TURKEY ,19
60,transparent,RUSSIA,2,,0,ITALY TURKEY ,15
60,RL,TURKEY,1,,0,,0
63,transparent,AUSTRIA,0,,0,,0
63,transparent,ENGLAND,16,,0,FRANCE ITALY RUSSIA ,17
63,transparent,FRANCE,1,,0,ENGLAND ITALY ,30
63,transparent,GERMANY,0,,0,,0
63,transparent,ITALY,14,,0,ENGLAND FRANCE TURKEY ,18
63,transparent,RUSSIA,2,,0,ITALY TURKEY ,15
63,RL,TURKEY,1,,0,,0
65,transparent,AUSTRIA,0,,0,,0
65,transparent,ENGLAND,16,,0,ITALY ,14
65,transparent,FRANCE,1,,0,ENGLAND ITALY ,30
65,transparent,GERMANY,0,,0,,0
65,transparent,ITALY,14,,0,ENGLAND FRANCE TURKEY ,18
65,transparent,RUSSIA,2,,0,ITALY ,14
65,RL,TURKEY,1,,0,ITALY ,14
67,transparent,AUSTRIA,0,,0,,0
67,transparent,ENGLAND,16,,0,FRANCE ITALY ,17
67,transparent,FRANCE,1,,0,ENGLAND ITALY ,32
67,transparent,GERMANY,0,,0,,0
67,transparent,ITALY,16,,0,ENGLAND FRANCE ,17
67,transparent,RUSSIA,0,,0,ITALY ,16
67,RL,TURKEY,1,,0,ITALY ,16
68,transparent,AUSTRIA,0,,0,,0
68,transparent,ENGLAND,16,,0,FRANCE ITALY ,17
68,transparent,FRANCE,1,,0,ENGLAND ITALY ,32
68,transparent,GERMANY,0,,0,,0
68,transparent,ITALY,16,,0,ENGLAND ,16
68,transparent,RUSSIA,0,,0,ITALY ,16
68,RL,TURKEY,1,,0,ITALY ,16
70,transparent,AUSTRIA,0,,0,,0
70,transparent,ENGLAND,16,,0,FRANCE ITALY ,17
70,transparent,FRANCE,0,,0,ENGLAND ITALY ,33
70,transparent,GERMANY,0,,0,,0
70,transparent,ITALY,17,,0,ENGLAND TURKEY ,17
70,transparent,RUSSIA,0,,0,,0
70,RL,TURKEY,1,,0,ITALY ,17
71,transparent,AUSTRIA,0,,0,,0
71,transparent,ENGLAND,16,,0,FRANCE ITALY ,17
71,transparent,FRANCE,0,,0,ENGLAND ITALY ,33
71,transparent,GERMANY,0,,0,,0
71,transparent,ITALY,17,,0,ENGLAND TURKEY ,17
71,transparent,RUSSIA,0,,0,,0
71,RL,TURKEY,1,,0,ITALY ,17
