step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
33,transparent,GERMANY,5,,0,FRANCE RUSSIA ,11
33,transparent,ITALY,9,,0,TURKEY ,6
33,transparent,RUSSIA,4,,0,,0
33,RL,TURKEY,6,,0,AUSTRIA ITALY RUSSIA ,13
35,transparent,AUSTRIA,0,,0,,0
35,transparent,ENGLAND,3,,0,,0
35,transparent,FRANCE,7,,0,ENGLAND GERMANY ,8
35,transparent,GERMANY,5,,0,FRANCE RUSSIA ,11
35,transparent,ITALY,9,,0,TURKEY ,6
35,transparent,RUSSIA,4,,0,,0
35,RL,TURKEY,6,,0,AUSTRIA ITALY RUSSIA ,13
38,transparent,AUSTRIA,0,,0,,0
38,transparent,ENGLAND,3,,0,,0
38,transparent,FRANCE,9,,0,ENGLAND GERMANY ,6
38,transparent,GERMANY,3,,0,FRANCE RUSSIA ,14
38,transparent,ITALY,11,,0,,0
38,transparent,RUSSIA,5,,0,,0
38,RL,TURKEY,3,,0,AUSTRIA ITALY RUSSIA ,16
40,transparent,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,3,,0,,0
40,transparent,FRANCE,9,,0,ENGLAND ,3
40,transparent,GERMANY,3,,0,FRANCE RUSSIA ,14
40,transparent,ITALY,11,,0,RUSSIA ,5
40,transparent,RUSSIA,5,,0,,0
40,RL,TURKEY,3,,0,AUSTRIA ITALY RUSSIA ,16
42,transparent,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,3,,0,,0
42,transparent,FRANCE,10,,0,ENGLAND ,3
42,transparent,GERMANY,2,,0,FRANCE RUSSIA ,15
42,transparent,ITALY,12,,0,RUSSIA TURKEY ,7
42,transparent,RUSSIA,5,,0,ITALY ,12
42,RL,TURKEY,2,,0,ITALY RUSSIA ,17
44,transparent,AUSTRIA,0,,0,,0
44,transparent,ENGLAND,3,,0,,0
44,transparent,FRANCE,10,,0,ENGLAND ,3
44,transparent,GERMANY,2,,0,RUSSIA ,5
44,transparent,ITALY,12,,0,RUSSIA TURKEY ,7
44,transparent,RUSSIA,5,,0,ITALY ,12
44,RL,TURKEY,2,,0,ITALY RUSSIA ,17
47,transparent,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,3,,0,FRANCE ,8
47,transparent,FRANCE,8,,0,ENGLAND ,3
47,transparent,GERMANY,2,,0,RUSSIA ,5
47,transparent,ITALY,15,,0,FRANCE RUSSIA TURKEY ,14
47,transparent,RUSSIA,5,,0,ITALY ,15
47,RL,TURKEY,1,,0,ITALY ,15
49,transparent,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,3,,0,,0
49,transparent,FRANCE,8,,0,ENGLAND ,3
49,transparent,GERMANY,2,,0,,0
49,transparent,ITALY,15,,0,FRANCE RUSSIA ,13
49,transparent,RUSSIA,5,,0,FRANCE ITALY ,23
49,RL,TURKEY,1,,0,ITALY ,15
52,transparent,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,3,,0,,0
52,transparent,FRANCE,10,,0,ITALY ,17
52,transparent,GERMANY,1,,0,,0
52,transparent,ITALY,17,,0,RUSSIA ,3
52,transparent,RUSSIA,3,,0,FRANCE ITALY ,27
52,RL,TURKEY,0,,0,,0
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,3,,0,ITALY ,17
54,transparent,FRANCE,10,,0,ITALY ,17
54,transparent,GERMANY,1,,0,,0
54,transparent,ITALY,17,,0,RUSSIA ,3
54,transparent,RUSSIA,3,,0,FRANCE ITALY ,27
54,RL,TURKEY,0,,0,,0
