step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
32,transparent,RUSSIA,9,ENGLAND ,4,GERMANY ITALY ,15
32,transparent,TURKEY,2,,0,ITALY ,9
35,transparent,AUSTRIA,0,,0,,0
35,transparent,ENGLAND,3,RUSSIA ,9,GERMANY ,6
35,RL,FRANCE,4,,0,GERMANY ,6
35,transparent,GERMANY,6,,0,ENGLAND RUSSIA ,12
35,transparent,ITALY,11,,0,FRANCE RUSSIA TURKEY ,14
35,transparent,RUSSIA,9,ENGLAND ,3,ITALY ,11
35,transparent,TURKEY,1,,0,ITALY RUSSIA ,20
37,transparent,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,3,RUSSIA ,9,,0
37,RL,FRANCE,4,,0,GERMANY ,6
37,transparent,GERMANY,6,,0,FRANCE ,4
37,transparent,ITALY,11,,0,RUSSIA TURKEY ,10
37,transparent,RUSSIA,9,ENGLAND ,3,GERMANY ITALY ,17
37,transparent,TURKEY,1,,0,,0
40,transparent,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,4,RUSSIA ,8,GERMANY ,5
40,RL,FRANCE,5,,0,,0
40,transparent,GERMANY,5,,0,RUSSIA ,8
40,transparent,ITALY,11,,0,RUSSIA TURKEY ,9
40,transparent,RUSSIA,8,ENGLAND ,4,ITALY ,11
40,transparent,TURKEY,1,,0,,0
42,transparent,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,4,RUSSIA ,8,GERMANY ,5
42,RL,FRANCE,5,,0,,0
42,transparent,GERMANY,5,,0,,0
42,transparent,ITALY,11,,0,RUSSIA TURKEY ,9
42,transparent,RUSSIA,8,ENGLAND ,4,ITALY ,11
42,transparent,TURKEY,1,,0,,0
45,transparent,AUSTRIA,0,,0,,0
45,transparent,ENGLAND,4,RUSSIA ,9,,0
45,RL,FRANCE,6,,0,,0
45,transparent,GERMANY,5,,0,ENGLAND ,4
45,transparent,ITALY,9,,0,RUSSIA TURKEY ,10
45,transparent,RUSSIA,9,ENGLAND ,4,ITALY ,9
45,transparent,TURKEY,1,,0,,0
47,transparent,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,4,RUSSIA ,9,FRANCE GERMANY ,11
47,RL,FRANCE,6,,0,,0
47,transparent,GERMANY,5,,0,,0
47,transparent,ITALY,9,,0,RUSSIA TURKEY ,10
47,transparent,RUSSIA,9,ENGLAND ,4,ITALY ,9
47,transparent,TURKEY,1,,0,,0
50,transparent,AUSTRIA,0,,0,,0
50,transparent,ENGLAND,4,RUSSIA ,7,,0
50,RL,FRANCE,8,,0,,0
50,transparent,GERMANY,4,,0,ENGLAND FRANCE ,12
50,transparent,ITALY,10,,0,RUSSIA TURKEY ,8
50,transparent,RUSSIA,7,ENGLAND ,4,ITALY ,10
50,transparent,TURKEY,1,,0,,0
52,transparent,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,4,RUSSIA ,7,,0
52,RL,FRANCE,8,,0,,0
52,transparent,GERMANY,4,,0,,0
52,transparent,ITALY,10,,0,RUSSIA TURKEY ,8
52,transparent,RUSSIA,7,ENGLAND ,4,ITALY ,10
52,transparent,TURKEY,1,,0,,0
55,transparent,AUSTRIA,0,,0,,0
55,transparent,ENGLAND,5,RUSSIA ,5,GERMANY ,2
55,RL,FRANCE,9,,0,ENGLAND ,5
55,transparent,GERMANY,2,,0,FRANCE ,9
55,transparent,ITALY,12,,0,RUSSIA TURKEY ,6
55,transparent,RUSSIA,5,ENGLAND ,5,ITALY ,12
55,transparent,TURKEY,1,,0,,0
57,transparent,AUSTRIA,0,,0,,0
57,transparent,ENGLAND,5,RUSSIA ,5,FRANCE ,9
57,RL,FRANCE,9,,0,ENGLAND ,5
57,transparent,GERMANY,2,,0,,0
57,transparent,ITALY,12,,0,RUSSIA TURKEY ,6
57,transparent,RUSSIA,5,ENGLAND ,5,ITALY ,12
57,transparent,TURKEY,1,,0,,0
60,transparent,AUSTRIA,0,,0,,0
60,transparent,ENGLAND,4,RUSSIA ,5,FRANCE ,10
60,RL,FRANCE,10,,0,ENGLAND ,4
60,transparent,GERMANY,2,,0,,0
60,transparent,ITALY,13,,0,RUSSIA TURKEY ,5
60,transparent,RUSSIA,5,ENGLAND ,4,,0
60,transparent,TURKEY,0,,0,ITALY ,13
62,transparent,AUSTRIA,0,,0,,0
62,transparent,ENGLAND,4,RUSSIA ,5,FRANCE ,10
62,RL,FRANCE,10,,0,ENGLAND ,4
62,transparent,GERMANY,2,,0,,0
62,transparent,ITALY,13,,0,RUSSIA TURKEY ,5
62,transparent,RUSSIA,5,ENGLAND ,4,FRANCE ITALY ,23
62,transparent,TURKEY,0,,0,ITALY ,13
65,transparent,AUSTRIA,0,,0,,0
65,transparent,ENGLAND,3,RUSSIA ,2,,0
65,RL,FRANCE,13,,0,ENGLAND ,3
65,transparent,GERMANY,2,,0,,0
65,transparent,ITALY,14,,0,FRANCE RUSSIA ,15
65,transparent,RUSSIA,2,ENGLAND ,3,FRANCE ITALY ,27
65,transparent,TURKEY,0,,0,ITALY ,14
67,transparent,AUSTRIA,0,,0,,0
67,transparent,ENGLAND,3,RUSSIA ,2,,0
67,RL,FRANCE,13,,0,ITALY ,14
67,transparent,GERMANY,2,,0,,0
67,transparent,ITALY,14,,0,FRANCE RUSSIA ,15
67,transparent,RUSSIA,2,ENGLAND ,3,FRANCE ITALY ,27
67,transparent,TURKEY,0,,0,,0
70,transparent,AUSTRIA,0,,0,,0
70,transparent,ENGLAND,3,RUSSIA ,1,GERMANY ,0
70,RL,FRANCE,14,,0,ITALY RUSSIA ,17
70,transparent,GERMANY,0,,0,ENGLAND FRANCE ,17
70,transparent,ITALY,16,,0,FRANCE RUSSIA ,15
70,transparent,RUSSIA,1,ENGLAND ,3,ITALY ,16
70,transparent,TURKEY,0,,0,,0
71,transparent,AUSTRIA,0,,0,,0
71,transparent,ENGLAND,3,RUSSIA ,1,FRANCE GERMANY ,14
71,RL,FRANCE,14,,0,ITALY RUSSIA ,17
71,transparent,GERMANY,0,,0,ENGLAND FRANCE ,17
71,transparent,ITALY,16,,0,RUSSIA ,1
71,transparent,RUSSIA,1,ENGLAND ,3,ITALY ,16
71,transparent,TURKEY,0,,0,,0
