step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
29,transparent,ENGLAND,3,GERMANY RUSSIA ,17,FRANCE ,5
29,RL,FRANCE,5,,0,ENGLAND GERMANY ,9
29,transparent,GERMANY,6,,0,FRANCE ,5
29,transparent,ITALY,5,,0,GERMANY RUSSIA TURKEY ,21
29,transparent,RUSSIA,11,,0,AUSTRIA ITALY ,5
29,transparent,TURKEY,4,AUSTRIA ,0,ITALY RUSSIA ,16
32,transparent,AUSTRIA,0,,0,,0
32,transparent,ENGLAND,3,GERMANY RUSSIA ,19,,0
32,RL,FRANCE,5,,0,ENGLAND GERMANY ,9
32,transparent,GERMANY,6,,0,FRANCE ,5
32,transparent,ITALY,4,,0,RUSSIA ,13
32,transparent,RUSSIA,13,,0,,0
32,transparent,TURKEY,3,AUSTRIA ,0,ITALY RUSSIA ,17
34,transparent,AUSTRIA,0,,0,,0
34,transparent,ENGLAND,3,GERMANY RUSSIA ,19,FRANCE ,5
34,RL,FRANCE,5,,0,ENGLAND GERMANY ,9
34,transparent,GERMANY,6,,0,,0
34,transparent,ITALY,4,,0,RUSSIA TURKEY ,16
34,transparent,RUSSIA,13,,0,,0
34,transparent,TURKEY,3,AUSTRIA ,0,RUSSIA ,13
37,transparent,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,3,GERMANY RUSSIA ,17,,0
37,RL,FRANCE,5,,0,ENGLAND GERMANY ,9
37,transparent,GERMANY,6,,0,FRANCE RUSSIA ,16
37,transparent,ITALY,5,,0,RUSSIA ,11
37,transparent,RUSSIA,11,,0,,0
37,transparent,TURKEY,4,AUSTRIA ,0,,0
39,transparent,AUSTRIA,0,,0,,0
39,transparent,ENGLAND,3,GERMANY RUSSIA ,17,FRANCE ,5
39,RL,FRANCE,5,,0,ENGLAND GERMANY ,9
39,transparent,GERMANY,6,,0,RUSSIA ,11
39,transparent,ITALY,5,,0,RUSSIA ,11
39,transparent,RUSSIA,11,,0,,0
39,transparent,TURKEY,4,AUSTRIA ,0,ITALY RUSSIA ,16
42,transparent,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,3,GERMANY RUSSIA ,18,,0
42,RL,FRANCE,5,,0,ENGLAND GERMANY ,8
42,transparent,GERMANY,5,,0,RUSSIA ,13
42,transparent,ITALY,5,,0,RUSSIA TURKEY ,16
42,transparent,RUSSIA,13,,0,,0
42,transparent,TURKEY,3,AUSTRIA ,0,,0
44,transparent,AUSTRIA,0,,0,,0
44,transparent,ENGLAND,3,GERMANY RUSSIA ,18,FRANCE ,5
44,RL,FRANCE,5,,0,ENGLAND GERMANY ,8
44,transparent,GERMANY,5,,0,FRANCE RUSSIA ,18
44,transparent,ITALY,5,,0,RUSSIA ,13
44,transparent,RUSSIA,13,,0,GERMANY ,5
44,transparent,TURKEY,3,AUSTRIA ,0,RUSSIA ,13
47,transparent,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,4,GERMANY RUSSIA ,16,,0
47,RL,FRANCE,6,,0,ENGLAND ,4
47,transparent,GERMANY,3,,0,RUSSIA ,13
47,transparent,ITALY,5,,0,RUSSIA ,13
47,transparent,RUSSIA,13,,0,GERMANY ,3
47,transparent,TURKEY,3,AUSTRIA ,0,RUSSIA ,13
49,transparent,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,4,GERMANY ,3,RUSSIA ,13
49,RL,FRANCE,6,,0,ENGLAND GERMANY ,7
49,transparent,GERMANY,3,,0,FRANCE RUSSIA ,19
49,transparent,ITALY,5,,0,RUSSIA ,13
49,transparent,RUSSIA,13,,0,,0
49,transparent,TURKEY,3,AUSTRIA ,0,RUSSIA ,13
52,transparent,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,4,GERMANY ,2,,0
52,RL,FRANCE,5,,0,ENGLAND GERMANY ,6
52,transparent,GERMANY,2,,0,FRANCE ,5
52,transparent,ITALY,5,,0,RUSSIA ,15
52,transparent,RUSSIA,15,ENGLAND ,4,FRANCE ,5
52,transparent,TURKEY,3,AUSTRIA ,0,,0
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,4,GERMANY ,2,FRANCE ,5
54,RL,FRANCE,5,,0,ENGLAND GERMANY ,6
54,transparent,GERMANY,2,,0,FRANCE RUSSIA ,20
54,transparent,ITALY,5,,0,RUSSIA ,15
54,transparent,RUSSIA,15,ENGLAND ,4,TURKEY ,3
54,transparent,TURKEY,3,AUSTRIA ,0,,0
57,transparent,AUSTRIA,0,,0,,0
57,transparent,ENGLAND,4,GERMANY ,1,,0
57,RL,FRANCE,5,,0,ENGLAND GERMANY RUSSIA ,22
57,transparent,GERMANY,1,,0,FRANCE RUSSIA ,22
57,transparent,ITALY,4,,0,RUSSIA ,17
57,transparent,RUSSIA,17,,0,ENGLAND ITALY ,8
57,transparent,TURKEY,3,AUSTRIA ,0,,0
59,transparent,AUSTRIA,0,,0,,0
59,transparent,ENGLAND,4,GERMANY ,1,FRANCE RUSSIA ,22
59,RL,FRANCE,5,,0,ENGLAND GERMANY RUSSIA ,22
59,transparent,GERMANY,1,,0,FRANCE RUSSIA ,22
59,transparent,ITALY,4,,0,RUSSIA ,17
59,transparent,RUSSIA,17,,0,ITALY ,4
59,transparent,TURKEY,3,AUSTRIA ,0,,0
