step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
31,transparent,ENGLAND,4,RUSSIA ,8,GERMANY ,5
31,transparent,FRANCE,5,,0,GERMANY ,5
31,transparent,GERMANY,5,ENGLAND ,4,,0
31,transparent,ITALY,9,FRANCE ,5,AUSTRIA ,2
31,transparent,RUSSIA,8,ENGLAND ,4,ITALY TURKEY ,10
31,RL,TURKEY,1,AUSTRIA ,2,RUSSIA ,8
34,transparent,AUSTRIA,0,,0,,0
34,transparent,ENGLAND,4,RUSSIA ,9,GERMANY ,5
34,transparent,FRANCE,5,,0,,0
34,transparent,GERMANY,5,ENGLAND ,4,FRANCE ,5
34,transparent,ITALY,11,FRANCE ,5,RUSSIA ,9
34,transparent,RUSSIA,9,ENGLAND ,4,ITALY ,11
34,RL,TURKEY,0,AUSTRIA ,0,,0
35,transparent,AUSTRIA,0,,0,,0
35,transparent,ENGLAND,4,RUSSIA ,9,GERMANY ,5
35,transparent,FRANCE,5,,0,GERMANY ,5
35,transparent,GERMANY,5,ENGLAND ,4,FRANCE ,5
35,transparent,ITALY,11,FRANCE ,5,RUSSIA ,9
35,transparent,RUSSIA,9,ENGLAND ,4,ITALY ,11
35,RL,TURKEY,0,AUSTRIA ,0,,0
38,transparent,AUSTRIA,0,,0,,0
38,transparent,ENGLAND,4,RUSSIA ,8,GERMANY ,4
38,transparent,FRANCE,6,,0,GERMANY ,4
38,transparent,GERMANY,4,ENGLAND ,4,FRANCE ,6
38,transparent,ITALY,12,FRANCE ,6,RUSSIA ,8
38,transparent,RUSSIA,8,ENGLAND ,4,ITALY ,12
38,RL,TURKEY,0,AUSTRIA ,0,,0
39,transparent,AUSTRIA,0,,0,,0
39,transparent,ENGLAND,4,RUSSIA ,8,GERMANY ,4
39,transparent,FRANCE,6,,0,GERMANY ,4
39,transparent,GERMANY,4,ENGLAND ,4,FRANCE ,6
39,transparent,ITALY,12,FRANCE ,6,RUSSIA ,8
39,transparent,RUSSIA,8,ENGLAND ,4,ITALY ,12
39,RL,TURKEY,0,AUSTRIA ,0,,0
42,transparent,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,4,RUSSIA ,10,GERMANY ,3
42,transparent,FRANCE,6,,0,GERMANY ,3
42,transparent,GERMANY,3,ENGLAND ,4,FRANCE ,6
42,transparent,ITALY,11,FRANCE ,6,RUSSIA ,10
42,transparent,RUSSIA,10,ENGLAND ,4,ITALY ,11
42,RL,TURKEY,0,AUSTRIA ,0,,0
44,transparent,AUSTRIA,0,,0,,0
44,transparent,ENGLAND,4,RUSSIA ,10,GERMANY ,3
44,transparent,FRANCE,6,,0,GERMANY ,3
44,transparent,GERMANY,3,ENGLAND ,4,FRANCE ,6
44,transparent,ITALY,11,FRANCE ,6,RUSSIA ,10
44,transparent,RUSSIA,10,ENGLAND ,4,ITALY ,11
44,RL,TURKEY,0,AUSTRIA ,0,,0
47,transparent,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,4,RUSSIA ,9,GERMANY ,2
47,transparent,FRANCE,6,,0,ITALY ,13
47,transparent,GERMANY,2,ENGLAND ,4,,0
47,transparent,ITALY,13,FRANCE ,6,RUSSIA ,9
47,transparent,RUSSIA,9,ENGLAND ,4,ITALY ,13
47,RL,TURKEY,0,AUSTRIA ,0,,0
49,transparent,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,4,RUSSIA ,9,GERMANY ,2
49,transparent,FRANCE,6,,0,ITALY ,13
49,transparent,GERMANY,2,ENGLAND ,4,,0
49,transparent,ITALY,13,FRANCE ,6,RUSSIA ,9
49,transparent,RUSSIA,9,ENGLAND ,4,ITALY ,13
49,RL,TURKEY,0,AUSTRIA ,0,,0
52,transparent,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,5,RUSSIA ,8,,0
52,transparent,FRANCE,6,,0,ITALY ,14
52,transparent,GERMANY,1,ENGLAND ,5,,0
52,transparent,ITALY,14,FRANCE ,6,RUSSIA ,8
52,transparent,RUSSIA,8,ENGLAND ,5,ITALY ,14
52,RL,TURKEY,0,AUSTRIA ,0,,0
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,5,RUSSIA ,8,,0
54,transparent,FRANCE,6,,0,ITALY ,14
54,transparent,GERMANY,1,ENGLAND ,5,,0
54,transparent,ITALY,14,,0,FRANCE RUSSIA ,14
54,transparent,RUSSIA,8,ENGLAND ,5,ITALY ,14
54,RL,TURKEY,0,AUSTRIA ,0,,0
57,transparent,AUSTRIA,0,,0,,0
57,transparent,ENGLAND,8,RUSSIA ,6,,0
57,transparent,FRANCE,4,,0,ITALY ,16
57,transparent,GERMANY,0,ENGLAND ,8,,0
57,transparent,ITALY,16,,0,FRANCE RUSSIA ,10
57,transparent,RUSSIA,6,ENGLAND ,8,ITALY ,16
57,RL,TURKEY,0,AUSTRIA ,0,,0
59,transparent,AUSTRIA,0,,0,,0
59,transparent,ENGLAND,8,RUSSIA ,6,,0
59,transparent,FRANCE,4,,0,ENGLAND ITALY ,24
59,transparent,GERMANY,0,ENGLAND ,8,,0
59,transparent,ITALY,16,,0,FRANCE ,4
59,transparent,RUSSIA,6,ENGLAND ,8,ITALY ,16
59,RL,TURKEY,0,AUSTRIA ,0,,0
