step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
20,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
21,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
21,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
21,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
21,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
21,RL,ITALY,6,,0,RUSSIA ,7
21,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
21,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
22,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
22,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
22,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
22,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
22,RL,ITALY,6,,0,RUSSIA ,7
22,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
22,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
23,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
23,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
23,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
23,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
23,RL,ITALY,6,,0,RUSSIA ,7
23,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
23,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
24,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
24,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
24,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
24,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
24,RL,ITALY,6,,0,RUSSIA ,7
24,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
24,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
25,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
25,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
25,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
25,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
25,RL,ITALY,6,,0,RUSSIA ,7
25,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
25,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
26,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
26,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
26,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
26,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
26,RL,ITALY,6,,0,RUSSIA ,7
26,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
26,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
27,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
27,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
27,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
27,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
27,RL,ITALY,6,,0,RUSSIA ,7
27,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
27,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
28,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
28,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
28,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
28,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
28,RL,ITALY,6,,0,RUSSIA ,7
28,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
28,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
29,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
29,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
29,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
29,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
29,RL,ITALY,6,,0,RUSSIA ,7
29,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
29,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
30,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
30,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
30,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
30,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
30,RL,ITALY,6,,0,RUSSIA ,7
30,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
30,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
31,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
31,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
31,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
31,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
31,RL,ITALY,6,,0,RUSSIA ,7
31,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
31,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
32,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
32,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
32,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
32,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
32,RL,ITALY,6,,0,RUSSIA ,7
32,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
32,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
33,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
33,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
33,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
33,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
33,RL,ITALY,6,,0,RUSSIA ,7
33,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
33,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
34,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
34,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
34,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
34,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
34,RL,ITALY,6,,0,RUSSIA ,7
34,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
34,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
35,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
35,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
35,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
35,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
35,RL,ITALY,6,,0,RUSSIA ,7
35,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
35,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
36,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
36,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
36,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
36,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
36,RL,ITALY,6,,0,RUSSIA ,7
36,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
36,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
37,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
37,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
37,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
37,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
37,RL,ITALY,6,,0,RUSSIA ,7
37,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
37,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
38,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
38,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
38,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
38,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
38,RL,ITALY,6,,0,RUSSIA ,7
38,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
38,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
39,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
39,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
39,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
39,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
39,RL,ITALY,6,,0,RUSSIA ,7
39,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
39,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
40,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
40,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
40,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
40,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
40,RL,ITALY,6,,0,RUSSIA ,7
40,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
40,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
42,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
42,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
42,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
42,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
42,RL,ITALY,6,,0,RUSSIA ,7
42,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,7
42,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
45,transparent,AUSTRIA,1,,0,TURKEY ,5
45,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
45,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
45,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
45,RL,ITALY,6,,0,AUSTRIA RUSSIA ,8
45,transparent,RUSSIA,7,,0,ITALY ,6
45,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,6
47,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,12
47,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,19,,0
47,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
47,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,6
47,RL,ITALY,6,,0,AUSTRIA RUSSIA ,8
47,transparent,RUSSIA,7,,0,ITALY ,6
47,transparent,TURKEY,5,AUSTRIA ,1,,0
49,transparent,AUSTRIA,1,,0,TURKEY ,5
49,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,20,,0
49,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
49,transparent,GERMANY,6,RUSSIA ,8,FRANCE ,6
49,RL,ITALY,5,,0,AUSTRIA RUSSIA ,9
49,transparent,RUSSIA,8,,0,ITALY ,5
49,transparent,TURKEY,5,AUSTRIA ,1,ITALY ,5
51,transparent,AUSTRIA,1,,0,TURKEY ,5
51,transparent,ENGLAND,3,FRANCE GERMANY RUSSIA ,20,,0
51,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
51,transparent,GERMANY,6,RUSSIA ,8,FRANCE ,6
51,RL,ITALY,5,,0,AUSTRIA RUSSIA ,9
51,transparent,RUSSIA,8,,0,ITALY ,5
51,transparent,TURKEY,5,AUSTRIA RUSSIA ,9,,0
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,4,FRANCE GERMANY RUSSIA ,18,,0
54,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
54,transparent,GERMANY,5,RUSSIA ,7,FRANCE ,6
54,RL,ITALY,5,,0,AUSTRIA RUSSIA TURKEY ,14
54,transparent,RUSSIA,7,,0,GERMANY ITALY TURKEY ,17
54,transparent,TURKEY,7,AUSTRIA ,0,ITALY RUSSIA ,12
56,transparent,AUSTRIA,0,,0,,0
56,transparent,ENGLAND,4,FRANCE RUSSIA ,13,GERMANY ,5
56,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
56,transparent,GERMANY,5,RUSSIA ,7,FRANCE ,6
56,RL,ITALY,5,,0,AUSTRIA RUSSIA TURKEY ,14
56,transparent,RUSSIA,7,,0,ITALY TURKEY ,12
56,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,7
59,transparent,AUSTRIA,0,,0,,0
59,transparent,ENGLAND,4,FRANCE RUSSIA ,14,,0
59,transparent,FRANCE,5,,0,ENGLAND GERMANY ,9
59,transparent,GERMANY,5,RUSSIA ,9,ENGLAND FRANCE ,9
59,RL,ITALY,4,,0,AUSTRIA RUSSIA TURKEY ,16
59,transparent,RUSSIA,9,,0,FRANCE ITALY ,9
59,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,9
61,transparent,AUSTRIA,0,,0,,0
61,transparent,ENGLAND,4,RUSSIA ,9,FRANCE GERMANY ,10
61,transparent,FRANCE,5,,0,ENGLAND GERMANY ,9
61,transparent,GERMANY,5,RUSSIA ,9,FRANCE ,5
61,RL,ITALY,4,,0,RUSSIA TURKEY ,16
61,transparent,RUSSIA,9,,0,ITALY TURKEY ,11
61,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,9
63,transparent,AUSTRIA,0,,0,,0
63,transparent,ENGLAND,3,RUSSIA ,8,FRANCE GERMANY ,11
63,transparent,FRANCE,5,,0,ENGLAND GERMANY ,9
63,transparent,GERMANY,6,RUSSIA ,8,FRANCE ,5
63,RL,ITALY,5,,0,RUSSIA TURKEY ,15
63,transparent,RUSSIA,8,,0,GERMANY ITALY TURKEY ,18
63,transparent,TURKEY,7,AUSTRIA ,0,ITALY RUSSIA ,13
64,transparent,AUSTRIA,0,,0,,0
64,transparent,ENGLAND,3,RUSSIA ,8,FRANCE ,5
64,transparent,FRANCE,5,RUSSIA ,8,ENGLAND GERMANY ,9
64,transparent,GERMANY,6,RUSSIA ,8,FRANCE ,5
64,RL,ITALY,5,,0,RUSSIA TURKEY ,15
64,transparent,RUSSIA,8,,0,GERMANY TURKEY ,13
64,transparent,TURKEY,7,AUSTRIA ,0,ITALY RUSSIA ,13
67,transparent,AUSTRIA,0,,0,,0
67,transparent,ENGLAND,4,RUSSIA ,8,FRANCE ,4
67,transparent,FRANCE,4,RUSSIA ,8,ENGLAND GERMANY ,11
67,transparent,GERMANY,7,RUSSIA ,8,FRANCE ,4
67,RL,ITALY,3,,0,RUSSIA TURKEY ,16
67,transparent,RUSSIA,8,,0,TURKEY ,8
67,transparent,TURKEY,8,AUSTRIA ,0,ITALY RUSSIA ,11
69,transparent,AUSTRIA,0,,0,,0
69,transparent,ENGLAND,4,RUSSIA ,8,FRANCE GERMANY ,11
69,transparent,FRANCE,4,RUSSIA ,8,,0
69,transparent,GERMANY,7,RUSSIA ,8,,0
69,RL,ITALY,3,,0,RUSSIA TURKEY ,16
69,transparent,RUSSIA,8,,0,GERMANY TURKEY ,15
69,transparent,TURKEY,8,AUSTRIA ,0,RUSSIA ,8
72,transparent,AUSTRIA,0,,0,,0
72,transparent,ENGLAND,5,RUSSIA ,7,,0
72,transparent,FRANCE,4,RUSSIA ,7,,0
72,transparent,GERMANY,7,RUSSIA ,7,,0
72,RL,ITALY,2,,0,RUSSIA TURKEY ,16
72,transparent,RUSSIA,7,,0,GERMANY TURKEY ,16
72,transparent,TURKEY,9,AUSTRIA ,0,RUSSIA ,7
74,transparent,AUSTRIA,0,,0,,0
74,transparent,ENGLAND,5,RUSSIA ,7,GERMANY ,7
74,transparent,FRANCE,4,RUSSIA ,7,ENGLAND ,5
74,transparent,GERMANY,7,RUSSIA ,7,ENGLAND ,5
74,RL,ITALY,2,,0,RUSSIA TURKEY ,16
74,transparent,RUSSIA,7,,0,GERMANY TURKEY ,16
74,transparent,TURKEY,9,AUSTRIA ,0,RUSSIA ,7
77,transparent,AUSTRIA,0,,0,,0
77,transparent,ENGLAND,6,RUSSIA ,5,GERMANY ,7
77,transparent,FRANCE,4,RUSSIA ,5,GERMANY ,7
77,transparent,GERMANY,7,,0,ENGLAND FRANCE RUSSIA ,15
77,RL,ITALY,1,,0,RUSSIA TURKEY ,16
77,transparent,RUSSIA,5,,0,TURKEY ,11
77,transparent,TURKEY,11,AUSTRIA ,0,,0
79,transparent,AUSTRIA,0,,0,,0
79,transparent,ENGLAND,6,RUSSIA ,5,GERMANY ,7
79,transparent,FRANCE,4,RUSSIA ,5,,0
79,transparent,GERMANY,7,,0,ENGLAND FRANCE ,10
79,RL,ITALY,1,,0,RUSSIA TURKEY ,16
79,transparent,RUSSIA,5,,0,ITALY TURKEY ,12
79,transparent,TURKEY,11,AUSTRIA ,0,RUSSIA ,5
82,transparent,AUSTRIA,0,,0,,0
82,transparent,ENGLAND,7,RUSSIA ,4,GERMANY ,6
82,transparent,FRANCE,4,RUSSIA TURKEY ,16,,0
82,transparent,GERMANY,6,,0,ENGLAND FRANCE ,11
82,RL,ITALY,1,,0,RUSSIA TURKEY ,16
82,transparent,RUSSIA,4,,0,TURKEY ,12
82,transparent,TURKEY,12,AUSTRIA ,0,RUSSIA ,4
84,transparent,AUSTRIA,0,,0,,0
84,transparent,ENGLAND,7,RUSSIA ,4,,0
84,transparent,FRANCE,4,RUSSIA TURKEY ,16,,0
84,transparent,GERMANY,6,,0,ENGLAND FRANCE ,11
84,RL,ITALY,1,,0,,0
84,transparent,RUSSIA,4,,0,ITALY TURKEY ,13
84,transparent,TURKEY,12,AUSTRIA ,0,RUSSIA ,4
86,transparent,AUSTRIA,0,,0,,0
86,transparent,ENGLAND,8,RUSSIA ,2,,0
86,transparent,FRANCE,4,RUSSIA TURKEY ,16,ENGLAND ,8
86,transparent,GERMANY,5,,0,ENGLAND FRANCE ,12
86,RL,ITALY,1,,0,RUSSIA ,2
86,transparent,RUSSIA,2,,0,ITALY TURKEY ,15
86,transparent,TURKEY,14,AUSTRIA ,0,RUSSIA ,2
88,transparent,AUSTRIA,0,,0,,0
88,transparent,ENGLAND,8,RUSSIA ,2,,0
88,transparent,FRANCE,4,RUSSIA ,2,ENGLAND TURKEY ,22
88,transparent,GERMANY,5,,0,ENGLAND FRANCE ,12
88,RL,ITALY,1,,0,RUSSIA ,2
88,transparent,RUSSIA,2,,0,ITALY TURKEY ,15
88,transparent,TURKEY,14,AUSTRIA ,0,ITALY ,1
91,transparent,AUSTRIA,0,,0,,0
91,transparent,ENGLAND,11,RUSSIA ,2,GERMANY ,2
91,transparent,FRANCE,4,RUSSIA ,2,TURKEY ,14
91,transparent,GERMANY,2,,0,ENGLAND ,11
91,RL,ITALY,1,,0,RUSSIA ,2
91,transparent,RUSSIA,2,,0,TURKEY ,14
91,transparent,TURKEY,14,AUSTRIA FRANCE ,4,ITALY ,1
92,transparent,AUSTRIA,0,,0,,0
92,transparent,ENGLAND,11,RUSSIA ,2,GERMANY ,2
92,transparent,FRANCE,4,RUSSIA ,2,TURKEY ,14
92,transparent,GERMANY,2,,0,ENGLAND ,11
92,RL,ITALY,1,,0,RUSSIA ,2
92,transparent,RUSSIA,2,,0,TURKEY ,14
92,transparent,TURKEY,14,AUSTRIA FRANCE ,4,ITALY ,1
95,transparent,AUSTRIA,0,,0,,0
95,transparent,ENGLAND,12,RUSSIA ,2,,0
95,transparent,FRANCE,2,RUSSIA ,2,TURKEY ,17
95,transparent,GERMANY,1,,0,ENGLAND ,12
95,RL,ITALY,0,,0,TURKEY ,17
95,transparent,RUSSIA,2,,0,TURKEY ,17
95,transparent,TURKEY,17,AUSTRIA FRANCE ,2,ITALY RUSSIA ,2
96,transparent,AUSTRIA,0,,0,,0
96,transparent,ENGLAND,12,RUSSIA ,2,TURKEY ,17
96,transparent,FRANCE,2,RUSSIA ,2,ENGLAND TURKEY ,29
96,transparent,GERMANY,1,,0,ENGLAND FRANCE ,14
96,RL,ITALY,0,,0,TURKEY ,17
96,transparent,RUSSIA,2,,0,ENGLAND TURKEY ,29
96,transparent,TURKEY,17,AUSTRIA FRANCE ,2,ITALY RUSSIA ,2
