step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
35,transparent,AUSTRIA,8,,0,TURKEY ,7
35,transparent,ENGLAND,2,,0,,0
35,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
35,transparent,GERMANY,7,ENGLAND RUSSIA ,6,FRANCE ,6
35,transparent,ITALY,0,,0,,0
35,transparent,RUSSIA,4,,0,GERMANY TURKEY ,14
35,RL,TURKEY,7,,0,AUSTRIA GERMANY ITALY RUSSIA ,19
37,transparent,AUSTRIA,8,,0,TURKEY ,7
37,transparent,ENGLAND,2,,0,,0
37,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
37,transparent,GERMANY,7,ENGLAND RUSSIA ,6,AUSTRIA FRANCE ,14
37,transparent,ITALY,0,,0,,0
37,transparent,RUSSIA,4,,0,GERMANY TURKEY ,14
37,RL,TURKEY,7,,0,AUSTRIA GERMANY RUSSIA ,19
40,transparent,AUSTRIA,6,,0,TURKEY ,9
40,transparent,ENGLAND,2,,0,,0
40,transparent,FRANCE,6,,0,GERMANY ,8
40,transparent,GERMANY,8,ENGLAND ,2,RUSSIA ,3
40,transparent,ITALY,0,,0,,0
40,transparent,RUSSIA,3,,0,TURKEY ,9
40,RL,TURKEY,9,,0,AUSTRIA GERMANY RUSSIA ,17
42,transparent,AUSTRIA,6,,0,GERMANY TURKEY ,17
42,transparent,ENGLAND,2,,0,,0
42,transparent,FRANCE,6,,0,GERMANY ,8
42,transparent,GERMANY,8,ENGLAND ,2,FRANCE ,6
42,transparent,ITALY,0,,0,,0
42,transparent,RUSSIA,3,,0,,0
42,RL,TURKEY,9,,0,AUSTRIA RUSSIA ,9
45,transparent,AUSTRIA,4,,0,GERMANY TURKEY ,20
45,transparent,ENGLAND,2,,0,,0
45,transparent,FRANCE,6,,0,GERMANY ,9
45,transparent,GERMANY,9,ENGLAND ,2,FRANCE ,6
45,transparent,ITALY,0,,0,,0
45,transparent,RUSSIA,2,,0,TURKEY ,11
45,RL,TURKEY,11,,0,AUSTRIA RUSSIA ,6
47,transparent,AUSTRIA,4,,0,TURKEY ,11
47,transparent,ENGLAND,2,,0,,0
47,transparent,FRANCE,6,,0,GERMANY ,9
47,transparent,GERMANY,9,ENGLAND ,2,FRANCE ,6
47,transparent,ITALY,0,,0,,0
47,transparent,RUSSIA,2,,0,,0
47,RL,TURKEY,11,,0,AUSTRIA RUSSIA ,6
50,transparent,AUSTRIA,3,,0,TURKEY ,12
50,transparent,ENGLAND,2,,0,,0
50,transparent,FRANCE,5,,0,GERMANY ,10
50,transparent,GERMANY,10,ENGLAND ,2,FRANCE ,5
50,transparent,ITALY,0,,0,,0
50,transparent,RUSSIA,2,,0,,0
50,RL,TURKEY,12,,0,AUSTRIA RUSSIA ,5
52,transparent,AUSTRIA,3,,0,TURKEY ,12
52,transparent,ENGLAND,2,,0,,0
52,transparent,FRANCE,5,,0,GERMANY ,10
52,transparent,GERMANY,10,ENGLAND ,2,FRANCE ,5
52,transparent,ITALY,0,,0,,0
52,transparent,RUSSIA,2,,0,GERMANY TURKEY ,22
52,RL,TURKEY,12,,0,AUSTRIA ,3
55,transparent,AUSTRIA,2,,0,TURKEY ,13
55,transparent,ENGLAND,3,,0,,0
55,transparent,FRANCE,5,,0,GERMANY ,9
55,transparent,GERMANY,9,,0,ENGLAND FRANCE ,8
55,transparent,ITALY,0,,0,,0
55,transparent,RUSSIA,2,,0,TURKEY ,13
55,RL,TURKEY,13,,0,,0
57,transparent,AUSTRIA,2,,0,TURKEY ,13
57,transparent,ENGLAND,3,,0,,0
57,transparent,FRANCE,5,,0,ENGLAND GERMANY ,12
57,transparent,GERMANY,9,,0,ENGLAND FRANCE ,8
57,transparent,ITALY,0,,0,,0
57,transparent,RUSSIA,2,,0,GERMANY TURKEY ,22
57,RL,TURKEY,13,,0,,0
60,transparent,AUSTRIA,1,,0,,0
60,transparent,ENGLAND,4,,0,,0
60,transparent,FRANCE,6,,0,GERMANY TURKEY ,22
60,transparent,GERMANY,7,,0,FRANCE TURKEY ,21
60,transparent,ITALY,0,,0,,0
60,transparent,RUSSIA,1,,0,TURKEY ,15
60,RL,TURKEY,15,,0,AUSTRIA ,1
62,transparent,AUSTRIA,1,,0,TURKEY ,15
62,transparent,ENGLAND,4,,0,,0
62,transparent,FRANCE,6,,0,GERMANY TURKEY ,22
62,transparent,GERMANY,7,,0,FRANCE TURKEY ,21
62,transparent,ITALY,0,,0,,0
62,transparent,RUSSIA,1,,0,TURKEY ,15
62,RL,TURKEY,15,,0,AUSTRIA FRANCE GERMANY ,14
