step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
28,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,6
30,transparent,AUSTRIA,1,,0,,0
30,transparent,ENGLAND,6,RUSSIA ,8,GERMANY ,9
30,RL,FRANCE,0,,0,GERMANY ,9
30,transparent,GERMANY,9,RUSSIA ,8,,0
30,transparent,ITALY,6,,0,AUSTRIA RUSSIA TURKEY ,13
30,transparent,RUSSIA,8,,0,ITALY ,6
30,transparent,TURKEY,4,AUSTRIA ,1,,0
33,transparent,AUSTRIA,1,,0,,0
33,transparent,ENGLAND,5,RUSSIA ,9,,0
33,RL,FRANCE,0,,0,,0
33,transparent,GERMANY,9,RUSSIA ,9,ENGLAND ,5
33,transparent,ITALY,6,,0,AUSTRIA RUSSIA TURKEY ,14
33,transparent,RUSSIA,9,,0,ENGLAND ITALY ,11
33,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,6
35,transparent,AUSTRIA,1,,0,RUSSIA ,9
35,transparent,ENGLAND,5,RUSSIA ,9,GERMANY ,9
35,RL,FRANCE,0,,0,,0
35,transparent,GERMANY,9,RUSSIA ,9,ENGLAND ,5
35,transparent,ITALY,6,,0,AUSTRIA GERMANY RUSSIA TURKEY ,23
35,transparent,RUSSIA,9,,0,ITALY ,6
35,transparent,TURKEY,4,AUSTRIA ,1,,0
38,transparent,AUSTRIA,0,,0,RUSSIA ,9
38,transparent,ENGLAND,6,RUSSIA ,9,GERMANY ,10
38,RL,FRANCE,0,,0,,0
38,transparent,GERMANY,10,RUSSIA ,9,ENGLAND ,6
38,transparent,ITALY,5,,0,GERMANY TURKEY ,14
38,transparent,RUSSIA,9,,0,AUSTRIA ENGLAND GERMANY ITALY ,21
38,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,5
40,transparent,AUSTRIA,0,,0,RUSSIA ,9
40,transparent,ENGLAND,6,RUSSIA ,9,GERMANY ,10
40,RL,FRANCE,0,,0,,0
40,transparent,GERMANY,10,,0,ENGLAND ITALY RUSSIA ,20
40,transparent,ITALY,5,,0,GERMANY RUSSIA TURKEY ,23
40,transparent,RUSSIA,9,,0,AUSTRIA ENGLAND GERMANY ITALY ,21
40,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,5
43,transparent,AUSTRIA,0,,0,RUSSIA ,10
43,transparent,ENGLAND,7,,0,GERMANY RUSSIA ,19
43,RL,FRANCE,0,,0,,0
43,transparent,GERMANY,9,,0,ENGLAND ITALY RUSSIA ,21
43,transparent,ITALY,4,,0,GERMANY RUSSIA TURKEY ,23
43,transparent,RUSSIA,10,,0,ENGLAND GERMANY ,16
43,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,4
45,transparent,AUSTRIA,0,,0,,0
45,transparent,ENGLAND,7,,0,GERMANY RUSSIA ,19
45,RL,FRANCE,0,,0,,0
45,transparent,GERMANY,9,,0,ENGLAND ITALY RUSSIA ,21
45,transparent,ITALY,4,,0,GERMANY TURKEY ,13
45,transparent,RUSSIA,10,,0,GERMANY ITALY ,13
45,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,4
48,transparent,AUSTRIA,0,,0,,0
48,transparent,ENGLAND,8,,0,GERMANY ,7
48,RL,FRANCE,0,,0,,0
48,transparent,GERMANY,7,,0,ENGLAND ITALY RUSSIA ,22
48,transparent,ITALY,3,,0,GERMANY ,7
48,transparent,RUSSIA,11,,0,GERMANY ITALY ,10
48,transparent,TURKEY,5,AUSTRIA ,0,,0
50,transparent,AUSTRIA,0,,0,,0
50,transparent,ENGLAND,8,,0,GERMANY ,7
50,RL,FRANCE,0,,0,,0
50,transparent,GERMANY,7,,0,ENGLAND RUSSIA ,19
50,transparent,ITALY,3,,0,GERMANY ,7
50,transparent,RUSSIA,11,,0,GERMANY ,7
50,transparent,TURKEY,5,AUSTRIA ,0,,0
53,transparent,AUSTRIA,0,,0,,0
53,transparent,ENGLAND,8,,0,,0
53,RL,FRANCE,0,,0,,0
53,transparent,GERMANY,7,,0,ENGLAND RUSSIA ,19
53,transparent,ITALY,2,,0,GERMANY RUSSIA TURKEY ,24
53,transparent,RUSSIA,11,,0,GERMANY ,7
53,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,11
55,transparent,AUSTRIA,0,,0,,0
55,transparent,ENGLAND,8,,0,GERMANY ,7
55,RL,FRANCE,0,,0,,0
55,transparent,GERMANY,7,,0,RUSSIA ,11
55,transparent,ITALY,2,,0,GERMANY RUSSIA TURKEY ,24
55,transparent,RUSSIA,11,,0,GERMANY ,7
55,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,11
58,transparent,AUSTRIA,0,,0,,0
58,transparent,ENGLAND,10,,0,GERMANY ,4
58,RL,FRANCE,0,,0,,0
58,transparent,GERMANY,4,,0,ITALY RUSSIA ,14
58,transparent,ITALY,1,,0,GERMANY TURKEY ,10
58,transparent,RUSSIA,13,,0,TURKEY ,6
58,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,13
60,transparent,AUSTRIA,0,,0,,0
60,transparent,ENGLAND,10,,0,GERMANY ,4
60,RL,FRANCE,0,,0,,0
60,transparent,GERMANY,4,,0,ITALY RUSSIA ,14
60,transparent,ITALY,1,,0,TURKEY ,6
60,transparent,RUSSIA,13,,0,TURKEY ,6
60,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,13
62,transparent,AUSTRIA,0,,0,,0
62,transparent,ENGLAND,11,,0,GERMANY ,3
62,RL,FRANCE,0,,0,,0
62,transparent,GERMANY,3,,0,,0
62,transparent,ITALY,1,,0,TURKEY ,6
62,transparent,RUSSIA,13,,0,ENGLAND GERMANY TURKEY ,20
62,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,13
64,transparent,AUSTRIA,0,,0,,0
64,transparent,ENGLAND,11,,0,,0
64,RL,FRANCE,0,,0,,0
64,transparent,GERMANY,3,,0,,0
64,transparent,ITALY,1,,0,,0
64,transparent,RUSSIA,13,,0,ENGLAND GERMANY TURKEY ,20
64,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,13
67,transparent,AUSTRIA,0,,0,,0
67,transparent,ENGLAND,12,,0,,0
67,RL,FRANCE,0,,0,,0
67,transparent,GERMANY,2,,0,,0
67,transparent,ITALY,1,,0,TURKEY ,6
67,transparent,RUSSIA,13,,0,ENGLAND GERMANY TURKEY ,20
67,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,13
69,transparent,AUSTRIA,0,,0,,0
69,transparent,ENGLAND,12,,0,,0
69,RL,FRANCE,0,,0,,0
69,transparent,GERMANY,2,,0,,0
69,transparent,ITALY,1,,0,TURKEY ,6
69,transparent,RUSSIA,13,,0,ENGLAND GERMANY ,14
69,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,13
72,transparent,AUSTRIA,0,,0,,0
72,transparent,ENGLAND,13,,0,,0
72,RL,FRANCE,0,,0,,0
72,transparent,GERMANY,3,,0,,0
72,transparent,ITALY,0,,0,TURKEY ,7
72,transparent,RUSSIA,11,,0,,0
72,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,11
74,transparent,AUSTRIA,0,,0,,0
74,transparent,ENGLAND,13,,0,,0
74,RL,FRANCE,0,,0,,0
74,transparent,GERMANY,3,,0,,0
74,transparent,ITALY,0,,0,TURKEY ,7
74,transparent,RUSSIA,11,,0,,0
74,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,11
77,transparent,AUSTRIA,0,,0,,0
77,transparent,ENGLAND,14,,0,RUSSIA ,11
77,RL,FRANCE,0,,0,,0
77,transparent,GERMANY,2,,0,ENGLAND ,14
77,transparent,ITALY,0,,0,TURKEY ,7
77,transparent,RUSSIA,11,,0,,0
77,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,11
79,transparent,AUSTRIA,0,,0,,0
79,transparent,ENGLAND,14,,0,RUSSIA TURKEY ,18
79,RL,FRANCE,0,,0,,0
79,transparent,GERMANY,2,,0,ENGLAND ,14
79,transparent,ITALY,0,,0,,0
79,transparent,RUSSIA,11,,0,ENGLAND TURKEY ,21
79,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,11
82,transparent,AUSTRIA,0,,0,,0
82,transparent,ENGLAND,14,,0,RUSSIA TURKEY ,18
82,RL,FRANCE,0,,0,,0
82,transparent,GERMANY,2,,0,ENGLAND ,14
82,transparent,ITALY,0,,0,,0
82,transparent,RUSSIA,10,,0,ENGLAND TURKEY ,22
82,transparent,TURKEY,8,AUSTRIA ,0,RUSSIA ,10
83,transparent,AUSTRIA,0,,0,,0
83,transparent,ENGLAND,14,,0,TURKEY ,8
83,RL,FRANCE,0,,0,,0
83,transparent,GERMANY,2,,0,ENGLAND ,14
83,transparent,ITALY,0,,0,,0
83,transparent,RUSSIA,10,,0,ENGLAND TURKEY ,22
83,transparent,TURKEY,8,AUSTRIA ,0,RUSSIA ,10
86,transparent,AUSTRIA,0,,0,,0
86,transparent,ENGLAND,14,,0,,0
86,RL,FRANCE,0,,0,,0
86,transparent,GERMANY,1,,0,ENGLAND ,14
86,transparent,ITALY,0,,0,,0
86,transparent,RUSSIA,11,,0,ENGLAND TURKEY ,22
86,transparent,TURKEY,8,AUSTRIA ,0,RUSSIA ,11
88,transparent,AUSTRIA,0,,0,,0
88,transparent,ENGLAND,14,,0,RUSSIA ,11
88,RL,FRANCE,0,,0,,0
88,transparent,GERMANY,1,,0,ENGLAND ,14
88,transparent,ITALY,0,,0,,0
88,transparent,RUSSIA,11,,0,ENGLAND TURKEY ,22
88,transparent,TURKEY,8,AUSTRIA ,0,RUSSIA ,11
90,transparent,AUSTRIA,0,,0,,0
90,transparent,ENGLAND,14,,0,RUSSIA ,11
90,RL,FRANCE,0,,0,,0
90,transparent,GERMANY,1,,0,,0
90,transparent,ITALY,0,,0,,0
90,transparent,RUSSIA,11,,0,ENGLAND TURKEY ,22
90,transparent,TURKEY,8,AUSTRIA ,0,RUSSIA ,11
91,transparent,AUSTRIA,0,,0,,0
91,transparent,ENGLAND,14,,0,RUSSIA ,11
91,RL,FRANCE,0,,0,,0
91,transparent,GERMANY,1,,0,,0
91,transparent,ITALY,0,,0,,0
91,transparent,RUSSIA,11,,0,TURKEY ,8
91,transparent,TURKEY,8,AUSTRIA ,0,ENGLAND RUSSIA ,25
93,transparent,AUSTRIA,0,,0,,0
93,transparent,ENGLAND,15,,0,RUSSIA ,11
93,RL,FRANCE,0,,0,,0
93,transparent,GERMANY,0,,0,,0
93,transparent,ITALY,0,,0,,0
93,transparent,RUSSIA,11,,0,TURKEY ,8
93,transparent,TURKEY,8,AUSTRIA ,0,ENGLAND RUSSIA ,26
94,transparent,AUSTRIA,0,,0,,0
94,transparent,ENGLAND,15,,0,RUSSIA ,11
94,RL,FRANCE,0,,0,,0
94,transparent,GERMANY,0,,0,,0
94,transparent,ITALY,0,,0,,0
94,transparent,RUSSIA,11,,0,TURKEY ,8
94,transparent,TURKEY,8,AUSTRIA ,0,ENGLAND RUSSIA ,26
97,transparent,AUSTRIA,0,,0,,0
97,transparent,ENGLAND,14,,0,RUSSIA ,11
97,RL,FRANCE,0,,0,,0
97,transparent,GERMANY,0,,0,,0
97,transparent,ITALY,0,,0,,0
97,transparent,RUSSIA,11,,0,TURKEY ,9
97,transparent,TURKEY,9,AUSTRIA ,0,ENGLAND RUSSIA ,25
98,transparent,AUSTRIA,0,,0,,0
98,transparent,ENGLAND,14,,0,RUSSIA ,11
98,RL,FRANCE,0,,0,,0
98,transparent,GERMANY,0,,0,,0
98,transparent,ITALY,0,,0,,0
98,transparent,RUSSIA,11,,0,TURKEY ,9
98,transparent,TURKEY,9,AUSTRIA ,0,ENGLAND RUSSIA ,25
101,transparent,AUSTRIA,0,,0,,0
101,transparent,ENGLAND,16,,0,RUSSIA ,10
101,RL,FRANCE,0,,0,,0
101,transparent,GERMANY,0,,0,,0
101,transparent,ITALY,0,,0,,0
101,transparent,RUSSIA,10,,0,ENGLAND TURKEY ,24
101,transparent,TURKEY,8,AUSTRIA ,0,ENGLAND RUSSIA ,26
103,transparent,AUSTRIA,0,,0,,0
103,transparent,ENGLAND,16,,0,RUSSIA TURKEY ,18
103,RL,FRANCE,0,,0,,0
103,transparent,GERMANY,0,,0,,0
103,transparent,ITALY,0,,0,,0
103,transparent,RUSSIA,10,,0,ENGLAND TURKEY ,24
103,transparent,TURKEY,8,AUSTRIA ,0,ENGLAND RUSSIA ,26
