step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
37,transparent,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,1,,0,,0
37,transparent,FRANCE,8,,0,,0
37,RL,GERMANY,8,RUSSIA ,3,FRANCE ITALY ,21
37,transparent,ITALY,13,FRANCE ,8,TURKEY ,1
37,transparent,RUSSIA,3,ENGLAND ,1,ITALY ,13
37,transparent,TURKEY,1,,0,,0
38,transparent,AUSTRIA,0,,0,,0
38,transparent,ENGLAND,1,,0,,0
38,transparent,FRANCE,8,,0,GERMANY ,8
38,RL,GERMANY,8,RUSSIA ,3,FRANCE ITALY ,21
38,transparent,ITALY,13,,0,FRANCE RUSSIA TURKEY ,12
38,transparent,RUSSIA,3,ENGLAND ,1,ITALY ,13
38,transparent,TURKEY,1,,0,,0
41,transparent,AUSTRIA,0,,0,,0
41,transparent,ENGLAND,1,,0,,0
41,transparent,FRANCE,5,,0,GERMANY ITALY ,24
41,RL,GERMANY,8,RUSSIA ,3,FRANCE ITALY ,21
41,transparent,ITALY,16,,0,FRANCE RUSSIA TURKEY ,9
41,transparent,RUSSIA,3,ENGLAND ,1,ITALY ,16
41,transparent,TURKEY,1,,0,,0
43,transparent,AUSTRIA,0,,0,,0
43,transparent,ENGLAND,1,,0,,0
43,transparent,FRANCE,5,,0,GERMANY ITALY ,24
43,RL,GERMANY,8,RUSSIA ,3,FRANCE ITALY ,21
43,transparent,ITALY,16,,0,GERMANY RUSSIA TURKEY ,12
43,transparent,RUSSIA,3,ENGLAND ,1,ITALY ,16
43,transparent,TURKEY,1,,0,,0
46,transparent,AUSTRIA,0,,0,,0
46,transparent,ENGLAND,1,,0,GERMANY ,9
46,transparent,FRANCE,4,,0,ITALY ,15
46,RL,GERMANY,9,RUSSIA ,4,FRANCE ITALY ,19
46,transparent,ITALY,15,,0,FRANCE RUSSIA TURKEY ,9
46,transparent,RUSSIA,4,ENGLAND ,1,ITALY ,15
46,transparent,TURKEY,1,,0,,0
47,transparent,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,1,,0,GERMANY ,9
47,transparent,FRANCE,4,,0,ITALY ,15
47,RL,GERMANY,9,RUSSIA ,4,FRANCE ITALY ,19
47,transparent,ITALY,15,,0,FRANCE GERMANY RUSSIA TURKEY ,18
47,transparent,RUSSIA,4,ENGLAND ,1,ITALY ,15
47,transparent,TURKEY,1,,0,,0
