step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
34,transparent,ITALY,4,FRANCE ,6,AUSTRIA TURKEY ,10
34,transparent,RUSSIA,5,ENGLAND ,5,AUSTRIA ,4
34,RL,TURKEY,6,AUSTRIA ,4,ITALY RUSSIA ,9
37,transparent,AUSTRIA,5,,0,,0
37,transparent,ENGLAND,5,GERMANY ,2,,0
37,transparent,FRANCE,7,,0,ENGLAND GERMANY ,7
37,transparent,GERMANY,2,,0,FRANCE ,7
37,transparent,ITALY,5,FRANCE ,7,TURKEY ,4
37,transparent,RUSSIA,6,ENGLAND ,5,,0
37,RL,TURKEY,4,AUSTRIA ,5,ITALY RUSSIA ,11
39,transparent,AUSTRIA,5,,0,,0
39,transparent,ENGLAND,5,GERMANY ,2,FRANCE ,7
39,transparent,FRANCE,7,,0,,0
39,transparent,GERMANY,2,,0,FRANCE ,7
39,transparent,ITALY,5,FRANCE ,7,AUSTRIA ,5
39,transparent,RUSSIA,6,ENGLAND ,5,AUSTRIA TURKEY ,9
39,RL,TURKEY,4,AUSTRIA ,5,ITALY RUSSIA ,11
42,transparent,AUSTRIA,5,,0,RUSSIA ,7
42,transparent,ENGLAND,6,GERMANY ,1,FRANCE ,7
42,transparent,FRANCE,7,,0,GERMANY ,1
42,transparent,GERMANY,1,,0,FRANCE ,7
42,transparent,ITALY,4,FRANCE ,7,,0
42,transparent,RUSSIA,7,ENGLAND ,6,TURKEY ,4
42,RL,TURKEY,4,AUSTRIA ,5,RUSSIA ,7
43,transparent,AUSTRIA,5,,0,ITALY RUSSIA ,11
43,transparent,ENGLAND,6,GERMANY ,1,RUSSIA ,7
43,transparent,FRANCE,7,,0,ENGLAND ,6
43,transparent,GERMANY,1,,0,FRANCE ,7
43,transparent,ITALY,4,FRANCE GERMANY ,8,AUSTRIA ,5
43,transparent,RUSSIA,7,ENGLAND ,6,AUSTRIA TURKEY ,9
43,RL,TURKEY,4,AUSTRIA ,5,RUSSIA ,7
46,transparent,AUSTRIA,5,,0,ITALY RUSSIA ,10
46,transparent,ENGLAND,5,GERMANY ,0,RUSSIA ,6
46,transparent,FRANCE,10,,0,ENGLAND ,5
46,transparent,GERMANY,0,,0,,0
46,transparent,ITALY,4,FRANCE GERMANY ,10,AUSTRIA TURKEY ,9
46,transparent,RUSSIA,6,ENGLAND ,5,TURKEY ,4
46,RL,TURKEY,4,AUSTRIA ,5,RUSSIA ,6
48,transparent,AUSTRIA,5,,0,ITALY RUSSIA ,10
48,transparent,ENGLAND,5,GERMANY ,0,,0
48,transparent,FRANCE,10,,0,,0
48,transparent,GERMANY,0,,0,,0
48,transparent,ITALY,4,FRANCE GERMANY ,10,AUSTRIA TURKEY ,9
48,transparent,RUSSIA,6,ENGLAND ,5,TURKEY ,4
48,RL,TURKEY,4,AUSTRIA ,5,,0
51,transparent,AUSTRIA,6,,0,,0
51,transparent,ENGLAND,4,GERMANY ,0,FRANCE ,11
51,transparent,FRANCE,11,,0,ENGLAND ,4
51,transparent,GERMANY,0,,0,,0
51,transparent,ITALY,3,FRANCE GERMANY ,11,AUSTRIA TURKEY ,10
51,transparent,RUSSIA,6,ENGLAND ,4,TURKEY ,4
51,RL,TURKEY,4,AUSTRIA ,6,,0
53,transparent,AUSTRIA,6,,0,ITALY ,3
53,transparent,ENGLAND,4,GERMANY ,0,FRANCE ,11
53,transparent,FRANCE,11,,0,,0
53,transparent,GERMANY,0,,0,,0
53,transparent,ITALY,3,FRANCE GERMANY ,11,,0
53,transparent,RUSSIA,6,ENGLAND ,4,AUSTRIA TURKEY ,10
53,RL,TURKEY,4,AUSTRIA ,6,,0
56,transparent,AUSTRIA,6,,0,,0
56,transparent,ENGLAND,3,GERMANY ,0,FRANCE ,13
56,transparent,FRANCE,13,,0,,0
56,transparent,GERMANY,0,,0,,0
56,transparent,ITALY,3,FRANCE GERMANY ,13,AUSTRIA ,6
56,transparent,RUSSIA,4,ENGLAND ,3,FRANCE TURKEY ,18
56,RL,TURKEY,5,AUSTRIA ,6,,0
58,transparent,AUSTRIA,6,,0,,0
58,transparent,ENGLAND,3,GERMANY ,0,,0
58,transparent,FRANCE,13,,0,RUSSIA ,4
58,transparent,GERMANY,0,,0,,0
58,transparent,ITALY,3,FRANCE GERMANY ,13,AUSTRIA ,6
58,transparent,RUSSIA,4,ENGLAND ,3,AUSTRIA ,6
58,RL,TURKEY,5,AUSTRIA ,6,,0
61,transparent,AUSTRIA,6,,0,,0
61,transparent,ENGLAND,2,GERMANY ,0,,0
61,transparent,FRANCE,15,,0,,0
61,transparent,GERMANY,0,,0,,0
61,transparent,ITALY,2,FRANCE GERMANY ,15,AUSTRIA ,6
61,transparent,RUSSIA,3,ENGLAND ,2,FRANCE ,15
61,RL,TURKEY,6,,0,AUSTRIA ,6
63,transparent,AUSTRIA,6,,0,,0
63,transparent,ENGLAND,2,GERMANY ,0,,0
63,transparent,FRANCE,15,,0,,0
63,transparent,GERMANY,0,,0,,0
63,transparent,ITALY,2,FRANCE GERMANY ,15,AUSTRIA ,6
63,transparent,RUSSIA,3,ENGLAND ,2,FRANCE ,15
63,RL,TURKEY,6,,0,AUSTRIA ,6
66,transparent,AUSTRIA,6,,0,ITALY ,1
66,transparent,ENGLAND,3,GERMANY ,0,,0
66,transparent,FRANCE,17,,0,RUSSIA ,1
66,transparent,GERMANY,0,,0,,0
66,transparent,ITALY,1,FRANCE GERMANY ,17,,0
66,transparent,RUSSIA,1,ENGLAND ,3,FRANCE ,17
66,RL,TURKEY,6,,0,AUSTRIA ,6
68,transparent,AUSTRIA,6,,0,RUSSIA TURKEY ,7
68,transparent,ENGLAND,3,GERMANY ,0,FRANCE ,17
68,transparent,FRANCE,17,,0,ENGLAND ,3
68,transparent,GERMANY,0,,0,,0
68,transparent,ITALY,1,FRANCE GERMANY ,17,,0
68,transparent,RUSSIA,1,ENGLAND ,3,FRANCE ,17
68,RL,TURKEY,6,,0,AUSTRIA ,6
