step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
17,transparent,GERMANY,7,,0,FRANCE ,6
17,transparent,ITALY,8,,0,,0
17,transparent,RUSSIA,4,,0,ITALY ,8
17,transparent,TURKEY,5,AUSTRIA ,1,ITALY RUSSIA ,12
19,transparent,AUSTRIA,1,,0,,0
19,RL,ENGLAND,3,,0,GERMANY ,7
19,transparent,FRANCE,6,,0,ENGLAND ,3
19,transparent,GERMANY,7,,0,FRANCE ,6
19,transparent,ITALY,8,,0,AUSTRIA TURKEY ,6
19,transparent,RUSSIA,4,,0,ITALY ,8
19,transparent,TURKEY,5,AUSTRIA ,1,ITALY RUSSIA ,12
21,transparent,AUSTRIA,0,,0,ITALY ,9
21,RL,ENGLAND,3,,0,GERMANY ,8
21,transparent,FRANCE,6,,0,,0
21,transparent,GERMANY,8,,0,FRANCE ,6
21,transparent,ITALY,9,,0,TURKEY ,4
21,transparent,RUSSIA,4,,0,,0
21,transparent,TURKEY,4,AUSTRIA ,0,,0
22,transparent,AUSTRIA,0,,0,ITALY ,9
22,RL,ENGLAND,3,,0,GERMANY ,8
22,transparent,FRANCE,6,,0,GERMANY ,8
22,transparent,GERMANY,8,,0,ENGLAND FRANCE ,9
22,transparent,ITALY,9,,0,TURKEY ,4
22,transparent,RUSSIA,4,,0,ITALY ,9
22,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,9
24,transparent,AUSTRIA,0,,0,ITALY ,11
24,RL,ENGLAND,3,,0,GERMANY ,9
24,transparent,FRANCE,4,,0,GERMANY ,9
24,transparent,GERMANY,9,,0,ENGLAND FRANCE ,7
24,transparent,ITALY,11,,0,TURKEY ,3
24,transparent,RUSSIA,4,,0,GERMANY ITALY ,20
24,transparent,TURKEY,3,AUSTRIA ,0,ITALY ,11
26,transparent,AUSTRIA,0,,0,ITALY ,11
26,RL,ENGLAND,3,,0,GERMANY ,9
26,transparent,FRANCE,4,,0,GERMANY ,9
26,transparent,GERMANY,9,,0,ENGLAND FRANCE ,7
26,transparent,ITALY,11,,0,,0
26,transparent,RUSSIA,4,,0,GERMANY ITALY ,20
26,transparent,TURKEY,3,AUSTRIA ,0,ITALY ,11
29,transparent,AUSTRIA,0,,0,,0
29,RL,ENGLAND,4,,0,GERMANY ,9
29,transparent,FRANCE,4,,0,ITALY ,12
29,transparent,GERMANY,9,,0,RUSSIA ,3
29,transparent,ITALY,12,,0,FRANCE GERMANY ,13
29,transparent,RUSSIA,3,,0,ITALY ,12
29,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,12
31,transparent,AUSTRIA,0,,0,,0
31,RL,ENGLAND,4,,0,GERMANY ,9
31,transparent,FRANCE,4,,0,ITALY ,12
31,transparent,GERMANY,9,,0,ENGLAND RUSSIA ,7
31,transparent,ITALY,12,,0,GERMANY ,9
31,transparent,RUSSIA,3,,0,ITALY ,12
31,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,12
34,transparent,AUSTRIA,0,,0,,0
34,RL,ENGLAND,4,,0,GERMANY ,10
34,transparent,FRANCE,2,,0,ENGLAND ,4
34,transparent,GERMANY,10,,0,ENGLAND ITALY ,18
34,transparent,ITALY,14,,0,FRANCE GERMANY RUSSIA ,14
34,transparent,RUSSIA,2,,0,ITALY ,14
34,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,14
35,transparent,AUSTRIA,0,,0,,0
35,RL,ENGLAND,4,,0,GERMANY ,10
35,transparent,FRANCE,2,,0,ENGLAND ,4
35,transparent,GERMANY,10,,0,ENGLAND ITALY ,18
35,transparent,ITALY,14,,0,FRANCE GERMANY RUSSIA ,14
35,transparent,RUSSIA,2,,0,ITALY ,14
35,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,14
38,transparent,AUSTRIA,0,,0,,0
38,RL,ENGLAND,3,,0,GERMANY ,11
38,transparent,FRANCE,1,,0,,0
38,transparent,GERMANY,11,,0,ENGLAND ,3
38,transparent,ITALY,16,,0,FRANCE GERMANY RUSSIA ,13
38,transparent,RUSSIA,1,,0,ITALY ,16
38,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,16
40,transparent,AUSTRIA,0,,0,,0
40,RL,ENGLAND,3,,0,GERMANY ,11
40,transparent,FRANCE,1,,0,,0
40,transparent,GERMANY,11,,0,ENGLAND ITALY ,19
40,transparent,ITALY,16,,0,GERMANY RUSSIA ,12
40,transparent,RUSSIA,1,,0,ITALY ,16
40,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,16
