step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
29,transparent,ENGLAND,4,RUSSIA ,5,FRANCE ,7
29,transparent,FRANCE,7,,0,ENGLAND GERMANY ,10
29,transparent,GERMANY,6,,0,,0
29,RL,ITALY,7,,0,AUSTRIA RUSSIA TURKEY ,10
29,transparent,RUSSIA,5,,0,ITALY ,7
29,transparent,TURKEY,3,AUSTRIA ,2,RUSSIA ,5
32,transparent,AUSTRIA,2,,0,ITALY ,7
32,transparent,ENGLAND,4,RUSSIA ,5,GERMANY ,7
32,transparent,FRANCE,6,,0,ENGLAND GERMANY ,11
32,transparent,GERMANY,7,,0,ENGLAND FRANCE ,10
32,RL,ITALY,7,,0,AUSTRIA RUSSIA ,7
32,transparent,RUSSIA,5,,0,ITALY ,7
32,transparent,TURKEY,3,AUSTRIA ,2,,0
34,transparent,AUSTRIA,2,,0,ITALY RUSSIA ,12
34,transparent,ENGLAND,4,RUSSIA ,5,FRANCE GERMANY ,13
34,transparent,FRANCE,6,,0,ENGLAND GERMANY ,11
34,transparent,GERMANY,7,,0,FRANCE ,6
34,RL,ITALY,7,,0,AUSTRIA RUSSIA ,7
34,transparent,RUSSIA,5,,0,ITALY ,7
34,transparent,TURKEY,3,AUSTRIA ,2,RUSSIA ,5
37,transparent,AUSTRIA,1,,0,,0
37,transparent,ENGLAND,4,RUSSIA ,3,FRANCE GERMANY ,14
37,transparent,FRANCE,6,,0,ENGLAND GERMANY ,12
37,transparent,GERMANY,8,,0,ENGLAND FRANCE ,10
37,RL,ITALY,10,,0,AUSTRIA RUSSIA ,4
37,transparent,RUSSIA,3,,0,ITALY ,10
37,transparent,TURKEY,2,AUSTRIA ,1,ITALY ,10
39,transparent,AUSTRIA,1,,0,ITALY ,10
39,transparent,ENGLAND,4,RUSSIA ,3,FRANCE GERMANY ,14
39,transparent,FRANCE,6,,0,ENGLAND GERMANY ,12
39,transparent,GERMANY,8,,0,FRANCE ,6
39,RL,ITALY,10,,0,AUSTRIA RUSSIA TURKEY ,6
39,transparent,RUSSIA,3,,0,AUSTRIA ITALY ,11
39,transparent,TURKEY,2,AUSTRIA ,1,ITALY ,10
42,transparent,AUSTRIA,1,,0,ITALY ,10
42,transparent,ENGLAND,4,RUSSIA ,2,GERMANY ,8
42,transparent,FRANCE,7,,0,ENGLAND ,4
42,transparent,GERMANY,8,,0,ENGLAND FRANCE ,11
42,RL,ITALY,10,,0,RUSSIA TURKEY ,4
42,transparent,RUSSIA,2,,0,AUSTRIA ITALY ,11
42,transparent,TURKEY,2,AUSTRIA ,1,ITALY ,10
44,transparent,AUSTRIA,1,,0,FRANCE ITALY ,17
44,transparent,ENGLAND,4,RUSSIA ,2,FRANCE GERMANY ,15
44,transparent,FRANCE,7,,0,ENGLAND GERMANY ,12
44,transparent,GERMANY,8,,0,FRANCE ,7
44,RL,ITALY,10,,0,RUSSIA TURKEY ,4
44,transparent,RUSSIA,2,,0,,0
44,transparent,TURKEY,2,AUSTRIA ,1,,0
47,transparent,AUSTRIA,1,,0,,0
47,transparent,ENGLAND,4,RUSSIA ,1,GERMANY ,9
47,transparent,FRANCE,6,,0,ENGLAND ,4
47,transparent,GERMANY,9,,0,FRANCE ITALY ,19
47,RL,ITALY,13,GERMANY ,9,TURKEY ,0
47,transparent,RUSSIA,1,,0,,0
47,transparent,TURKEY,0,AUSTRIA ,1,RUSSIA ,1
48,transparent,AUSTRIA,1,,0,,0
48,transparent,ENGLAND,4,RUSSIA ,1,GERMANY ,9
48,transparent,FRANCE,6,,0,ENGLAND ITALY ,17
48,transparent,GERMANY,9,,0,AUSTRIA FRANCE ITALY ,20
48,RL,ITALY,13,,0,GERMANY TURKEY ,9
48,transparent,RUSSIA,1,,0,,0
48,transparent,TURKEY,0,AUSTRIA ,1,RUSSIA ,1
51,transparent,AUSTRIA,1,,0,GERMANY ,9
51,transparent,ENGLAND,4,RUSSIA ,0,GERMANY ,9
51,transparent,FRANCE,4,,0,ENGLAND ITALY ,20
51,transparent,GERMANY,9,,0,AUSTRIA FRANCE ,5
51,RL,ITALY,16,,0,GERMANY ,9
51,transparent,RUSSIA,0,,0,,0
51,transparent,TURKEY,0,AUSTRIA ,1,RUSSIA ,0
53,transparent,AUSTRIA,1,,0,GERMANY ITALY ,25
53,transparent,ENGLAND,4,RUSSIA ,0,GERMANY ,9
53,transparent,FRANCE,4,,0,ENGLAND ITALY ,20
53,transparent,GERMANY,9,,0,AUSTRIA FRANCE ITALY ,21
53,RL,ITALY,16,,0,FRANCE GERMANY ,13
53,transparent,RUSSIA,0,,0,,0
53,transparent,TURKEY,0,AUSTRIA ,1,RUSSIA ,0
