step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
30,transparent,AUSTRIA,5,,0,ITALY RUSSIA ,14
30,transparent,ENGLAND,3,GERMANY RUSSIA ,13,,0
30,transparent,FRANCE,5,,0,ENGLAND GERMANY ,9
30,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,5
30,transparent,ITALY,7,FRANCE ,5,RUSSIA ,7
30,transparent,RUSSIA,7,ENGLAND ,3,AUSTRIA ITALY TURKEY ,13
30,RL,TURKEY,1,AUSTRIA ,5,ITALY ,7
33,transparent,AUSTRIA,4,,0,ITALY RUSSIA ,15
33,transparent,ENGLAND,3,GERMANY RUSSIA ,13,,0
33,transparent,FRANCE,6,,0,ENGLAND ,3
33,transparent,GERMANY,5,RUSSIA ,8,FRANCE ,6
33,transparent,ITALY,7,FRANCE ,6,RUSSIA TURKEY ,9
33,transparent,RUSSIA,8,ENGLAND ,3,AUSTRIA ITALY ,11
33,RL,TURKEY,1,AUSTRIA ,4,ITALY ,7
35,transparent,AUSTRIA,4,,0,ITALY RUSSIA ,15
35,transparent,ENGLAND,3,GERMANY RUSSIA ,13,FRANCE ,6
35,transparent,FRANCE,6,,0,ENGLAND ,3
35,transparent,GERMANY,5,RUSSIA ,8,,0
35,transparent,ITALY,7,FRANCE ,6,RUSSIA ,8
35,transparent,RUSSIA,8,ENGLAND ,3,AUSTRIA TURKEY ,5
35,RL,TURKEY,1,AUSTRIA ,4,,0
38,transparent,AUSTRIA,0,,0,RUSSIA ,10
38,transparent,ENGLAND,4,GERMANY RUSSIA ,15,FRANCE ,6
38,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
38,transparent,GERMANY,5,RUSSIA ,10,,0
38,transparent,ITALY,9,FRANCE ,6,TURKEY ,0
38,transparent,RUSSIA,10,ENGLAND ,4,AUSTRIA ,0
38,RL,TURKEY,0,AUSTRIA ,0,,0
40,transparent,AUSTRIA,0,,0,RUSSIA ,10
40,transparent,ENGLAND,4,RUSSIA ,10,FRANCE GERMANY ,11
40,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
40,transparent,GERMANY,5,,0,ENGLAND RUSSIA ,14
40,transparent,ITALY,9,FRANCE ,6,RUSSIA TURKEY ,10
40,transparent,RUSSIA,10,ENGLAND ,4,AUSTRIA ITALY ,9
40,RL,TURKEY,0,AUSTRIA ,0,,0
43,transparent,AUSTRIA,0,,0,RUSSIA ,11
43,transparent,ENGLAND,4,RUSSIA ,11,FRANCE GERMANY ,11
43,transparent,FRANCE,8,,0,ENGLAND ,4
43,transparent,GERMANY,3,,0,ENGLAND RUSSIA ,15
43,transparent,ITALY,8,FRANCE ,8,RUSSIA ,11
43,transparent,RUSSIA,11,ENGLAND ,4,ITALY ,8
43,RL,TURKEY,0,AUSTRIA ,0,,0
45,transparent,AUSTRIA,0,,0,,0
45,transparent,ENGLAND,4,RUSSIA ,11,FRANCE ,8
45,transparent,FRANCE,8,,0,ENGLAND ,4
45,transparent,GERMANY,3,,0,FRANCE RUSSIA ,19
45,transparent,ITALY,8,FRANCE ,8,RUSSIA ,11
45,transparent,RUSSIA,11,ENGLAND ,4,ITALY ,8
45,RL,TURKEY,0,AUSTRIA ,0,,0
47,transparent,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,4,RUSSIA ,11,FRANCE ,9
47,transparent,FRANCE,9,,0,ENGLAND ,4
47,transparent,GERMANY,2,,0,FRANCE RUSSIA ,20
47,transparent,ITALY,8,FRANCE ,9,RUSSIA ,11
47,transparent,RUSSIA,11,ENGLAND ,4,ITALY ,8
47,RL,TURKEY,0,AUSTRIA ,0,,0
49,transparent,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,4,RUSSIA ,11,,0
49,transparent,FRANCE,9,,0,ENGLAND ,4
49,transparent,GERMANY,2,,0,,0
49,transparent,ITALY,8,FRANCE ,9,RUSSIA ,11
49,transparent,RUSSIA,11,ENGLAND ,4,ITALY ,8
49,RL,TURKEY,0,AUSTRIA ,0,,0
52,transparent,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,3,RUSSIA ,15,,0
52,transparent,FRANCE,10,,0,,0
52,transparent,GERMANY,1,,0,ENGLAND ,3
52,transparent,ITALY,5,FRANCE ,10,RUSSIA ,15
52,transparent,RUSSIA,15,ENGLAND ,3,ITALY ,5
52,RL,TURKEY,0,AUSTRIA ,0,,0
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,3,RUSSIA ,15,FRANCE ,10
54,transparent,FRANCE,10,,0,ENGLAND ,3
54,transparent,GERMANY,1,,0,ENGLAND ,3
54,transparent,ITALY,5,FRANCE ,10,RUSSIA ,15
54,transparent,RUSSIA,15,ENGLAND ,3,ITALY ,5
54,RL,TURKEY,0,AUSTRIA ,0,,0
57,transparent,AUSTRIA,0,,0,,0
57,transparent,ENGLAND,4,RUSSIA ,17,FRANCE ,10
57,transparent,FRANCE,10,,0,ENGLAND RUSSIA ,21
57,transparent,GERMANY,0,,0,,0
57,transparent,ITALY,3,FRANCE ,10,RUSSIA ,17
57,transparent,RUSSIA,17,ENGLAND ,4,ITALY ,3
57,RL,TURKEY,0,AUSTRIA ,0,,0
58,transparent,AUSTRIA,0,,0,,0
58,transparent,ENGLAND,4,RUSSIA ,17,FRANCE ,10
58,transparent,FRANCE,10,,0,ITALY RUSSIA ,20
58,transparent,GERMANY,0,,0,,0
58,transparent,ITALY,3,FRANCE ,10,RUSSIA ,17
58,transparent,RUSSIA,17,,0,ENGLAND ,4
58,RL,TURKEY,0,AUSTRIA ,0,,0
59,transparent,AUSTRIA,0,,0,,0
59,transparent,ENGLAND,4,RUSSIA ,17,FRANCE ,10
59,transparent,FRANCE,10,,0,ITALY RUSSIA ,20
59,transparent,GERMANY,0,,0,,0
59,transparent,ITALY,3,FRANCE ,10,RUSSIA ,17
59,transparent,RUSSIA,17,,0,ENGLAND ,4
59,RL,TURKEY,0,AUSTRIA ,0,,0
61,transparent,AUSTRIA,0,,0,,0
61,transparent,ENGLAND,4,RUSSIA ,17,FRANCE ,10
61,transparent,FRANCE,10,,0,ENGLAND ITALY RUSSIA ,24
61,transparent,GERMANY,0,,0,,0
61,transparent,ITALY,3,FRANCE ,10,RUSSIA ,17
61,transparent,RUSSIA,17,,0,ENGLAND FRANCE ,14
61,RL,TURKEY,0,AUSTRIA ,0,,0
