step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
33,transparent,GERMANY,5,RUSSIA ,4,ENGLAND ,6
33,transparent,ITALY,15,,0,RUSSIA ,4
33,transparent,RUSSIA,4,,0,ITALY ,15
33,transparent,TURKEY,1,AUSTRIA ,0,,0
36,transparent,AUSTRIA,0,,0,,0
36,transparent,ENGLAND,6,RUSSIA ,4,GERMANY ,7
36,RL,FRANCE,2,,0,ITALY ,15
36,transparent,GERMANY,7,RUSSIA ,4,ENGLAND ITALY ,21
36,transparent,ITALY,15,,0,,0
36,transparent,RUSSIA,4,,0,ITALY ,15
36,transparent,TURKEY,0,AUSTRIA ,0,,0
38,transparent,AUSTRIA,0,,0,,0
38,transparent,ENGLAND,6,RUSSIA ,4,GERMANY ITALY ,22
38,RL,FRANCE,2,,0,GERMANY ITALY ,22
38,transparent,GERMANY,7,RUSSIA ,4,ENGLAND ITALY ,21
38,transparent,ITALY,15,,0,RUSSIA ,4
38,transparent,RUSSIA,4,,0,ITALY ,15
38,transparent,TURKEY,0,AUSTRIA ,0,,0
