step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
35,transparent,AUSTRIA,5,,0,,0
35,transparent,ENGLAND,1,,0,,0
35,transparent,FRANCE,12,,0,GERMANY ,5
35,transparent,GERMANY,5,,0,FRANCE ITALY ,21
35,transparent,ITALY,9,FRANCE ,12,AUSTRIA ,5
35,transparent,RUSSIA,1,,0,,0
35,RL,TURKEY,1,,0,,0
37,transparent,AUSTRIA,5,,0,FRANCE ,12
37,transparent,ENGLAND,1,,0,,0
37,transparent,FRANCE,12,,0,GERMANY ,5
37,transparent,GERMANY,5,,0,ITALY ,9
37,transparent,ITALY,9,FRANCE ,12,AUSTRIA GERMANY ,10
37,transparent,RUSSIA,1,,0,,0
37,RL,TURKEY,1,,0,ITALY ,9
40,transparent,AUSTRIA,5,,0,,0
40,transparent,ENGLAND,0,,0,FRANCE ,14
40,transparent,FRANCE,14,,0,,0
40,transparent,GERMANY,5,,0,,0
40,transparent,ITALY,9,,0,AUSTRIA FRANCE ,19
40,transparent,RUSSIA,0,,0,,0
40,RL,TURKEY,1,,0,ITALY ,9
42,transparent,AUSTRIA,5,,0,ITALY ,9
42,transparent,ENGLAND,0,,0,FRANCE ,14
42,transparent,FRANCE,14,,0,GERMANY ,5
42,transparent,GERMANY,5,,0,,0
42,transparent,ITALY,9,,0,AUSTRIA FRANCE ,19
42,transparent,RUSSIA,0,,0,,0
42,RL,TURKEY,1,,0,ITALY ,9
45,transparent,AUSTRIA,2,,0,FRANCE GERMANY ITALY ,31
45,transparent,ENGLAND,0,,0,FRANCE ,14
45,transparent,FRANCE,14,,0,GERMANY ITALY ,17
45,transparent,GERMANY,6,,0,FRANCE ,14
45,transparent,ITALY,11,,0,AUSTRIA FRANCE ,16
45,transparent,RUSSIA,0,,0,,0
45,RL,TURKEY,1,,0,,0
47,transparent,AUSTRIA,2,,0,FRANCE GERMANY ITALY ,31
47,transparent,ENGLAND,0,,0,,0
47,transparent,FRANCE,14,,0,GERMANY ITALY ,17
47,transparent,GERMANY,6,,0,FRANCE ,14
47,transparent,ITALY,11,,0,AUSTRIA FRANCE ,16
47,transparent,RUSSIA,0,,0,,0
47,RL,TURKEY,1,,0,,0
49,transparent,AUSTRIA,1,,0,ITALY ,12
49,transparent,ENGLAND,0,,0,,0
49,transparent,FRANCE,17,,0,GERMANY ITALY ,15
49,transparent,GERMANY,3,,0,FRANCE ,17
49,transparent,ITALY,12,,0,FRANCE ,17
49,transparent,RUSSIA,0,,0,,0
49,RL,TURKEY,1,,0,,0
50,transparent,AUSTRIA,1,,0,,0
50,transparent,ENGLAND,0,,0,,0
50,transparent,FRANCE,17,,0,GERMANY ITALY ,15
50,transparent,GERMANY,3,,0,FRANCE ,17
50,transparent,ITALY,12,,0,FRANCE ,17
50,transparent,RUSSIA,0,,0,,0
50,RL,TURKEY,1,,0,,0
