step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
30,transparent,GERMANY,10,,0,FRANCE ,7
30,RL,ITALY,5,FRANCE ,7,AUSTRIA RUSSIA TURKEY ,12
30,transparent,RUSSIA,4,,0,ITALY TURKEY ,12
30,transparent,TURKEY,7,AUSTRIA ,1,,0
33,transparent,AUSTRIA,1,,0,,0
33,transparent,ENGLAND,0,RUSSIA ,3,,0
33,transparent,FRANCE,7,,0,GERMANY ,10
33,transparent,GERMANY,10,,0,FRANCE ,7
33,RL,ITALY,5,FRANCE ,7,RUSSIA TURKEY ,11
33,transparent,RUSSIA,3,,0,ITALY ,5
33,transparent,TURKEY,8,AUSTRIA ,1,ITALY RUSSIA ,8
35,transparent,AUSTRIA,1,,0,,0
35,transparent,ENGLAND,0,RUSSIA ,3,,0
35,transparent,FRANCE,7,,0,,0
35,transparent,GERMANY,10,,0,FRANCE ,7
35,RL,ITALY,5,FRANCE ,7,RUSSIA TURKEY ,11
35,transparent,RUSSIA,3,,0,,0
35,transparent,TURKEY,8,AUSTRIA ,1,ITALY ,5
38,transparent,AUSTRIA,0,,0,,0
38,transparent,ENGLAND,0,RUSSIA ,2,,0
38,transparent,FRANCE,5,,0,GERMANY ,12
38,transparent,GERMANY,12,,0,FRANCE ,5
38,RL,ITALY,5,FRANCE ,5,TURKEY ,10
38,transparent,RUSSIA,2,,0,TURKEY ,10
38,transparent,TURKEY,10,AUSTRIA ,0,ITALY ,5
40,transparent,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,0,RUSSIA ,2,,0
40,transparent,FRANCE,5,,0,GERMANY ,12
40,transparent,GERMANY,12,,0,FRANCE ,5
40,RL,ITALY,5,FRANCE ,5,TURKEY ,10
40,transparent,RUSSIA,2,,0,GERMANY TURKEY ,22
40,transparent,TURKEY,10,AUSTRIA ,0,ITALY ,5
43,transparent,AUSTRIA,0,,0,,0
43,transparent,ENGLAND,0,RUSSIA ,1,,0
43,transparent,FRANCE,4,,0,GERMANY ,14
43,transparent,GERMANY,14,,0,,0
43,RL,ITALY,4,FRANCE ,4,TURKEY ,11
43,transparent,RUSSIA,1,,0,GERMANY TURKEY ,25
43,transparent,TURKEY,11,AUSTRIA ,0,ITALY RUSSIA ,5
45,transparent,AUSTRIA,0,,0,,0
45,transparent,ENGLAND,0,RUSSIA ,1,,0
45,transparent,FRANCE,4,,0,GERMANY ,14
45,transparent,GERMANY,14,,0,,0
45,RL,ITALY,4,FRANCE ,4,TURKEY ,11
45,transparent,RUSSIA,1,,0,TURKEY ,11
45,transparent,TURKEY,11,AUSTRIA ,0,GERMANY ITALY RUSSIA ,19
47,transparent,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,0,RUSSIA ,0,,0
47,transparent,FRANCE,4,,0,GERMANY ,14
47,transparent,GERMANY,14,,0,FRANCE RUSSIA TURKEY ,18
47,RL,ITALY,2,FRANCE ,4,TURKEY ,14
47,transparent,RUSSIA,0,,0,TURKEY ,14
47,transparent,TURKEY,14,AUSTRIA ,0,GERMANY ITALY ,16
49,transparent,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,0,RUSSIA ,0,,0
49,transparent,FRANCE,4,,0,GERMANY ,14
49,transparent,GERMANY,14,,0,FRANCE RUSSIA TURKEY ,18
49,RL,ITALY,2,FRANCE ,4,TURKEY ,14
49,transparent,RUSSIA,0,,0,TURKEY ,14
49,transparent,TURKEY,14,AUSTRIA ,0,GERMANY ITALY ,16
52,transparent,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,0,RUSSIA ,0,,0
52,transparent,FRANCE,2,,0,GERMANY ,15
52,transparent,GERMANY,15,,0,FRANCE TURKEY ,18
52,RL,ITALY,1,FRANCE ,2,TURKEY ,16
52,transparent,RUSSIA,0,,0,TURKEY ,16
52,transparent,TURKEY,16,AUSTRIA ,0,GERMANY ITALY ,16
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,0,RUSSIA ,0,,0
54,transparent,FRANCE,2,,0,GERMANY ,15
54,transparent,GERMANY,15,,0,FRANCE TURKEY ,18
54,RL,ITALY,1,FRANCE ,2,TURKEY ,16
54,transparent,RUSSIA,0,,0,TURKEY ,16
54,transparent,TURKEY,16,AUSTRIA ,0,GERMANY ITALY ,16
56,transparent,AUSTRIA,0,,0,,0
56,transparent,ENGLAND,0,RUSSIA ,0,,0
56,transparent,FRANCE,1,,0,GERMANY ,17
56,transparent,GERMANY,17,,0,TURKEY ,16
56,RL,ITALY,0,FRANCE ,1,TURKEY ,16
56,transparent,RUSSIA,0,,0,,0
56,transparent,TURKEY,16,AUSTRIA ,0,GERMANY ,17
58,transparent,AUSTRIA,0,,0,,0
58,transparent,ENGLAND,0,RUSSIA ,0,,0
58,transparent,FRANCE,1,,0,GERMANY ,17
58,transparent,GERMANY,17,,0,FRANCE TURKEY ,17
58,RL,ITALY,0,FRANCE ,1,TURKEY ,16
58,transparent,RUSSIA,0,,0,,0
58,transparent,TURKEY,16,AUSTRIA ,0,GERMANY ,17
