step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
29,RL,TURKEY,1,AUSTRIA ,1,ITALY RUSSIA ,15
31,transparent,AUSTRIA,1,,0,ITALY RUSSIA ,15
31,transparent,ENGLAND,4,RUSSIA ,7,FRANCE GERMANY ,13
31,transparent,FRANCE,7,,0,ENGLAND GERMANY ,10
31,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,7
31,transparent,ITALY,8,,0,RUSSIA ,7
31,transparent,RUSSIA,7,,0,AUSTRIA ITALY TURKEY ,10
31,RL,TURKEY,1,AUSTRIA ,1,ITALY RUSSIA ,15
34,transparent,AUSTRIA,1,,0,ITALY ,9
34,transparent,ENGLAND,4,RUSSIA ,7,GERMANY ,6
34,transparent,FRANCE,7,,0,ENGLAND GERMANY ,10
34,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,7
34,transparent,ITALY,9,,0,RUSSIA ,7
34,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,10
34,RL,TURKEY,0,AUSTRIA ,1,RUSSIA ,7
35,transparent,AUSTRIA,1,,0,ITALY RUSSIA ,16
35,transparent,ENGLAND,4,RUSSIA ,7,FRANCE GERMANY ,13
35,transparent,FRANCE,7,,0,ENGLAND GERMANY ,10
35,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,7
35,transparent,ITALY,9,,0,RUSSIA ,7
35,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,10
35,RL,TURKEY,0,AUSTRIA ,1,RUSSIA ,7
36,transparent,AUSTRIA,1,,0,ITALY RUSSIA ,16
36,transparent,ENGLAND,4,RUSSIA ,7,FRANCE GERMANY ,13
36,transparent,FRANCE,7,,0,ENGLAND GERMANY ,10
36,transparent,GERMANY,6,RUSSIA ,7,FRANCE ,7
36,transparent,ITALY,9,,0,,0
36,transparent,RUSSIA,7,,0,ITALY ,9
36,RL,TURKEY,0,AUSTRIA ,1,RUSSIA ,7
38,transparent,AUSTRIA,1,,0,,0
38,transparent,ENGLAND,4,RUSSIA ,7,FRANCE GERMANY ,13
38,transparent,FRANCE,7,,0,ENGLAND GERMANY ,10
38,transparent,GERMANY,6,RUSSIA ,7,FRANCE ITALY ,16
38,transparent,ITALY,9,,0,,0
38,transparent,RUSSIA,7,,0,AUSTRIA ITALY ,10
38,RL,TURKEY,0,AUSTRIA ,1,RUSSIA ,7
41,transparent,AUSTRIA,1,,0,RUSSIA ,6
41,transparent,ENGLAND,4,RUSSIA ,6,GERMANY ,6
41,transparent,FRANCE,7,,0,ENGLAND GERMANY ,10
41,transparent,GERMANY,6,RUSSIA ,6,FRANCE ITALY ,17
41,transparent,ITALY,10,,0,RUSSIA ,6
41,transparent,RUSSIA,6,,0,AUSTRIA ITALY ,11
41,RL,TURKEY,0,AUSTRIA ,1,,0
43,transparent,AUSTRIA,1,,0,RUSSIA ,6
43,transparent,ENGLAND,4,RUSSIA ,6,FRANCE ,7
43,transparent,FRANCE,7,ITALY ,10,ENGLAND GERMANY ,10
43,transparent,GERMANY,6,RUSSIA ,6,FRANCE ,7
43,transparent,ITALY,10,,0,RUSSIA ,6
43,transparent,RUSSIA,6,,0,AUSTRIA ITALY ,11
43,RL,TURKEY,0,AUSTRIA ,1,,0
46,transparent,AUSTRIA,0,,0,,0
46,transparent,ENGLAND,4,RUSSIA ,6,GERMANY ,5
46,transparent,FRANCE,7,ITALY ,12,ENGLAND GERMANY ,9
46,transparent,GERMANY,5,RUSSIA ,6,FRANCE ITALY ,19
46,transparent,ITALY,12,,0,,0
46,transparent,RUSSIA,6,,0,ITALY ,12
46,RL,TURKEY,0,AUSTRIA ,0,,0
48,transparent,AUSTRIA,0,,0,,0
48,transparent,ENGLAND,4,RUSSIA ,6,FRANCE GERMANY ,12
48,transparent,FRANCE,7,ITALY ,12,ENGLAND GERMANY ,9
48,transparent,GERMANY,5,RUSSIA ,6,FRANCE ITALY ,19
48,transparent,ITALY,12,,0,RUSSIA ,6
48,transparent,RUSSIA,6,,0,ITALY ,12
48,RL,TURKEY,0,AUSTRIA ,0,,0
50,transparent,AUSTRIA,0,,0,,0
50,transparent,ENGLAND,4,RUSSIA ,6,FRANCE ,8
50,transparent,FRANCE,8,,0,ENGLAND GERMANY ITALY ,20
50,transparent,GERMANY,4,RUSSIA ,6,ENGLAND FRANCE ITALY ,24
50,transparent,ITALY,12,,0,FRANCE RUSSIA ,14
50,transparent,RUSSIA,6,,0,ITALY ,12
50,RL,TURKEY,0,AUSTRIA ,0,,0
52,transparent,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,4,RUSSIA ,6,FRANCE ,8
52,transparent,FRANCE,8,,0,ENGLAND GERMANY ITALY ,20
52,transparent,GERMANY,4,RUSSIA ,6,ENGLAND FRANCE ,12
52,transparent,ITALY,12,,0,FRANCE RUSSIA ,14
52,transparent,RUSSIA,6,,0,ITALY ,12
52,RL,TURKEY,0,AUSTRIA ,0,,0
55,transparent,AUSTRIA,0,,0,,0
55,transparent,ENGLAND,5,RUSSIA ,6,FRANCE ,6
55,transparent,FRANCE,6,,0,ENGLAND GERMANY ITALY ,22
55,transparent,GERMANY,4,RUSSIA ,6,ENGLAND FRANCE ITALY ,24
55,transparent,ITALY,13,,0,ENGLAND FRANCE RUSSIA ,17
55,transparent,RUSSIA,6,,0,ITALY ,13
55,RL,TURKEY,0,AUSTRIA ,0,,0
57,transparent,AUSTRIA,0,,0,,0
57,transparent,ENGLAND,5,RUSSIA ,6,,0
57,transparent,FRANCE,6,,0,ENGLAND GERMANY ITALY ,22
57,transparent,GERMANY,4,RUSSIA ,6,ENGLAND FRANCE ITALY ,24
57,transparent,ITALY,13,,0,ENGLAND FRANCE RUSSIA ,17
57,transparent,RUSSIA,6,,0,ITALY ,13
57,RL,TURKEY,0,AUSTRIA ,0,,0
60,transparent,AUSTRIA,0,,0,,0
60,transparent,ENGLAND,7,RUSSIA ,4,GERMANY ,4
60,transparent,FRANCE,5,,0,ENGLAND GERMANY ITALY ,25
60,transparent,GERMANY,4,RUSSIA ,4,ENGLAND ,7
60,transparent,ITALY,14,GERMANY ,4,FRANCE RUSSIA ,9
60,transparent,RUSSIA,4,,0,ITALY ,14
60,RL,TURKEY,0,AUSTRIA ,0,,0
61,transparent,AUSTRIA,0,,0,,0
61,transparent,ENGLAND,7,RUSSIA ,4,GERMANY ,4
61,transparent,FRANCE,5,,0,ENGLAND ITALY ,21
61,transparent,GERMANY,4,RUSSIA ,4,,0
61,transparent,ITALY,14,GERMANY ,4,FRANCE RUSSIA ,9
61,transparent,RUSSIA,4,,0,ITALY ,14
61,RL,TURKEY,0,AUSTRIA ,0,,0
64,transparent,AUSTRIA,0,,0,,0
64,transparent,ENGLAND,9,ITALY RUSSIA ,20,GERMANY ,3
64,transparent,FRANCE,2,,0,ENGLAND ITALY ,26
64,transparent,GERMANY,3,RUSSIA ,3,,0
64,transparent,ITALY,17,,0,GERMANY RUSSIA ,6
64,transparent,RUSSIA,3,,0,ITALY ,17
64,RL,TURKEY,0,AUSTRIA ,0,,0
66,transparent,AUSTRIA,0,,0,,0
66,transparent,ENGLAND,9,RUSSIA ,3,ITALY ,17
66,transparent,FRANCE,2,,0,ENGLAND ITALY ,26
66,transparent,GERMANY,3,RUSSIA ,3,,0
66,transparent,ITALY,17,,0,FRANCE GERMANY RUSSIA ,8
66,transparent,RUSSIA,3,,0,ITALY ,17
66,RL,TURKEY,0,AUSTRIA ,0,,0
