step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
32,transparent,FRANCE,8,ITALY ,12,ENGLAND GERMANY ,7
32,RL,GERMANY,3,,0,ENGLAND FRANCE ITALY RUSSIA ,28
32,transparent,ITALY,12,FRANCE ,8,RUSSIA ,4
32,transparent,RUSSIA,4,ENGLAND ,4,ITALY ,12
32,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,12
35,transparent,AUSTRIA,0,,0,,0
35,transparent,ENGLAND,6,,0,FRANCE ,7
35,transparent,FRANCE,7,,0,ENGLAND GERMANY ITALY ,23
35,RL,GERMANY,2,,0,ENGLAND FRANCE ITALY ,28
35,transparent,ITALY,15,FRANCE ,7,RUSSIA ,2
35,transparent,RUSSIA,2,ENGLAND ,6,ITALY ,15
35,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,15
37,transparent,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,6,,0,,0
37,transparent,FRANCE,7,,0,ENGLAND GERMANY ,8
37,RL,GERMANY,2,,0,ENGLAND FRANCE ,13
37,transparent,ITALY,15,,0,FRANCE RUSSIA TURKEY ,11
37,transparent,RUSSIA,2,ENGLAND ,6,,0
37,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,15
40,transparent,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,7,,0,,0
40,transparent,FRANCE,6,,0,ENGLAND GERMANY ITALY ,26
40,RL,GERMANY,2,,0,ENGLAND FRANCE ITALY ,30
40,transparent,ITALY,17,,0,FRANCE ,6
40,transparent,RUSSIA,1,ENGLAND ,7,ITALY ,17
40,transparent,TURKEY,1,AUSTRIA ,0,ITALY ,17
42,transparent,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,7,,0,,0
42,transparent,FRANCE,6,,0,ENGLAND ITALY ,24
42,RL,GERMANY,2,,0,FRANCE ITALY ,23
42,transparent,ITALY,17,,0,FRANCE ,6
42,transparent,RUSSIA,1,ENGLAND ,7,,0
42,transparent,TURKEY,1,AUSTRIA ,0,,0
