step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
32,transparent,ENGLAND,6,GERMANY RUSSIA ,15,,0
32,RL,FRANCE,0,,0,GERMANY ,7
32,transparent,GERMANY,7,RUSSIA ,8,,0
32,transparent,ITALY,9,,0,AUSTRIA RUSSIA ,9
32,transparent,RUSSIA,8,,0,ITALY ,9
32,transparent,TURKEY,3,AUSTRIA ,1,ITALY ,9
35,transparent,AUSTRIA,1,,0,ITALY ,9
35,transparent,ENGLAND,8,GERMANY RUSSIA ,15,,0
35,RL,FRANCE,0,,0,GERMANY ,7
35,transparent,GERMANY,7,RUSSIA ,8,ENGLAND ,8
35,transparent,ITALY,9,,0,AUSTRIA RUSSIA TURKEY ,10
35,transparent,RUSSIA,8,,0,ENGLAND ITALY ,17
35,transparent,TURKEY,1,AUSTRIA ,1,RUSSIA ,8
37,transparent,AUSTRIA,1,,0,ITALY ,9
37,transparent,ENGLAND,8,RUSSIA ,8,GERMANY ,7
37,RL,FRANCE,0,,0,,0
37,transparent,GERMANY,7,RUSSIA ,8,,0
37,transparent,ITALY,9,,0,AUSTRIA RUSSIA ,9
37,transparent,RUSSIA,8,,0,ITALY ,9
37,transparent,TURKEY,1,AUSTRIA ,1,,0
40,transparent,AUSTRIA,1,,0,,0
40,transparent,ENGLAND,8,RUSSIA ,7,GERMANY ,7
40,RL,FRANCE,0,,0,,0
40,transparent,GERMANY,7,RUSSIA ,7,,0
40,transparent,ITALY,11,,0,RUSSIA ,7
40,transparent,RUSSIA,7,,0,ENGLAND ITALY ,19
40,transparent,TURKEY,0,AUSTRIA ,1,,0
42,transparent,AUSTRIA,1,,0,ITALY ,11
42,transparent,ENGLAND,8,RUSSIA ,7,GERMANY ,7
42,RL,FRANCE,0,,0,,0
42,transparent,GERMANY,7,RUSSIA ,7,,0
42,transparent,ITALY,11,,0,AUSTRIA RUSSIA ,8
42,transparent,RUSSIA,7,,0,ENGLAND ITALY ,19
42,transparent,TURKEY,0,AUSTRIA ,1,,0
45,transparent,AUSTRIA,0,,0,ITALY ,13
45,transparent,ENGLAND,9,RUSSIA ,7,GERMANY ,5
45,RL,FRANCE,0,,0,,0
45,transparent,GERMANY,5,RUSSIA ,7,ENGLAND ,9
45,transparent,ITALY,13,ENGLAND ,9,AUSTRIA RUSSIA ,7
45,transparent,RUSSIA,7,,0,ITALY ,13
45,transparent,TURKEY,0,AUSTRIA ,0,,0
47,transparent,AUSTRIA,0,,0,ITALY ,13
47,transparent,ENGLAND,9,RUSSIA ,7,GERMANY ITALY ,18
47,RL,FRANCE,0,,0,,0
47,transparent,GERMANY,5,RUSSIA ,7,ENGLAND ,9
47,transparent,ITALY,13,,0,AUSTRIA ENGLAND RUSSIA ,16
47,transparent,RUSSIA,7,,0,ITALY ,13
47,transparent,TURKEY,0,AUSTRIA ,0,,0
50,transparent,AUSTRIA,0,,0,ITALY ,14
50,transparent,ENGLAND,9,RUSSIA ,6,ITALY ,14
50,RL,FRANCE,0,,0,,0
50,transparent,GERMANY,5,RUSSIA ,6,,0
50,transparent,ITALY,14,,0,ENGLAND RUSSIA ,15
50,transparent,RUSSIA,6,,0,ITALY ,14
50,transparent,TURKEY,0,AUSTRIA ,0,,0
52,transparent,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,9,RUSSIA ,6,ITALY ,14
52,RL,FRANCE,0,,0,,0
52,transparent,GERMANY,5,RUSSIA ,6,,0
52,transparent,ITALY,14,,0,ENGLAND RUSSIA ,15
52,transparent,RUSSIA,6,,0,ITALY ,14
52,transparent,TURKEY,0,AUSTRIA ,0,,0
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,12,RUSSIA ,6,ITALY ,13
54,RL,FRANCE,0,,0,,0
54,transparent,GERMANY,3,RUSSIA ,6,,0
54,transparent,ITALY,13,,0,ENGLAND RUSSIA ,18
54,transparent,RUSSIA,6,,0,ITALY ,13
54,transparent,TURKEY,0,AUSTRIA ,0,,0
56,transparent,AUSTRIA,0,,0,,0
56,transparent,ENGLAND,12,RUSSIA ,6,ITALY ,13
56,RL,FRANCE,0,,0,,0
56,transparent,GERMANY,3,RUSSIA ,6,,0
56,transparent,ITALY,13,,0,ENGLAND RUSSIA ,18
56,transparent,RUSSIA,6,,0,ITALY ,13
56,transparent,TURKEY,0,AUSTRIA ,0,,0
58,transparent,AUSTRIA,0,,0,,0
58,transparent,ENGLAND,12,RUSSIA ,6,ITALY ,13
58,RL,FRANCE,0,,0,,0
58,transparent,GERMANY,3,RUSSIA ,6,ITALY ,13
58,transparent,ITALY,13,,0,ENGLAND RUSSIA ,18
58,transparent,RUSSIA,6,,0,ITALY ,13
58,transparent,TURKEY,0,AUSTRIA ,0,,0
60,transparent,AUSTRIA,0,,0,,0
60,transparent,ENGLAND,12,RUSSIA ,6,ITALY ,13
60,RL,FRANCE,0,,0,,0
60,transparent,GERMANY,3,RUSSIA ,6,ITALY ,13
60,transparent,ITALY,13,,0,ENGLAND RUSSIA ,18
60,transparent,RUSSIA,6,,0,ITALY ,13
60,transparent,TURKEY,0,AUSTRIA ,0,,0
63,transparent,AUSTRIA,0,,0,,0
63,transparent,ENGLAND,13,RUSSIA ,4,ITALY ,14
63,RL,FRANCE,0,,0,,0
63,transparent,GERMANY,3,RUSSIA ,4,ENGLAND ITALY ,27
63,transparent,ITALY,14,,0,ENGLAND RUSSIA ,17
63,transparent,RUSSIA,4,,0,ITALY ,14
63,transparent,TURKEY,0,AUSTRIA ,0,,0
65,transparent,AUSTRIA,0,,0,,0
65,transparent,ENGLAND,13,RUSSIA ,4,ITALY ,14
65,RL,FRANCE,0,,0,,0
65,transparent,GERMANY,3,RUSSIA ,4,ENGLAND ITALY ,27
65,transparent,ITALY,14,,0,ENGLAND RUSSIA ,17
65,transparent,RUSSIA,4,,0,ITALY ,14
65,transparent,TURKEY,0,AUSTRIA ,0,,0
68,transparent,AUSTRIA,0,,0,,0
68,transparent,ENGLAND,14,RUSSIA ,2,ITALY ,17
68,RL,FRANCE,0,,0,,0
68,transparent,GERMANY,1,RUSSIA ,2,ENGLAND ITALY ,31
68,transparent,ITALY,17,,0,ENGLAND RUSSIA ,16
68,transparent,RUSSIA,2,,0,ITALY ,17
68,transparent,TURKEY,0,AUSTRIA ,0,,0
70,transparent,AUSTRIA,0,,0,,0
70,transparent,ENGLAND,14,RUSSIA ,2,ITALY ,17
70,RL,FRANCE,0,,0,,0
70,transparent,GERMANY,1,RUSSIA ,2,ENGLAND ITALY ,31
70,transparent,ITALY,17,,0,ENGLAND RUSSIA ,16
70,transparent,RUSSIA,2,,0,ITALY ,17
70,transparent,TURKEY,0,AUSTRIA ,0,,0
73,transparent,AUSTRIA,0,,0,,0
73,transparent,ENGLAND,16,RUSSIA ,0,ITALY ,17
73,RL,FRANCE,0,,0,,0
73,transparent,GERMANY,1,RUSSIA ,0,ITALY ,17
73,transparent,ITALY,17,,0,ENGLAND GERMANY RUSSIA ,17
73,transparent,RUSSIA,0,,0,ITALY ,17
73,transparent,TURKEY,0,AUSTRIA ,0,,0
74,transparent,AUSTRIA,0,,0,,0
74,transparent,ENGLAND,16,RUSSIA ,0,ITALY ,17
74,RL,FRANCE,0,,0,,0
74,transparent,GERMANY,1,RUSSIA ,0,ITALY ,17
74,transparent,ITALY,17,,0,ENGLAND GERMANY ,17
74,transparent,RUSSIA,0,,0,ITALY ,17
74,transparent,TURKEY,0,AUSTRIA ,0,,0
