step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
9,transparent,RUSSIA,8,,0,ITALY ,6
9,transparent,TURKEY,3,,0,,0
12,RL,AUSTRIA,1,,0,ITALY RUSSIA TURKEY ,18
12,transparent,ENGLAND,3,GERMANY RUSSIA ,15,,0
12,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
12,transparent,GERMANY,6,RUSSIA ,9,ENGLAND FRANCE ,9
12,transparent,ITALY,6,,0,AUSTRIA RUSSIA ,10
12,transparent,RUSSIA,9,,0,ITALY ,6
12,transparent,TURKEY,3,,0,,0
14,RL,AUSTRIA,1,,0,RUSSIA TURKEY ,12
14,transparent,ENGLAND,3,GERMANY RUSSIA ,15,FRANCE ,6
14,transparent,FRANCE,6,,0,ENGLAND GERMANY ,9
14,transparent,GERMANY,6,RUSSIA ,9,FRANCE ,6
14,transparent,ITALY,6,TURKEY ,3,RUSSIA ,9
14,transparent,RUSSIA,9,,0,AUSTRIA ITALY ,7
14,transparent,TURKEY,3,,0,,0
17,RL,AUSTRIA,0,,0,RUSSIA TURKEY ,13
17,transparent,ENGLAND,3,GERMANY RUSSIA ,15,,0
17,transparent,FRANCE,6,,0,ENGLAND GERMANY ,8
17,transparent,GERMANY,5,RUSSIA ,10,FRANCE ,6
17,transparent,ITALY,7,TURKEY ,3,RUSSIA ,10
17,transparent,RUSSIA,10,,0,ITALY ,7
17,transparent,TURKEY,3,,0,,0
19,RL,AUSTRIA,0,,0,RUSSIA ,10
19,transparent,ENGLAND,3,GERMANY RUSSIA ,15,,0
19,transparent,FRANCE,6,,0,ENGLAND GERMANY ,8
19,transparent,GERMANY,5,RUSSIA ,10,FRANCE ,6
19,transparent,ITALY,7,TURKEY ,3,RUSSIA ,10
19,transparent,RUSSIA,10,,0,ITALY ,7
19,transparent,TURKEY,3,,0,,0
21,RL,AUSTRIA,0,,0,RUSSIA ,12
21,transparent,ENGLAND,3,GERMANY RUSSIA ,17,,0
21,transparent,FRANCE,5,,0,ENGLAND GERMANY ,8
21,transparent,GERMANY,5,RUSSIA ,12,ENGLAND FRANCE ,8
21,transparent,ITALY,6,TURKEY ,3,RUSSIA ,12
21,transparent,RUSSIA,12,,0,ITALY ,6
21,transparent,TURKEY,3,,0,,0
23,RL,AUSTRIA,0,,0,,0
23,transparent,ENGLAND,3,GERMANY RUSSIA ,17,FRANCE ,5
23,transparent,FRANCE,5,,0,ENGLAND ,3
23,transparent,GERMANY,5,RUSSIA ,12,ENGLAND FRANCE ,8
23,transparent,ITALY,6,TURKEY ,3,RUSSIA ,12
23,transparent,RUSSIA,12,,0,,0
23,transparent,TURKEY,3,,0,ITALY ,6
26,RL,AUSTRIA,0,,0,,0
26,transparent,ENGLAND,3,GERMANY RUSSIA ,18,,0
26,transparent,FRANCE,6,,0,ENGLAND ,3
26,transparent,GERMANY,5,,0,FRANCE RUSSIA ,19
26,transparent,ITALY,5,,0,RUSSIA TURKEY ,15
26,transparent,RUSSIA,13,,0,GERMANY ,5
26,transparent,TURKEY,2,,0,,0
28,RL,AUSTRIA,0,,0,,0
28,transparent,ENGLAND,3,GERMANY RUSSIA ,18,,0
28,transparent,FRANCE,6,,0,ENGLAND ,3
28,transparent,GERMANY,5,,0,RUSSIA ,13
28,transparent,ITALY,5,,0,,0
28,transparent,RUSSIA,13,,0,,0
28,transparent,TURKEY,2,,0,RUSSIA ,13
31,RL,AUSTRIA,0,,0,,0
31,transparent,ENGLAND,3,GERMANY RUSSIA ,18,,0
31,transparent,FRANCE,6,,0,ENGLAND GERMANY ,5
31,transparent,GERMANY,2,,0,RUSSIA ,16
31,transparent,ITALY,5,,0,RUSSIA ,16
31,transparent,RUSSIA,16,,0,,0
31,transparent,TURKEY,2,,0,,0
32,RL,AUSTRIA,0,,0,,0
32,transparent,ENGLAND,3,GERMANY ,2,RUSSIA ,16
32,transparent,FRANCE,6,,0,ENGLAND GERMANY RUSSIA ,21
32,transparent,GERMANY,2,,0,FRANCE RUSSIA ,22
32,transparent,ITALY,5,,0,RUSSIA ,16
32,transparent,RUSSIA,16,,0,FRANCE GERMANY ,8
32,transparent,TURKEY,2,,0,RUSSIA ,16
