step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
35,transparent,GERMANY,11,,0,FRANCE RUSSIA ,9
35,transparent,ITALY,9,,0,GERMANY TURKEY ,16
35,RL,RUSSIA,3,,0,GERMANY ITALY ,20
35,transparent,TURKEY,5,AUSTRIA ,0,ITALY ,9
37,transparent,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,0,,0,,0
37,transparent,FRANCE,6,,0,GERMANY ,11
37,transparent,GERMANY,11,,0,FRANCE RUSSIA ,9
37,transparent,ITALY,9,,0,TURKEY ,5
37,RL,RUSSIA,3,,0,GERMANY ,11
37,transparent,TURKEY,5,AUSTRIA ,0,ITALY ,9
40,transparent,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,0,,0,,0
40,transparent,FRANCE,7,,0,GERMANY ,11
40,transparent,GERMANY,11,,0,FRANCE RUSSIA ,10
40,transparent,ITALY,11,,0,TURKEY ,2
40,RL,RUSSIA,3,,0,GERMANY ,11
40,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,11
41,transparent,AUSTRIA,0,,0,,0
41,transparent,ENGLAND,0,,0,,0
41,transparent,FRANCE,7,,0,GERMANY ,11
41,transparent,GERMANY,11,,0,FRANCE RUSSIA ,10
41,transparent,ITALY,11,,0,TURKEY ,2
41,RL,RUSSIA,3,,0,GERMANY ,11
41,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,11
44,transparent,AUSTRIA,0,,0,,0
44,transparent,ENGLAND,0,,0,,0
44,transparent,FRANCE,6,,0,GERMANY ,11
44,transparent,GERMANY,11,,0,FRANCE ITALY ,19
44,transparent,ITALY,13,,0,TURKEY ,1
44,RL,RUSSIA,3,,0,GERMANY ,11
44,transparent,TURKEY,1,AUSTRIA ,0,ITALY ,13
46,transparent,AUSTRIA,0,,0,,0
46,transparent,ENGLAND,0,,0,,0
46,transparent,FRANCE,6,,0,GERMANY ,11
46,transparent,GERMANY,11,,0,FRANCE ITALY ,19
46,transparent,ITALY,13,FRANCE ,6,GERMANY RUSSIA ,14
46,RL,RUSSIA,3,,0,GERMANY ITALY ,24
46,transparent,TURKEY,1,AUSTRIA ,0,ITALY ,13
49,transparent,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,0,,0,,0
49,transparent,FRANCE,6,,0,GERMANY ,12
49,transparent,GERMANY,12,,0,FRANCE ITALY ,19
49,transparent,ITALY,13,FRANCE ,6,GERMANY RUSSIA TURKEY ,15
49,RL,RUSSIA,3,,0,GERMANY ITALY ,25
49,transparent,TURKEY,0,AUSTRIA ,0,ITALY ,13
51,transparent,AUSTRIA,0,,0,,0
51,transparent,ENGLAND,0,,0,,0
51,transparent,FRANCE,6,,0,GERMANY ITALY ,25
51,transparent,GERMANY,12,,0,FRANCE ITALY ,19
51,transparent,ITALY,13,FRANCE ,6,GERMANY RUSSIA TURKEY ,15
51,RL,RUSSIA,3,,0,GERMANY ITALY ,25
51,transparent,TURKEY,0,AUSTRIA ,0,ITALY ,13
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,0,,0,,0
54,transparent,FRANCE,2,,0,GERMANY ITALY ,30
54,transparent,GERMANY,15,,0,FRANCE ITALY RUSSIA ,19
54,transparent,ITALY,15,FRANCE ,2,GERMANY RUSSIA ,17
54,RL,RUSSIA,2,,0,ITALY ,15
54,transparent,TURKEY,0,AUSTRIA ,0,ITALY ,15
56,transparent,AUSTRIA,0,,0,,0
56,transparent,ENGLAND,0,,0,,0
56,transparent,FRANCE,2,,0,GERMANY ,15
56,transparent,GERMANY,15,,0,ITALY RUSSIA ,17
56,transparent,ITALY,15,FRANCE ,2,GERMANY ,15
56,RL,RUSSIA,2,,0,ITALY ,15
56,transparent,TURKEY,0,AUSTRIA ,0,,0
