step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
37,RL,GERMANY,6,RUSSIA ,8,FRANCE ,7
37,transparent,ITALY,8,,0,RUSSIA TURKEY ,12
37,transparent,RUSSIA,8,ENGLAND ,1,ITALY ,8
37,transparent,TURKEY,4,,0,ITALY RUSSIA ,16
39,transparent,AUSTRIA,0,,0,,0
39,transparent,ENGLAND,1,,0,FRANCE ,7
39,transparent,FRANCE,7,,0,GERMANY ,6
39,RL,GERMANY,6,RUSSIA ,8,FRANCE ,7
39,transparent,ITALY,8,,0,RUSSIA TURKEY ,12
39,transparent,RUSSIA,8,ENGLAND ,1,ITALY ,8
39,transparent,TURKEY,4,,0,ITALY RUSSIA ,16
42,transparent,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,1,,0,FRANCE ,7
42,transparent,FRANCE,7,,0,GERMANY ,6
42,RL,GERMANY,6,RUSSIA ,10,FRANCE ,7
42,transparent,ITALY,6,,0,RUSSIA TURKEY ,14
42,transparent,RUSSIA,10,ENGLAND ,1,ITALY ,6
42,transparent,TURKEY,4,,0,ITALY RUSSIA ,16
44,transparent,AUSTRIA,0,,0,,0
44,transparent,ENGLAND,1,,0,FRANCE ,7
44,transparent,FRANCE,7,,0,ENGLAND GERMANY ,7
44,RL,GERMANY,6,RUSSIA ,10,FRANCE ,7
44,transparent,ITALY,6,,0,RUSSIA TURKEY ,14
44,transparent,RUSSIA,10,ENGLAND ,1,FRANCE ITALY ,13
44,transparent,TURKEY,4,,0,ITALY RUSSIA ,16
47,transparent,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,1,,0,FRANCE ,8
47,transparent,FRANCE,8,,0,ENGLAND ,1
47,RL,GERMANY,5,,0,FRANCE RUSSIA ,19
47,transparent,ITALY,4,,0,TURKEY ,5
47,transparent,RUSSIA,11,ENGLAND ,1,FRANCE GERMANY ITALY ,17
47,transparent,TURKEY,5,,0,ITALY ,4
49,transparent,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,1,,0,FRANCE ,8
49,transparent,FRANCE,8,,0,ENGLAND GERMANY ,6
49,RL,GERMANY,5,,0,FRANCE RUSSIA ,19
49,transparent,ITALY,4,,0,RUSSIA ,11
49,transparent,RUSSIA,11,ENGLAND ,1,FRANCE ,8
49,transparent,TURKEY,5,,0,,0
52,transparent,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,1,,0,FRANCE ,8
52,transparent,FRANCE,8,,0,ENGLAND GERMANY ,6
52,RL,GERMANY,5,,0,FRANCE RUSSIA ,21
52,transparent,ITALY,3,,0,RUSSIA ,13
52,transparent,RUSSIA,13,ENGLAND ,1,FRANCE ,8
52,transparent,TURKEY,4,,0,,0
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,1,,0,FRANCE ,8
54,transparent,FRANCE,8,,0,ENGLAND GERMANY RUSSIA ,19
54,RL,GERMANY,5,,0,FRANCE RUSSIA ,21
54,transparent,ITALY,3,,0,,0
54,transparent,RUSSIA,13,ENGLAND ,1,FRANCE ,8
54,transparent,TURKEY,4,,0,RUSSIA ,13
57,transparent,AUSTRIA,0,,0,,0
57,transparent,ENGLAND,1,,0,FRANCE ,10
57,transparent,FRANCE,10,,0,ENGLAND ,1
57,RL,GERMANY,2,,0,FRANCE RUSSIA ,23
57,transparent,ITALY,4,FRANCE ,10,,0
57,transparent,RUSSIA,13,ENGLAND ,1,FRANCE GERMANY ITALY ,16
57,transparent,TURKEY,4,,0,ITALY RUSSIA ,17
59,transparent,AUSTRIA,0,,0,,0
59,transparent,ENGLAND,1,,0,FRANCE ,10
59,transparent,FRANCE,10,,0,ENGLAND RUSSIA ,14
59,RL,GERMANY,2,,0,FRANCE RUSSIA ,23
59,transparent,ITALY,4,FRANCE ,10,RUSSIA ,13
59,transparent,RUSSIA,13,ENGLAND ,1,FRANCE ITALY ,14
59,transparent,TURKEY,4,,0,RUSSIA ,13
62,transparent,AUSTRIA,0,,0,,0
62,transparent,ENGLAND,0,,0,,0
62,transparent,FRANCE,12,,0,ENGLAND RUSSIA ,13
62,RL,GERMANY,1,,0,FRANCE RUSSIA ,25
62,transparent,ITALY,4,FRANCE ,12,,0
62,transparent,RUSSIA,13,ENGLAND ,0,FRANCE ITALY ,16
62,transparent,TURKEY,4,,0,RUSSIA ,13
64,transparent,AUSTRIA,0,,0,,0
64,transparent,ENGLAND,0,,0,,0
64,transparent,FRANCE,12,,0,ENGLAND RUSSIA ,13
64,RL,GERMANY,1,,0,FRANCE ,12
64,transparent,ITALY,4,FRANCE ,12,,0
64,transparent,RUSSIA,13,ENGLAND ,0,FRANCE ITALY ,16
64,transparent,TURKEY,4,,0,RUSSIA ,13
66,transparent,AUSTRIA,0,,0,,0
66,transparent,ENGLAND,0,,0,,0
66,transparent,FRANCE,12,,0,RUSSIA ,13
66,RL,GERMANY,1,,0,FRANCE ,12
66,transparent,ITALY,4,FRANCE ,12,RUSSIA ,13
66,transparent,RUSSIA,13,ENGLAND ,0,FRANCE ,12
66,transparent,TURKEY,4,,0,RUSSIA ,13
68,transparent,AUSTRIA,0,,0,,0
68,transparent,ENGLAND,0,,0,,0
68,transparent,FRANCE,12,,0,RUSSIA ,13
68,RL,GERMANY,1,,0,,0
68,transparent,ITALY,4,FRANCE ,12,RUSSIA ,13
68,transparent,RUSSIA,13,ENGLAND ,0,FRANCE ,12
68,transparent,TURKEY,4,,0,RUSSIA ,13
71,transparent,AUSTRIA,0,,0,,0
71,transparent,ENGLAND,0,,0,,0
71,transparent,FRANCE,15,,0,GERMANY RUSSIA ,12
71,RL,GERMANY,0,,0,,0
71,transparent,ITALY,3,FRANCE ,15,RUSSIA ,12
71,transparent,RUSSIA,12,ENGLAND ,0,FRANCE ,15
71,transparent,TURKEY,4,,0,RUSSIA ,12
73,transparent,AUSTRIA,0,,0,,0
73,transparent,ENGLAND,0,,0,,0
73,transparent,FRANCE,15,,0,GERMANY RUSSIA ,12
73,RL,GERMANY,0,,0,,0
73,transparent,ITALY,3,FRANCE ,15,RUSSIA ,12
73,transparent,RUSSIA,12,ENGLAND ,0,FRANCE ,15
73,transparent,TURKEY,4,,0,RUSSIA ,12
75,transparent,AUSTRIA,0,,0,,0
75,transparent,ENGLAND,0,,0,,0
75,transparent,FRANCE,17,,0,RUSSIA ,10
75,RL,GERMANY,0,,0,,0
75,transparent,ITALY,3,FRANCE ,17,,0
75,transparent,RUSSIA,10,ENGLAND ,0,FRANCE ,17
75,transparent,TURKEY,4,,0,RUSSIA ,10
77,transparent,AUSTRIA,0,,0,,0
77,transparent,ENGLAND,0,,0,,0
77,transparent,FRANCE,17,,0,RUSSIA ,10
77,RL,GERMANY,0,,0,,0
77,transparent,ITALY,3,FRANCE ,17,,0
77,transparent,RUSSIA,10,ENGLAND ,0,FRANCE ,17
77,transparent,TURKEY,4,,0,RUSSIA ,10
