step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
34,transparent,RUSSIA,5,ENGLAND ,3,ITALY ,10
34,transparent,TURKEY,2,,0,ITALY ,10
37,transparent,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,3,GERMANY RUSSIA ,11,,0
37,RL,FRANCE,7,,0,ENGLAND GERMANY ,12
37,transparent,GERMANY,9,,0,,0
37,transparent,ITALY,12,,0,RUSSIA ,2
37,transparent,RUSSIA,2,ENGLAND ,3,GERMANY ITALY ,21
37,transparent,TURKEY,1,,0,ITALY ,12
39,transparent,AUSTRIA,0,,0,,0
39,transparent,ENGLAND,3,RUSSIA ,2,FRANCE GERMANY ,16
39,RL,FRANCE,7,ITALY ,12,ENGLAND GERMANY ,12
39,transparent,GERMANY,9,,0,,0
39,transparent,ITALY,12,,0,RUSSIA TURKEY ,3
39,transparent,RUSSIA,2,ENGLAND ,3,ITALY ,12
39,transparent,TURKEY,1,,0,,0
42,transparent,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,2,RUSSIA ,0,,0
42,RL,FRANCE,5,,0,ENGLAND GERMANY ITALY ,28
42,transparent,GERMANY,12,,0,FRANCE ,5
42,transparent,ITALY,14,FRANCE ,5,RUSSIA TURKEY ,1
42,transparent,RUSSIA,0,ENGLAND ,2,ITALY ,14
42,transparent,TURKEY,1,,0,,0
44,transparent,AUSTRIA,0,,0,,0
44,transparent,ENGLAND,2,RUSSIA ,0,,0
44,RL,FRANCE,5,,0,GERMANY ITALY ,26
44,transparent,GERMANY,12,,0,ENGLAND FRANCE ITALY ,21
44,transparent,ITALY,14,FRANCE ,5,GERMANY RUSSIA TURKEY ,13
44,transparent,RUSSIA,0,ENGLAND ,2,ITALY ,14
44,transparent,TURKEY,1,,0,,0
47,transparent,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,1,RUSSIA ,0,GERMANY ,11
47,RL,FRANCE,4,,0,GERMANY ITALY ,28
47,transparent,GERMANY,11,,0,ENGLAND FRANCE ITALY ,22
47,transparent,ITALY,17,,0,FRANCE GERMANY ,15
47,transparent,RUSSIA,0,ENGLAND ,1,ITALY ,17
47,transparent,TURKEY,1,,0,,0
49,transparent,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,1,RUSSIA ,0,GERMANY ,11
49,RL,FRANCE,4,,0,GERMANY ITALY ,28
49,transparent,GERMANY,11,,0,ENGLAND FRANCE ITALY ,22
49,transparent,ITALY,17,,0,FRANCE GERMANY ,15
49,transparent,RUSSIA,0,ENGLAND ,1,,0
49,transparent,TURKEY,1,,0,,0
