AUSTRIA,ENGLAND,FRANCE,GERMANY,ITALY,RUSSIA,TURKEY
RL,rplt,random,dipnet,random,dipnet,pushoverdipnet
name,state,orders,results,messages
S1901M,"{'timestamp': 1655259681094457, 'zobrist_hash': '1919110489198082658', 'note': '', 'name': 'S1901M', 'units': {'AUSTRIA': ['A BUD', 'A VIE', 'F TRI'], 'ENGLAND': ['F EDI', 'F LON', 'A LVP'], 'FRANCE': ['F BRE', 'A MAR', 'A PAR'], 'GERMANY': ['F KIE', 'A BER', 'A MUN'], 'ITALY': ['F NAP', 'A ROM', 'A VEN'], 'RUSSIA': ['A WAR', 'A MOS', 'F SEV', 'F STP/SC'], 'TURKEY': ['F ANK', 'A CON', 'A SMY']}, 'retreats': {'AUSTRIA': {}, 'ENGLAND': {}, 'FRANCE': {}, 'GERMANY': {}, 'ITALY': {}, 'RUSSIA': {}, 'TURKEY': {}}, 'centers': {'AUSTRIA': ['BUD', 'TRI', 'VIE'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR'], 'GERMANY': ['BER', 'KIE', 'MUN'], 'ITALY': ['NAP', 'ROM', 'VEN'], 'RUSSIA': ['MOS', 'SEV', 'STP', 'WAR'], 'TURKEY': ['ANK', 'CON', 'SMY']}, 'homes': {'AUSTRIA': ['BUD', 'TRI', 'VIE'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR'], 'GERMANY': ['BER', 'KIE', 'MUN'], 'ITALY': ['NAP', 'ROM', 'VEN'], 'RUSSIA': ['MOS', 'SEV', 'STP', 'WAR'], 'TURKEY': ['ANK', 'CON', 'SMY']}, 'influence': {'AUSTRIA': ['BUD', 'VIE', 'TRI'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR'], 'GERMANY': ['KIE', 'BER', 'MUN'], 'ITALY': ['NAP', 'ROM', 'VEN'], 'RUSSIA': ['WAR', 'MOS', 'SEV', 'STP'], 'TURKEY': ['ANK', 'CON', 'SMY']}, 'civil_disorder': {'AUSTRIA': 0, 'ENGLAND': 0, 'FRANCE': 0, 'GERMANY': 0, 'ITALY': 0, 'RUSSIA': 0, 'TURKEY': 0}, 'builds': {'AUSTRIA': {'count': 0, 'homes': []}, 'ENGLAND': {'count': 0, 'homes': []}, 'FRANCE': {'count': 0, 'homes': []}, 'GERMANY': {'count': 0, 'homes': []}, 'ITALY': {'count': 0, 'homes': []}, 'RUSSIA': {'count': 0, 'homes': []}, 'TURKEY': {'count': 0, 'homes': []}}, 'game_id': 'P7QxdouVP4HW_-BV', 'map': 'standard', 'rules': ['POWER_CHOICE']}","{'AUSTRIA': ['A VIE - TRI', 'F TRI - ALB', 'A BUD - SER'], 'ENGLAND': [], 'FRANCE': ['F BRE S A PAR - PIC', 'A MAR - PIE', 'A PAR - BRE'], 'GERMANY': ['F KIE - DEN', 'A MUN - RUH', 'A BER - KIE'], 'ITALY': ['F NAP S A VEN - APU', 'A ROM - APU', 'A VEN S F NAP - ROM'], 'RUSSIA': ['F STP/SC - BOT', 'A MOS - UKR', 'A WAR - GAL', 'F SEV - BLA'], 'TURKEY': ['F ANK - BLA', 'A SMY - CON', 'A CON - BUL']}","{'A BUD': [], 'A VIE': [], 'F TRI': [], 'F EDI': [], 'F LON': [], 'A LVP': [], 'F BRE': ['void'], 'A MAR': [], 'A PAR': ['bounce'], 'F KIE': [], 'A BER': [], 'A MUN': [], 'F NAP': ['void'], 'A ROM': [], 'A VEN': ['void'], 'A WAR': [], 'A MOS': [], 'F SEV': ['bounce'], 'F STP/SC': [], 'F ANK': ['bounce'], 'A CON': [], 'A SMY': []}","[{'sender': 'AUSTRIA', 'recipient': 'ENGLAND', 'time_sent': 1655259678681166, 'phase': 'S1901M', 'message': 'ORR (XDO (F LON - NTH)) (XDO (A LVP - YOR))'}, {'sender': 'AUSTRIA', 'recipient': 'FRANCE', 'time_sent': 1655259678949970, 'phase': 'S1901M', 'message': 'ORR (XDO (F BRE - MAO)) (XDO (A PAR - BUR))'}, {'sender': 'AUSTRIA', 'recipient': 'GERMANY', 'time_sent': 1655259679219503, 'phase': 'S1901M', 'message': 'ORR (XDO (F KIE - DEN)) (XDO (A BER - KIE))'}, {'sender': 'AUSTRIA', 'recipient': 'ITALY', 'time_sent': 1655259679488071, 'phase': 'S1901M', 'message': 'XDO (A VEN - TRI)'}, {'sender': 'AUSTRIA', 'recipient': 'RUSSIA', 'time_sent': 1655259679759719, 'phase': 'S1901M', 'message': 'ORR (XDO (A WAR - GAL)) (XDO (F SEV - BLA))'}, {'sender': 'AUSTRIA', 'recipient': 'TURKEY', 'time_sent': 1655259680028910, 'phase': 'S1901M', 'message': 'XDO (A SMY - CON)'}, {'sender': 'TURKEY', 'recipient': 'AUSTRIA', 'time_sent': 1655259680294049, 'phase': 'S1901M', 'message': 'YES (XDO (A SMY - CON))'}]"
F1901M,"{'timestamp': 1655259684075373, 'zobrist_hash': '3521666916621397088', 'note': '', 'name': 'F1901M', 'units': {'AUSTRIA': ['A SER', 'A TRI', 'F ALB'], 'ENGLAND': ['F EDI', 'F LON', 'A LVP'], 'FRANCE': ['F BRE', 'A PAR', 'A PIE'], 'GERMANY': ['F DEN', 'A KIE', 'A RUH'], 'ITALY': ['F NAP', 'A VEN', 'A APU'], 'RUSSIA': ['F SEV', 'A GAL', 'A UKR', 'F BOT'], 'TURKEY': ['F ANK', 'A BUL', 'A CON']}, 'retreats': {'AUSTRIA': {}, 'ENGLAND': {}, 'FRANCE': {}, 'GERMANY': {}, 'ITALY': {}, 'RUSSIA': {}, 'TURKEY': {}}, 'centers': {'AUSTRIA': ['BUD', 'TRI', 'VIE'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR'], 'GERMANY': ['BER', 'KIE', 'MUN'], 'ITALY': ['NAP', 'ROM', 'VEN'], 'RUSSIA': ['MOS', 'SEV', 'STP', 'WAR'], 'TURKEY': ['ANK', 'CON', 'SMY']}, 'homes': {'AUSTRIA': ['BUD', 'TRI', 'VIE'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR'], 'GERMANY': ['BER', 'KIE', 'MUN'], 'ITALY': ['NAP', 'ROM', 'VEN'], 'RUSSIA': ['MOS', 'SEV', 'STP', 'WAR'], 'TURKEY': ['ANK', 'CON', 'SMY']}, 'influence': {'AUSTRIA': ['BUD', 'VIE', 'SER', 'TRI', 'ALB'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR', 'PIE'], 'GERMANY': ['BER', 'MUN', 'DEN', 'KIE', 'RUH'], 'ITALY': ['NAP', 'ROM', 'VEN', 'APU'], 'RUSSIA': ['WAR', 'MOS', 'SEV', 'STP', 'GAL', 'UKR', 'BOT'], 'TURKEY': ['ANK', 'SMY', 'BUL', 'CON']}, 'civil_disorder': {'AUSTRIA': 0, 'ENGLAND': 0, 'FRANCE': 0, 'GERMANY': 0, 'ITALY': 0, 'RUSSIA': 0, 'TURKEY': 0}, 'builds': {'AUSTRIA': {'count': 0, 'homes': []}, 'ENGLAND': {'count': 0, 'homes': []}, 'FRANCE': {'count': 0, 'homes': []}, 'GERMANY': {'count': 0, 'homes': []}, 'ITALY': {'count': 0, 'homes': []}, 'RUSSIA': {'count': 0, 'homes': []}, 'TURKEY': {'count': 0, 'homes': []}}, 'game_id': 'P7QxdouVP4HW_-BV', 'map': 'standard', 'rules': ['POWER_CHOICE']}","{'AUSTRIA': ['A TRI - BUD', 'F ALB - GRE', 'A SER S F ALB - GRE'], 'ENGLAND': [], 'FRANCE': ['F BRE S A PAR - GAS', 'A PAR S F BRE - PIC', 'A PIE S A VEN - TYR'], 'GERMANY': ['F DEN - SWE', 'A RUH - BEL', 'A KIE - HOL'], 'ITALY': ['A APU - NAP', 'F NAP - ION', 'A VEN S F NAP - APU'], 'RUSSIA': ['F BOT - SWE', 'F SEV - BLA', 'A UKR - RUM', 'A GAL - VIE'], 'TURKEY': ['F ANK - BLA', 'A BUL - GRE', 'A CON - BUL']}","{'A SER': [], 'A TRI': [], 'F ALB': [], 'F EDI': [], 'F LON': [], 'A LVP': [], 'F BRE': ['void'], 'A PAR': ['void'], 'A PIE': ['void'], 'F DEN': ['bounce'], 'A KIE': [], 'A RUH': [], 'F NAP': [], 'A VEN': ['void'], 'A APU': [], 'F SEV': ['bounce'], 'A GAL': [], 'A UKR': [], 'F BOT': ['bounce'], 'F ANK': ['bounce'], 'A BUL': ['bounce'], 'A CON': ['bounce']}","[{'sender': 'AUSTRIA', 'recipient': 'ENGLAND', 'time_sent': 1655259681651153, 'phase': 'F1901M', 'message': 'XDO (A LVP - YOR)'}, {'sender': 'AUSTRIA', 'recipient': 'FRANCE', 'time_sent': 1655259681921144, 'phase': 'F1901M', 'message': 'XDO (A PIE - VEN)'}, {'sender': 'AUSTRIA', 'recipient': 'GERMANY', 'time_sent': 1655259682191809, 'phase': 'F1901M', 'message': 'XDO (F DEN - SWE)'}, {'sender': 'AUSTRIA', 'recipient': 'ITALY', 'time_sent': 1655259682461960, 'phase': 'F1901M', 'message': 'XDO (A APU - VEN)'}, {'sender': 'AUSTRIA', 'recipient': 'RUSSIA', 'time_sent': 1655259682733608, 'phase': 'F1901M', 'message': 'ORR (XDO (F SEV - BLA)) (XDO (A UKR - RUM))'}, {'sender': 'AUSTRIA', 'recipient': 'TURKEY', 'time_sent': 1655259683003349, 'phase': 'F1901M', 'message': 'XDO (A CON - BUL)'}, {'sender': 'TURKEY', 'recipient': 'AUSTRIA', 'time_sent': 1655259683269035, 'phase': 'F1901M', 'message': 'YES (XDO (A CON - BUL))'}]"
W1901A,"{'timestamp': 1655259685153120, 'zobrist_hash': '8707436182751708198', 'note': '', 'name': 'W1901A', 'units': {'AUSTRIA': ['A SER', 'A BUD', 'F GRE'], 'ENGLAND': ['F EDI', 'F LON', 'A LVP'], 'FRANCE': ['F BRE', 'A PAR', 'A PIE'], 'GERMANY': ['F DEN', 'A HOL', 'A BEL'], 'ITALY': ['A VEN', 'F ION', 'A NAP'], 'RUSSIA': ['F SEV', 'F BOT', 'A VIE', 'A RUM'], 'TURKEY': ['F ANK', 'A BUL', 'A CON']}, 'retreats': {'AUSTRIA': {}, 'ENGLAND': {}, 'FRANCE': {}, 'GERMANY': {}, 'ITALY': {}, 'RUSSIA': {}, 'TURKEY': {}}, 'centers': {'AUSTRIA': ['BUD', 'TRI', 'GRE', 'SER'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR'], 'GERMANY': ['BER', 'KIE', 'MUN', 'BEL', 'DEN', 'HOL'], 'ITALY': ['NAP', 'ROM', 'VEN'], 'RUSSIA': ['MOS', 'SEV', 'STP', 'WAR', 'VIE', 'RUM'], 'TURKEY': ['ANK', 'CON', 'SMY', 'BUL']}, 'homes': {'AUSTRIA': ['BUD', 'TRI', 'VIE'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR'], 'GERMANY': ['BER', 'KIE', 'MUN'], 'ITALY': ['NAP', 'ROM', 'VEN'], 'RUSSIA': ['MOS', 'SEV', 'STP', 'WAR'], 'TURKEY': ['ANK', 'CON', 'SMY']}, 'influence': {'AUSTRIA': ['SER', 'TRI', 'ALB', 'BUD', 'GRE'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR', 'PIE'], 'GERMANY': ['BER', 'MUN', 'DEN', 'KIE', 'RUH', 'HOL', 'BEL'], 'ITALY': ['ROM', 'VEN', 'APU', 'ION', 'NAP'], 'RUSSIA': ['WAR', 'MOS', 'SEV', 'STP', 'GAL', 'UKR', 'BOT', 'VIE', 'RUM'], 'TURKEY': ['ANK', 'SMY', 'BUL', 'CON']}, 'civil_disorder': {'AUSTRIA': 0, 'ENGLAND': 0, 'FRANCE': 0, 'GERMANY': 0, 'ITALY': 0, 'RUSSIA': 0, 'TURKEY': 0}, 'builds': {'AUSTRIA': {'count': 1, 'homes': ['TRI']}, 'ENGLAND': {'count': 0, 'homes': []}, 'FRANCE': {'count': 0, 'homes': []}, 'GERMANY': {'count': 3, 'homes': ['BER', 'KIE', 'MUN']}, 'ITALY': {'count': 0, 'homes': []}, 'RUSSIA': {'count': 2, 'homes': ['MOS', 'STP', 'WAR']}, 'TURKEY': {'count': 1, 'homes': ['SMY']}}, 'game_id': 'P7QxdouVP4HW_-BV', 'map': 'standard', 'rules': ['POWER_CHOICE']}","{'AUSTRIA': ['A TRI B'], 'ENGLAND': [], 'FRANCE': [], 'GERMANY': ['F KIE B', 'A MUN B', 'F BER B'], 'ITALY': [], 'RUSSIA': ['F STP/NC B', 'A WAR B'], 'TURKEY': []}","{'A TRI': [''], 'F KIE': [''], 'A MUN': [''], 'F BER': [''], 'F STP/NC': [''], 'A WAR': [''], 'F ANK': ['void'], 'A BUL': ['void'], 'A CON': ['void']}",[]
S1902M,"{'timestamp': 1655259696471696, 'zobrist_hash': '8780325470206368920', 'note': '', 'name': 'S1902M', 'units': {'AUSTRIA': ['A SER', 'A BUD', 'F GRE', 'A TRI'], 'ENGLAND': ['F EDI', 'F LON', 'A LVP'], 'FRANCE': ['F BRE', 'A PAR', 'A PIE'], 'GERMANY': ['F DEN', 'A HOL', 'A BEL', 'F KIE', 'A MUN', 'F BER'], 'ITALY': ['A VEN', 'F ION', 'A NAP'], 'RUSSIA': ['F SEV', 'F BOT', 'A VIE', 'A RUM', 'F STP/NC', 'A WAR'], 'TURKEY': ['F ANK', 'A BUL', 'A CON']}, 'retreats': {'AUSTRIA': {}, 'ENGLAND': {}, 'FRANCE': {}, 'GERMANY': {}, 'ITALY': {}, 'RUSSIA': {}, 'TURKEY': {}}, 'centers': {'AUSTRIA': ['BUD', 'TRI', 'GRE', 'SER'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR'], 'GERMANY': ['BER', 'KIE', 'MUN', 'BEL', 'DEN', 'HOL'], 'ITALY': ['NAP', 'ROM', 'VEN'], 'RUSSIA': ['MOS', 'SEV', 'STP', 'WAR', 'VIE', 'RUM'], 'TURKEY': ['ANK', 'CON', 'SMY', 'BUL']}, 'homes': {'AUSTRIA': ['BUD', 'TRI', 'VIE'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR'], 'GERMANY': ['BER', 'KIE', 'MUN'], 'ITALY': ['NAP', 'ROM', 'VEN'], 'RUSSIA': ['MOS', 'SEV', 'STP', 'WAR'], 'TURKEY': ['ANK', 'CON', 'SMY']}, 'influence': {'AUSTRIA': ['SER', 'TRI', 'ALB', 'BUD', 'GRE'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR', 'PIE'], 'GERMANY': ['BER', 'MUN', 'DEN', 'KIE', 'RUH', 'HOL', 'BEL'], 'ITALY': ['ROM', 'VEN', 'APU', 'ION', 'NAP'], 'RUSSIA': ['WAR', 'MOS', 'SEV', 'STP', 'GAL', 'UKR', 'BOT', 'VIE', 'RUM'], 'TURKEY': ['ANK', 'SMY', 'BUL', 'CON']}, 'civil_disorder': {'AUSTRIA': 0, 'ENGLAND': 0, 'FRANCE': 0, 'GERMANY': 0, 'ITALY': 0, 'RUSSIA': 0, 'TURKEY': 0}, 'builds': {'AUSTRIA': {'count': 0, 'homes': []}, 'ENGLAND': {'count': 0, 'homes': []}, 'FRANCE': {'count': 0, 'homes': []}, 'GERMANY': {'count': 0, 'homes': []}, 'ITALY': {'count': 0, 'homes': []}, 'RUSSIA': {'count': 0, 'homes': []}, 'TURKEY': {'count': 0, 'homes': []}}, 'game_id': 'P7QxdouVP4HW_-BV', 'map': 'standard', 'rules': ['POWER_CHOICE']}","{'AUSTRIA': ['A TRI - VIE', 'F GRE - BUL/SC', 'A BUD S A TRI - VIE', 'A SER S A BUL - RUM'], 'ENGLAND': [], 'FRANCE': ['F BRE S F LON - ENG', 'A PAR S F BRE', 'A PIE S A MUN - TYR'], 'GERMANY': ['A BEL - PIC', 'F DEN - SKA', 'A HOL - BEL', 'F KIE - DEN', 'A MUN - BUR', 'F BER - BAL'], 'ITALY': ['F ION - TYS', 'A NAP S A VEN - ROM', 'A VEN S A VIE - TRI'], 'RUSSIA': ['F STP/NC - NWY', 'F BOT - SWE', 'A WAR - GAL', 'F SEV - BLA', 'A VIE S A RUM - BUD', 'A RUM - BUD'], 'TURKEY': ['F ANK - BLA', 'A BUL - RUM', 'A CON - BUL']}","{'A SER': [], 'A BUD': ['cut'], 'F GRE': ['bounce'], 'A TRI': ['bounce'], 'F EDI': [], 'F LON': [], 'A LVP': [], 'F BRE': ['void'], 'A PAR': [], 'A PIE': ['void'], 'F DEN': [], 'A HOL': [], 'A BEL': [], 'F KIE': [], 'A MUN': [], 'F BER': [], 'A VEN': ['void'], 'F ION': [], 'A NAP': ['void'], 'F SEV': ['bounce'], 'F BOT': [], 'A VIE': ['cut'], 'A RUM': ['bounce', 'dislodged'], 'F STP/NC': [], 'A WAR': [], 'F ANK': ['bounce'], 'A BUL': [], 'A CON': ['bounce']}","[{'sender': 'AUSTRIA', 'recipient': 'ENGLAND', 'time_sent': 1655259685714664, 'phase': 'S1902M', 'message': 'ORR (XDO (F EDI - NTH)) (XDO (F LON - ENG)) (XDO (A LVP - YOR))'}, {'sender': 'AUSTRIA', 'recipient': 'FRANCE', 'time_sent': 1655259685987236, 'phase': 'S1902M', 'message': 'ORR (XDO (A PAR - BUR)) (XDO (A PIE - MAR))'}, {'sender': 'AUSTRIA', 'recipient': 'GERMANY', 'time_sent': 1655259686264960, 'phase': 'S1902M', 'message': 'XDO (F DEN - SKA)'}, {'sender': 'AUSTRIA', 'recipient': 'RUSSIA', 'time_sent': 1655259686812148, 'phase': 'S1902M', 'message': 'ORR (XDO (F BOT - SWE)) (XDO (A VIE S A RUM - BUD))'}, {'sender': 'AUSTRIA', 'recipient': 'TURKEY', 'time_sent': 1655259687084816, 'phase': 'S1902M', 'message': 'XDO (A CON - BUL)'}, {'sender': 'TURKEY', 'recipient': 'AUSTRIA', 'time_sent': 1655259695659128, 'phase': 'S1902M', 'message': 'YES (XDO (A CON - BUL))'}]"
S1902R,"{'timestamp': 1655259697018015, 'zobrist_hash': '4968530432131819139', 'note': '', 'name': 'S1902R', 'units': {'AUSTRIA': ['A SER', 'A BUD', 'F GRE', 'A TRI'], 'ENGLAND': ['F EDI', 'F LON', 'A LVP'], 'FRANCE': ['F BRE', 'A PAR', 'A PIE'], 'GERMANY': ['F SKA', 'A BEL', 'A PIC', 'F DEN', 'A BUR', 'F BAL'], 'ITALY': ['A VEN', 'A NAP', 'F TYS'], 'RUSSIA': ['F SEV', 'A VIE', 'F SWE', 'F NWY', 'A GAL', '*A RUM'], 'TURKEY': ['F ANK', 'A CON', 'A RUM']}, 'retreats': {'AUSTRIA': {}, 'ENGLAND': {}, 'FRANCE': {}, 'GERMANY': {}, 'ITALY': {}, 'RUSSIA': {'A RUM': ['UKR']}, 'TURKEY': {}}, 'centers': {'AUSTRIA': ['BUD', 'TRI', 'GRE', 'SER'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR'], 'GERMANY': ['BER', 'KIE', 'MUN', 'BEL', 'DEN', 'HOL'], 'ITALY': ['NAP', 'ROM', 'VEN'], 'RUSSIA': ['MOS', 'SEV', 'STP', 'WAR', 'VIE', 'RUM'], 'TURKEY': ['ANK', 'CON', 'SMY', 'BUL']}, 'homes': {'AUSTRIA': ['BUD', 'TRI', 'VIE'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR'], 'GERMANY': ['BER', 'KIE', 'MUN'], 'ITALY': ['NAP', 'ROM', 'VEN'], 'RUSSIA': ['MOS', 'SEV', 'STP', 'WAR'], 'TURKEY': ['ANK', 'CON', 'SMY']}, 'influence': {'AUSTRIA': ['SER', 'TRI', 'ALB', 'BUD', 'GRE'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR', 'PIE'], 'GERMANY': ['BER', 'MUN', 'KIE', 'RUH', 'HOL', 'SKA', 'BEL', 'PIC', 'DEN', 'BUR', 'BAL'], 'ITALY': ['ROM', 'VEN', 'APU', 'ION', 'NAP', 'TYS'], 'RUSSIA': ['WAR', 'MOS', 'SEV', 'STP', 'UKR', 'BOT', 'VIE', 'SWE', 'NWY', 'GAL'], 'TURKEY': ['ANK', 'SMY', 'BUL', 'CON', 'RUM']}, 'civil_disorder': {'AUSTRIA': 0, 'ENGLAND': 0, 'FRANCE': 0, 'GERMANY': 0, 'ITALY': 0, 'RUSSIA': 0, 'TURKEY': 0}, 'builds': {'AUSTRIA': {'count': 0, 'homes': []}, 'ENGLAND': {'count': 0, 'homes': []}, 'FRANCE': {'count': 0, 'homes': []}, 'GERMANY': {'count': 0, 'homes': []}, 'ITALY': {'count': 0, 'homes': []}, 'RUSSIA': {'count': 0, 'homes': []}, 'TURKEY': {'count': 0, 'homes': []}}, 'game_id': 'P7QxdouVP4HW_-BV', 'map': 'standard', 'rules': ['POWER_CHOICE']}","{'AUSTRIA': [], 'ENGLAND': [], 'FRANCE': [], 'GERMANY': [], 'ITALY': [], 'RUSSIA': ['A RUM R UKR'], 'TURKEY': []}","{'A RUM': [], 'F ANK': ['void'], 'A BUL': ['void'], 'A CON': ['void']}",[]
F1902M,"{'timestamp': 1655259700032239, 'zobrist_hash': '2452013742145755897', 'note': '', 'name': 'F1902M', 'units': {'AUSTRIA': ['A SER', 'A BUD', 'F GRE', 'A TRI'], 'ENGLAND': ['F EDI', 'F LON', 'A LVP'], 'FRANCE': ['F BRE', 'A PAR', 'A PIE'], 'GERMANY': ['F SKA', 'A BEL', 'A PIC', 'F DEN', 'A BUR', 'F BAL'], 'ITALY': ['A VEN', 'A NAP', 'F TYS'], 'RUSSIA': ['F SEV', 'A VIE', 'F SWE', 'F NWY', 'A GAL', 'A UKR'], 'TURKEY': ['F ANK', 'A CON', 'A RUM']}, 'retreats': {'AUSTRIA': {}, 'ENGLAND': {}, 'FRANCE': {}, 'GERMANY': {}, 'ITALY': {}, 'RUSSIA': {}, 'TURKEY': {}}, 'centers': {'AUSTRIA': ['BUD', 'TRI', 'GRE', 'SER'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR'], 'GERMANY': ['BER', 'KIE', 'MUN', 'BEL', 'DEN', 'HOL'], 'ITALY': ['NAP', 'ROM', 'VEN'], 'RUSSIA': ['MOS', 'SEV', 'STP', 'WAR', 'VIE', 'RUM'], 'TURKEY': ['ANK', 'CON', 'SMY', 'BUL']}, 'homes': {'AUSTRIA': ['BUD', 'TRI', 'VIE'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR'], 'GERMANY': ['BER', 'KIE', 'MUN'], 'ITALY': ['NAP', 'ROM', 'VEN'], 'RUSSIA': ['MOS', 'SEV', 'STP', 'WAR'], 'TURKEY': ['ANK', 'CON', 'SMY']}, 'influence': {'AUSTRIA': ['SER', 'TRI', 'ALB', 'BUD', 'GRE'], 'ENGLAND': ['EDI', 'LON', 'LVP'], 'FRANCE': ['BRE', 'MAR', 'PAR', 'PIE'], 'GERMANY': ['BER', 'MUN', 'KIE', 'RUH', 'HOL', 'SKA', 'BEL', 'PIC', 'DEN', 'BUR', 'BAL'], 'ITALY': ['ROM', 'VEN', 'APU', 'ION', 'NAP', 'TYS'], 'RUSSIA': ['WAR', 'MOS', 'SEV', 'STP', 'BOT', 'VIE', 'SWE', 'NWY', 'GAL', 'UKR'], 'TURKEY': ['ANK', 'SMY', 'BUL', 'CON', 'RUM']}, 'civil_disorder': {'AUSTRIA': 0, 'ENGLAND': 0, 'FRANCE': 0, 'GERMANY': 0, 'ITALY': 0, 'RUSSIA': 0, 'TURKEY': 0}, 'builds': {'AUSTRIA': {'count': 0, 'homes': []}, 'ENGLAND': {'count': 0, 'homes': []}, 'FRANCE': {'count': 0, 'homes': []}, 'GERMANY': {'count': 0, 'homes': []}, 'ITALY': {'count': 0, 'homes': []}, 'RUSSIA': {'count': 0, 'homes': []}, 'TURKEY': {'count': 0, 'homes': []}}, 'game_id': 'P7QxdouVP4HW_-BV', 'map': 'standard', 'rules': ['POWER_CHOICE']}","{'AUSTRIA': ['A TRI - VIE', 'F GRE - BUL/SC', 'A BUD S A TRI - VIE', 'A SER S A BUD'], 'ENGLAND': [], 'FRANCE': ['F BRE S A PAR - GAS', 'A PAR S F BRE - GAS', 'A PIE S A TRI - VEN'], 'GERMANY': ['A BEL S A PIC', 'F DEN S F BAL - SWE', 'F SKA - NWY', 'A PIC - PAR', 'A BUR S A PIC - PAR', 'F BAL - SWE'], 'ITALY': ['A NAP S F TYS - ROM', 'F TYS S A VEN - ROM', 'A VEN - TRI'], 'RUSSIA': ['F NWY S F SWE', 'F SWE S F NWY', 'F SEV S A UKR - RUM', 'A UKR - RUM', 'A GAL S A VIE - BUD', 'A VIE - BUD'], 'TURKEY': ['A RUM S A BUD', 'F ANK - BLA', 'A CON - BUL']}","{'A SER': [], 'A BUD': [], 'F GRE': ['bounce'], 'A TRI': [], 'F EDI': [], 'F LON': [], 'A LVP': [], 'F BRE': ['void'], 'A PAR': ['void', 'dislodged'], 'A PIE': ['void'], 'F SKA': ['bounce'], 'A BEL': ['void'], 'A PIC': [], 'F DEN': [], 'A BUR': [], 'F BAL': [], 'A VEN': [], 'A NAP': ['void'], 'F TYS': ['void'], 'F SEV': [], 'A VIE': ['bounce', 'dislodged'], 'F SWE': ['cut', 'dislodged'], 'F NWY': ['cut'], 'A GAL': [], 'A UKR': [], 'F ANK': [], 'A CON': ['bounce'], 'A RUM': ['cut', 'dislodged']}","[{'sender': 'AUSTRIA', 'recipient': 'ENGLAND', 'time_sent': 1655259697583325, 'phase': 'F1902M', 'message': 'ORR (XDO (F LON - ENG)) (XDO (A LVP - YOR))'}, {'sender': 'AUSTRIA', 'recipient': 'GERMANY', 'time_sent': 1655259698131368, 'phase': 'F1902M', 'message': 'ORR (XDO (A BEL S A PIC)) (XDO (F DEN S F BAL - SWE)) (XDO (F SKA - NWY))'}, {'sender': 'AUSTRIA', 'recipient': 'ITALY', 'time_sent': 1655259698403568, 'phase': 'F1902M', 'message': 'ORR (XDO (F TYS - TUN)) (XDO (A NAP - ROM)) (XDO (A VEN S A VIE - TRI))'}, {'sender': 'AUSTRIA', 'recipient': 'RUSSIA', 'time_sent': 1655259698679374, 'phase': 'F1902M', 'message': 'ORR (XDO (F NWY S F SWE)) (XDO (F SWE S F NWY)) (XDO (F SEV S A UKR - RUM)) (XDO (A UKR - RUM))'}, {'sender': 'AUSTRIA', 'recipient': 'TURKEY', 'time_sent': 1655259698952212, 'phase': 'F1902M', 'message': 'ORR (XDO (F ANK - BLA)) (XDO (A CON - BUL))'}, {'sender': 'TURKEY', 'recipient': 'AUSTRIA', 'time_sent': 1655259699220096, 'phase': 'F1902M', 'message': 'YES (ORR (XDO (F ANK - BLA)) (XDO (A CON - BUL)))'}]"
