step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
31,RL,TURKEY,2,,0,ITALY ,12
33,transparent,AUSTRIA,0,,0,,0
33,transparent,ENGLAND,3,GERMANY ,6,FRANCE ,5
33,transparent,FRANCE,5,ITALY ,14,ENGLAND GERMANY ,9
33,transparent,GERMANY,6,,0,FRANCE ITALY RUSSIA ,24
33,transparent,ITALY,14,,0,GERMANY RUSSIA ,11
33,transparent,RUSSIA,5,,0,GERMANY ITALY ,20
33,RL,TURKEY,1,,0,ITALY ,14
35,transparent,AUSTRIA,0,,0,,0
35,transparent,ENGLAND,3,GERMANY ,6,FRANCE RUSSIA ,10
35,transparent,FRANCE,5,ITALY ,14,ENGLAND GERMANY ,9
35,transparent,GERMANY,6,,0,FRANCE ITALY RUSSIA ,24
35,transparent,ITALY,14,,0,GERMANY RUSSIA ,11
35,transparent,RUSSIA,5,,0,GERMANY ITALY ,20
35,RL,TURKEY,1,,0,ITALY ,14
38,transparent,AUSTRIA,0,,0,,0
38,transparent,ENGLAND,3,GERMANY ,6,,0
38,transparent,FRANCE,4,,0,ENGLAND ITALY ,20
38,transparent,GERMANY,6,,0,ITALY ,17
38,transparent,ITALY,17,,0,FRANCE GERMANY RUSSIA TURKEY ,14
38,transparent,RUSSIA,3,,0,ITALY ,17
38,RL,TURKEY,1,,0,ITALY ,17
40,transparent,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,3,GERMANY ,6,FRANCE ,4
40,transparent,FRANCE,4,,0,ENGLAND ITALY ,20
40,transparent,GERMANY,6,,0,ITALY ,17
40,transparent,ITALY,17,,0,GERMANY TURKEY ,7
40,transparent,RUSSIA,3,,0,,0
40,RL,TURKEY,1,,0,,0
