step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
33,RL,ITALY,12,,0,FRANCE RUSSIA TURKEY ,17
33,transparent,RUSSIA,6,ENGLAND ,4,GERMANY ITALY ,13
33,transparent,TURKEY,1,AUSTRIA ,0,,0
36,transparent,AUSTRIA,0,,0,,0
36,transparent,ENGLAND,5,GERMANY RUSSIA ,5,,0
36,transparent,FRANCE,9,,0,ENGLAND ITALY ,19
36,transparent,GERMANY,0,,0,,0
36,RL,ITALY,14,,0,FRANCE RUSSIA TURKEY ,15
36,transparent,RUSSIA,5,ENGLAND ,5,FRANCE GERMANY ITALY ,23
36,transparent,TURKEY,1,AUSTRIA ,0,,0
38,transparent,AUSTRIA,0,,0,,0
38,transparent,ENGLAND,5,GERMANY RUSSIA ,5,FRANCE ,9
38,transparent,FRANCE,9,,0,ENGLAND ITALY ,19
38,transparent,GERMANY,0,,0,,0
38,RL,ITALY,14,,0,FRANCE RUSSIA TURKEY ,15
38,transparent,RUSSIA,5,ENGLAND ,5,FRANCE GERMANY ITALY ,23
38,transparent,TURKEY,1,AUSTRIA ,0,,0
41,transparent,AUSTRIA,0,,0,,0
41,transparent,ENGLAND,5,GERMANY RUSSIA ,6,FRANCE ,8
41,transparent,FRANCE,8,,0,ENGLAND ITALY ,20
41,transparent,GERMANY,0,,0,,0
41,RL,ITALY,15,,0,FRANCE ,8
41,transparent,RUSSIA,6,ENGLAND ,5,ITALY ,15
41,transparent,TURKEY,0,AUSTRIA ,0,,0
43,transparent,AUSTRIA,0,,0,,0
43,transparent,ENGLAND,5,GERMANY RUSSIA ,6,FRANCE ,8
43,transparent,FRANCE,8,,0,ENGLAND ITALY ,20
43,transparent,GERMANY,0,,0,,0
43,RL,ITALY,15,,0,,0
43,transparent,RUSSIA,6,ENGLAND ,5,ITALY ,15
43,transparent,TURKEY,0,AUSTRIA ,0,,0
