step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
33,transparent,ITALY,7,,0,TURKEY ,6
33,RL,RUSSIA,4,ENGLAND ,7,GERMANY TURKEY ,15
33,transparent,TURKEY,6,AUSTRIA ,0,,0
35,transparent,AUSTRIA,0,,0,,0
35,transparent,ENGLAND,7,,0,GERMANY ,9
35,transparent,FRANCE,1,,0,,0
35,transparent,GERMANY,9,,0,ENGLAND ,7
35,transparent,ITALY,8,,0,TURKEY ,5
35,RL,RUSSIA,4,ENGLAND ,7,GERMANY ITALY TURKEY ,22
35,transparent,TURKEY,5,AUSTRIA ,0,,0
37,transparent,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,7,,0,GERMANY ,9
37,transparent,FRANCE,1,,0,,0
37,transparent,GERMANY,9,,0,ENGLAND ,7
37,transparent,ITALY,8,,0,RUSSIA TURKEY ,9
37,RL,RUSSIA,4,ENGLAND ,7,GERMANY ITALY TURKEY ,22
37,transparent,TURKEY,5,AUSTRIA ,0,,0
40,transparent,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,8,,0,,0
40,transparent,FRANCE,0,,0,,0
40,transparent,GERMANY,9,,0,ENGLAND ,8
40,transparent,ITALY,10,,0,TURKEY ,4
40,RL,RUSSIA,3,ENGLAND ,8,GERMANY ITALY ,19
40,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,10
42,transparent,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,8,,0,GERMANY ,9
42,transparent,FRANCE,0,,0,,0
42,transparent,GERMANY,9,,0,ENGLAND ,8
42,transparent,ITALY,10,,0,TURKEY ,4
42,RL,RUSSIA,3,ENGLAND ,8,GERMANY ITALY ,19
42,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,10
45,transparent,AUSTRIA,0,,0,,0
45,transparent,ENGLAND,9,,0,GERMANY ,9
45,transparent,FRANCE,0,,0,,0
45,transparent,GERMANY,9,,0,ENGLAND ,9
45,transparent,ITALY,8,,0,TURKEY ,5
45,RL,RUSSIA,3,ENGLAND ,9,GERMANY ,9
45,transparent,TURKEY,5,AUSTRIA ,0,ITALY ,8
47,transparent,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,9,,0,GERMANY ,9
47,transparent,FRANCE,0,,0,,0
47,transparent,GERMANY,9,,0,ENGLAND ,9
47,transparent,ITALY,8,,0,RUSSIA TURKEY ,8
47,RL,RUSSIA,3,ENGLAND ,9,GERMANY ITALY ,17
47,transparent,TURKEY,5,AUSTRIA ,0,ITALY ,8
50,transparent,AUSTRIA,0,,0,,0
50,transparent,ENGLAND,8,,0,GERMANY ,11
50,transparent,FRANCE,0,,0,,0
50,transparent,GERMANY,11,,0,ENGLAND ,8
50,transparent,ITALY,8,,0,RUSSIA TURKEY ,7
50,RL,RUSSIA,1,ENGLAND ,8,GERMANY ITALY ,19
50,transparent,TURKEY,6,AUSTRIA ,0,ITALY ,8
52,transparent,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,8,,0,GERMANY ,11
52,transparent,FRANCE,0,,0,,0
52,transparent,GERMANY,11,,0,ENGLAND ,8
52,transparent,ITALY,8,,0,RUSSIA ,1
52,RL,RUSSIA,1,ENGLAND ,8,ITALY ,8
52,transparent,TURKEY,6,AUSTRIA ,0,ITALY ,8
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,8,,0,GERMANY ,11
54,transparent,FRANCE,0,,0,,0
54,transparent,GERMANY,11,,0,ENGLAND ITALY ,16
54,transparent,ITALY,8,,0,TURKEY ,6
54,RL,RUSSIA,1,ENGLAND ,8,ITALY ,8
54,transparent,TURKEY,6,AUSTRIA ,0,,0
56,transparent,AUSTRIA,0,,0,,0
56,transparent,ENGLAND,8,,0,GERMANY ,11
56,transparent,FRANCE,0,,0,,0
56,transparent,GERMANY,11,,0,ENGLAND ITALY ,16
56,transparent,ITALY,8,,0,RUSSIA TURKEY ,7
56,RL,RUSSIA,1,ENGLAND ,8,ITALY ,8
56,transparent,TURKEY,6,AUSTRIA ,0,ITALY ,8
59,transparent,AUSTRIA,0,,0,,0
59,transparent,ENGLAND,8,,0,GERMANY ,11
59,transparent,FRANCE,0,,0,,0
59,transparent,GERMANY,11,,0,ENGLAND ITALY ,16
59,transparent,ITALY,8,,0,RUSSIA TURKEY ,7
59,RL,RUSSIA,1,ENGLAND ,8,ITALY ,8
59,transparent,TURKEY,6,AUSTRIA ,0,ITALY ,8
60,transparent,AUSTRIA,0,,0,,0
60,transparent,ENGLAND,8,,0,GERMANY ,11
60,transparent,FRANCE,0,,0,,0
60,transparent,GERMANY,11,,0,ENGLAND ITALY ,16
60,transparent,ITALY,8,GERMANY ,11,RUSSIA TURKEY ,7
60,RL,RUSSIA,1,ENGLAND ,8,ITALY ,8
60,transparent,TURKEY,6,AUSTRIA ,0,ITALY ,8
63,transparent,AUSTRIA,0,,0,,0
63,transparent,ENGLAND,6,,0,GERMANY ,13
63,transparent,FRANCE,0,,0,,0
63,transparent,GERMANY,13,,0,ENGLAND ITALY ,14
63,transparent,ITALY,8,GERMANY ,13,RUSSIA TURKEY ,7
63,RL,RUSSIA,1,ENGLAND ,6,ITALY ,8
63,transparent,TURKEY,6,AUSTRIA ,0,ITALY ,8
64,transparent,AUSTRIA,0,,0,,0
64,transparent,ENGLAND,6,,0,GERMANY ,13
64,transparent,FRANCE,0,,0,,0
64,transparent,GERMANY,13,,0,ENGLAND ITALY ,14
64,transparent,ITALY,8,GERMANY ,13,RUSSIA TURKEY ,7
64,RL,RUSSIA,1,ENGLAND ,6,ITALY ,8
64,transparent,TURKEY,6,AUSTRIA ,0,ITALY ,8
66,transparent,AUSTRIA,0,,0,,0
66,transparent,ENGLAND,6,,0,,0
66,transparent,FRANCE,0,,0,,0
66,transparent,GERMANY,13,,0,ENGLAND ITALY ,15
66,transparent,ITALY,9,GERMANY ,13,RUSSIA TURKEY ,6
66,RL,RUSSIA,1,ENGLAND ,6,ITALY ,9
66,transparent,TURKEY,5,AUSTRIA ,0,ITALY ,9
67,transparent,AUSTRIA,0,,0,,0
67,transparent,ENGLAND,6,,0,GERMANY ,13
67,transparent,FRANCE,0,,0,,0
67,transparent,GERMANY,13,,0,ENGLAND ,6
67,transparent,ITALY,9,GERMANY ,13,RUSSIA TURKEY ,6
67,RL,RUSSIA,1,ENGLAND ,6,ITALY ,9
67,transparent,TURKEY,5,AUSTRIA ,0,ITALY ,9
70,transparent,AUSTRIA,0,,0,,0
70,transparent,ENGLAND,5,,0,GERMANY ,13
70,transparent,FRANCE,0,,0,,0
70,transparent,GERMANY,13,,0,ENGLAND RUSSIA ,5
70,transparent,ITALY,12,GERMANY ,13,RUSSIA TURKEY ,4
70,RL,RUSSIA,0,ENGLAND ,5,ITALY ,12
70,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,12
72,transparent,AUSTRIA,0,,0,,0
72,transparent,ENGLAND,5,,0,GERMANY ,13
72,transparent,FRANCE,0,,0,,0
72,transparent,GERMANY,13,,0,ENGLAND RUSSIA ,5
72,transparent,ITALY,12,GERMANY ,13,TURKEY ,4
72,RL,RUSSIA,0,ENGLAND ,5,ITALY ,12
72,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,12
74,transparent,AUSTRIA,0,,0,,0
74,transparent,ENGLAND,4,,0,GERMANY ,14
74,transparent,FRANCE,0,,0,,0
74,transparent,GERMANY,14,,0,ENGLAND ITALY ,18
74,transparent,ITALY,14,GERMANY ,14,TURKEY ,2
74,RL,RUSSIA,0,ENGLAND ,4,ITALY ,14
74,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,14
76,transparent,AUSTRIA,0,,0,,0
76,transparent,ENGLAND,4,,0,GERMANY ,14
76,transparent,FRANCE,0,,0,,0
76,transparent,GERMANY,14,,0,ENGLAND ITALY ,18
76,transparent,ITALY,14,,0,GERMANY TURKEY ,16
76,RL,RUSSIA,0,ENGLAND ,4,ITALY ,14
76,transparent,TURKEY,2,AUSTRIA ,0,,0
78,transparent,AUSTRIA,0,,0,,0
78,transparent,ENGLAND,3,,0,GERMANY ,15
78,transparent,FRANCE,0,,0,,0
78,transparent,GERMANY,15,,0,ENGLAND ITALY ,18
78,transparent,ITALY,15,,0,GERMANY ,15
78,RL,RUSSIA,0,ENGLAND ,3,,0
78,transparent,TURKEY,1,AUSTRIA ,0,,0
80,transparent,AUSTRIA,0,,0,,0
80,transparent,ENGLAND,3,,0,GERMANY ,15
80,transparent,FRANCE,0,,0,,0
80,transparent,GERMANY,15,,0,ENGLAND ITALY ,18
80,transparent,ITALY,15,,0,GERMANY ,15
80,RL,RUSSIA,0,ENGLAND ,3,,0
80,transparent,TURKEY,1,AUSTRIA ,0,,0
