step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
34,transparent,ITALY,6,,0,RUSSIA ,14
34,transparent,RUSSIA,14,,0,ITALY ,6
34,transparent,TURKEY,3,,0,RUSSIA ,14
37,transparent,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,2,,0,,0
37,transparent,FRANCE,5,,0,,0
37,RL,GERMANY,2,,0,FRANCE RUSSIA ,21
37,transparent,ITALY,7,,0,RUSSIA ,16
37,transparent,RUSSIA,16,,0,FRANCE ITALY ,12
37,transparent,TURKEY,2,,0,ITALY RUSSIA ,23
39,transparent,AUSTRIA,0,,0,,0
39,transparent,ENGLAND,2,,0,RUSSIA ,16
39,transparent,FRANCE,5,,0,,0
39,RL,GERMANY,2,,0,FRANCE RUSSIA ,21
39,transparent,ITALY,7,,0,RUSSIA TURKEY ,18
39,transparent,RUSSIA,16,,0,FRANCE ITALY ,12
39,transparent,TURKEY,2,,0,ITALY RUSSIA ,23
