step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
34,transparent,AUSTRIA,0,,0,,0
34,transparent,ENGLAND,3,RUSSIA ,10,FRANCE ,8
34,transparent,FRANCE,8,,0,ENGLAND ,3
34,transparent,GERMANY,4,,0,FRANCE RUSSIA ,18
34,transparent,ITALY,7,FRANCE GERMANY ,12,RUSSIA ,10
34,transparent,RUSSIA,10,,0,ITALY ,7
34,RL,TURKEY,2,,0,ITALY RUSSIA ,17
37,transparent,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,2,RUSSIA ,9,,0
37,transparent,FRANCE,11,,0,ENGLAND GERMANY ,5
37,transparent,GERMANY,3,,0,FRANCE ,11
37,transparent,ITALY,8,FRANCE GERMANY ,14,RUSSIA ,9
37,transparent,RUSSIA,9,FRANCE ,11,ITALY ,8
37,RL,TURKEY,1,,0,ITALY RUSSIA ,17
39,transparent,AUSTRIA,0,,0,,0
39,transparent,ENGLAND,2,RUSSIA ,9,FRANCE ,11
39,transparent,FRANCE,11,,0,,0
39,transparent,GERMANY,3,,0,,0
39,transparent,ITALY,8,FRANCE GERMANY ,14,RUSSIA TURKEY ,10
39,transparent,RUSSIA,9,FRANCE ,11,ITALY ,8
39,RL,TURKEY,1,,0,ITALY RUSSIA ,17
42,transparent,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,1,RUSSIA ,9,FRANCE ,13
42,transparent,FRANCE,13,,0,,0
42,transparent,GERMANY,4,,0,,0
42,transparent,ITALY,6,FRANCE GERMANY ,17,RUSSIA ,9
42,transparent,RUSSIA,9,FRANCE ,13,ITALY ,6
42,RL,TURKEY,1,,0,ITALY ,6
44,transparent,AUSTRIA,0,,0,,0
44,transparent,ENGLAND,1,RUSSIA ,9,,0
44,transparent,FRANCE,13,,0,,0
44,transparent,GERMANY,4,,0,,0
44,transparent,ITALY,6,FRANCE GERMANY ,17,RUSSIA ,9
44,transparent,RUSSIA,9,,0,FRANCE ITALY ,19
44,RL,TURKEY,1,,0,,0
47,transparent,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,0,RUSSIA ,9,,0
47,transparent,FRANCE,17,,0,,0
47,transparent,GERMANY,3,,0,,0
47,transparent,ITALY,4,FRANCE GERMANY ,20,RUSSIA ,9
47,transparent,RUSSIA,9,,0,GERMANY ITALY ,7
47,RL,TURKEY,1,,0,,0
49,transparent,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,0,RUSSIA ,9,,0
49,transparent,FRANCE,17,,0,,0
49,transparent,GERMANY,3,,0,FRANCE ,17
49,transparent,ITALY,4,GERMANY ,3,FRANCE RUSSIA ,26
49,transparent,RUSSIA,9,,0,GERMANY ITALY ,7
49,RL,TURKEY,1,,0,,0
