step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
32,transparent,GERMANY,8,ITALY ,7,,0
32,transparent,ITALY,7,FRANCE ,6,GERMANY RUSSIA ,12
32,transparent,RUSSIA,4,,0,ITALY ,7
32,RL,TURKEY,2,,0,ITALY RUSSIA ,11
35,transparent,AUSTRIA,2,,0,ITALY ,7
35,transparent,ENGLAND,3,,0,,0
35,transparent,FRANCE,6,,0,ENGLAND GERMANY ,13
35,transparent,GERMANY,10,ITALY ,7,FRANCE ,6
35,transparent,ITALY,7,FRANCE ,6,AUSTRIA ,2
35,transparent,RUSSIA,4,,0,ITALY ,7
35,RL,TURKEY,2,,0,ITALY RUSSIA ,11
37,transparent,AUSTRIA,2,,0,,0
37,transparent,ENGLAND,3,,0,FRANCE ,6
37,transparent,FRANCE,6,,0,ENGLAND ,3
37,transparent,GERMANY,10,ITALY ,7,FRANCE ,6
37,transparent,ITALY,7,FRANCE ,6,AUSTRIA GERMANY RUSSIA ,16
37,transparent,RUSSIA,4,,0,,0
37,RL,TURKEY,2,,0,RUSSIA ,4
40,transparent,AUSTRIA,1,,0,ITALY ,8
40,transparent,ENGLAND,1,,0,FRANCE ,6
40,transparent,FRANCE,6,,0,GERMANY ,13
40,transparent,GERMANY,13,ITALY ,8,FRANCE ,6
40,transparent,ITALY,8,FRANCE ,6,AUSTRIA RUSSIA ,4
40,transparent,RUSSIA,3,,0,ITALY ,8
40,RL,TURKEY,2,,0,ITALY ,8
42,transparent,AUSTRIA,1,,0,ITALY ,8
42,transparent,ENGLAND,1,,0,GERMANY ,13
42,transparent,FRANCE,6,,0,GERMANY ,13
42,transparent,GERMANY,13,ITALY ,8,FRANCE ,6
42,transparent,ITALY,8,FRANCE ,6,GERMANY ,13
42,transparent,RUSSIA,3,,0,AUSTRIA ITALY ,9
42,RL,TURKEY,2,,0,ITALY ,8
45,transparent,AUSTRIA,1,,0,ITALY ,8
45,transparent,ENGLAND,1,,0,,0
45,transparent,FRANCE,5,,0,GERMANY ,15
45,transparent,GERMANY,15,ITALY ,8,FRANCE ,5
45,transparent,ITALY,8,FRANCE ,5,AUSTRIA TURKEY ,2
45,transparent,RUSSIA,3,,0,GERMANY ,15
45,RL,TURKEY,1,,0,ITALY ,8
47,transparent,AUSTRIA,1,,0,,0
47,transparent,ENGLAND,1,,0,GERMANY ,15
47,transparent,FRANCE,5,,0,GERMANY ,15
47,transparent,GERMANY,15,ITALY ,8,FRANCE ,5
47,transparent,ITALY,8,FRANCE ,5,GERMANY RUSSIA ,18
47,transparent,RUSSIA,3,,0,,0
47,RL,TURKEY,1,,0,ITALY ,8
50,transparent,AUSTRIA,1,,0,ITALY ,6
50,transparent,ENGLAND,1,,0,,0
50,transparent,FRANCE,5,,0,GERMANY ,17
50,transparent,GERMANY,17,ITALY ,6,,0
50,transparent,ITALY,6,FRANCE ,5,GERMANY ,17
50,transparent,RUSSIA,3,,0,ITALY ,6
50,RL,TURKEY,1,,0,ITALY ,6
52,transparent,AUSTRIA,1,,0,GERMANY ,17
52,transparent,ENGLAND,1,,0,GERMANY ,17
52,transparent,FRANCE,5,,0,GERMANY ,17
52,transparent,GERMANY,17,ITALY ,6,FRANCE ,5
52,transparent,ITALY,6,FRANCE ,5,AUSTRIA RUSSIA ,4
52,transparent,RUSSIA,3,,0,,0
52,RL,TURKEY,1,,0,,0
