step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
35,transparent,AUSTRIA,4,,0,ITALY ,6
35,transparent,ENGLAND,8,GERMANY RUSSIA ,12,,0
35,transparent,FRANCE,1,,0,,0
35,transparent,GERMANY,2,,0,,0
35,transparent,ITALY,6,FRANCE RUSSIA ,11,,0
35,transparent,RUSSIA,10,,0,ENGLAND ,8
35,RL,TURKEY,3,,0,ITALY ,6
37,transparent,AUSTRIA,4,,0,ITALY RUSSIA ,16
37,transparent,ENGLAND,8,GERMANY ,2,RUSSIA ,10
37,transparent,FRANCE,1,,0,GERMANY ,2
37,transparent,GERMANY,2,,0,,0
37,transparent,ITALY,6,FRANCE ,1,RUSSIA ,10
37,transparent,RUSSIA,10,,0,,0
37,RL,TURKEY,3,,0,ITALY RUSSIA ,16
40,transparent,AUSTRIA,3,,0,ITALY ,8
40,transparent,ENGLAND,9,GERMANY ,1,,0
40,transparent,FRANCE,1,,0,GERMANY ,1
40,transparent,GERMANY,1,ENGLAND ,9,,0
40,transparent,ITALY,8,FRANCE ,1,RUSSIA ,10
40,transparent,RUSSIA,10,,0,AUSTRIA ENGLAND TURKEY ,14
40,RL,TURKEY,2,,0,ITALY RUSSIA ,18
42,transparent,AUSTRIA,3,,0,ITALY ,8
42,transparent,ENGLAND,9,GERMANY ,1,RUSSIA ,10
42,transparent,FRANCE,1,,0,GERMANY ,1
42,transparent,GERMANY,1,ENGLAND ,9,,0
42,transparent,ITALY,8,FRANCE ,1,AUSTRIA ,3
42,transparent,RUSSIA,10,,0,,0
42,RL,TURKEY,2,,0,RUSSIA ,10
44,transparent,AUSTRIA,1,,0,ITALY RUSSIA ,19
44,transparent,ENGLAND,9,GERMANY ,1,RUSSIA ,10
44,transparent,FRANCE,1,,0,GERMANY ,1
44,transparent,GERMANY,1,ENGLAND ,9,,0
44,transparent,ITALY,9,FRANCE ,1,AUSTRIA RUSSIA ,11
44,transparent,RUSSIA,10,,0,ENGLAND ,9
44,RL,TURKEY,3,,0,RUSSIA ,10
46,transparent,AUSTRIA,1,,0,ITALY ,9
46,transparent,ENGLAND,9,GERMANY ,1,ITALY RUSSIA ,19
46,transparent,FRANCE,1,,0,GERMANY ,1
46,transparent,GERMANY,1,ENGLAND ,9,,0
46,transparent,ITALY,9,FRANCE ,1,RUSSIA TURKEY ,13
46,transparent,RUSSIA,10,,0,ITALY TURKEY ,12
46,RL,TURKEY,3,,0,RUSSIA ,10
48,transparent,AUSTRIA,1,,0,ITALY RUSSIA ,20
48,transparent,ENGLAND,9,GERMANY ,1,ITALY RUSSIA ,20
48,transparent,FRANCE,1,,0,,0
48,transparent,GERMANY,1,ENGLAND ,9,,0
48,transparent,ITALY,9,FRANCE ,1,RUSSIA ,11
48,transparent,RUSSIA,11,,0,ITALY TURKEY ,11
48,RL,TURKEY,2,,0,RUSSIA ,11
49,transparent,AUSTRIA,1,,0,ITALY RUSSIA ,20
49,transparent,ENGLAND,9,GERMANY ,1,ITALY RUSSIA ,20
49,transparent,FRANCE,1,,0,,0
49,transparent,GERMANY,1,ENGLAND ,9,FRANCE ,1
49,transparent,ITALY,9,FRANCE ,1,RUSSIA TURKEY ,13
49,transparent,RUSSIA,11,,0,ITALY TURKEY ,11
49,RL,TURKEY,2,,0,RUSSIA ,11
52,transparent,AUSTRIA,1,,0,ITALY ,9
52,transparent,ENGLAND,8,GERMANY ,0,ITALY RUSSIA ,22
52,transparent,FRANCE,2,,0,,0
52,transparent,GERMANY,0,ENGLAND ,8,,0
52,transparent,ITALY,9,FRANCE ,2,RUSSIA TURKEY ,14
52,transparent,RUSSIA,13,,0,,0
52,RL,TURKEY,1,,0,RUSSIA ,13
53,transparent,AUSTRIA,1,,0,ITALY RUSSIA ,22
53,transparent,ENGLAND,8,GERMANY ,0,FRANCE ITALY RUSSIA ,24
53,transparent,FRANCE,2,,0,,0
53,transparent,GERMANY,0,ENGLAND ,8,,0
53,transparent,ITALY,9,FRANCE ,2,ENGLAND RUSSIA TURKEY ,22
53,transparent,RUSSIA,13,,0,ENGLAND ITALY ,17
53,RL,TURKEY,1,,0,RUSSIA ,13
56,transparent,AUSTRIA,1,,0,ITALY RUSSIA ,24
56,transparent,ENGLAND,6,GERMANY ,0,FRANCE ITALY RUSSIA ,26
56,transparent,FRANCE,2,,0,,0
56,transparent,GERMANY,0,ENGLAND ,6,,0
56,transparent,ITALY,9,FRANCE ,2,ENGLAND RUSSIA ,21
56,transparent,RUSSIA,15,,0,ENGLAND ITALY ,15
56,RL,TURKEY,1,,0,RUSSIA ,15
58,transparent,AUSTRIA,1,,0,,0
58,transparent,ENGLAND,6,GERMANY ,0,RUSSIA ,15
58,transparent,FRANCE,2,,0,ITALY ,9
58,transparent,GERMANY,0,ENGLAND ,6,,0
58,transparent,ITALY,9,FRANCE ,2,RUSSIA ,15
58,transparent,RUSSIA,15,,0,ENGLAND ITALY ,15
58,RL,TURKEY,1,,0,RUSSIA ,15
