step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
35,transparent,AUSTRIA,0,,0,ITALY ,7
35,transparent,ENGLAND,1,RUSSIA ,5,GERMANY ,10
35,transparent,FRANCE,7,,0,GERMANY ,10
35,transparent,GERMANY,10,,0,ENGLAND FRANCE ,8
35,RL,ITALY,7,,0,RUSSIA ,5
35,transparent,RUSSIA,5,,0,ITALY ,7
35,transparent,TURKEY,4,RUSSIA ,5,ITALY ,7
36,transparent,AUSTRIA,0,,0,ITALY ,7
36,transparent,ENGLAND,1,RUSSIA ,5,GERMANY ,10
36,transparent,FRANCE,7,,0,GERMANY ,10
36,transparent,GERMANY,10,,0,ENGLAND FRANCE ,8
36,RL,ITALY,7,,0,RUSSIA ,5
36,transparent,RUSSIA,5,,0,ITALY ,7
36,transparent,TURKEY,4,RUSSIA ,5,ITALY ,7
39,transparent,AUSTRIA,0,,0,,0
39,transparent,ENGLAND,1,RUSSIA ,5,GERMANY ,11
39,transparent,FRANCE,6,,0,GERMANY ,11
39,transparent,GERMANY,11,,0,FRANCE RUSSIA ,11
39,RL,ITALY,7,,0,RUSSIA ,5
39,transparent,RUSSIA,5,,0,GERMANY ITALY ,18
39,transparent,TURKEY,4,RUSSIA ,5,ITALY ,7
41,transparent,AUSTRIA,0,,0,,0
41,transparent,ENGLAND,1,RUSSIA ,5,GERMANY ,11
41,transparent,FRANCE,6,ITALY ,7,GERMANY ,11
41,transparent,GERMANY,11,,0,FRANCE RUSSIA ,11
41,RL,ITALY,7,,0,RUSSIA ,5
41,transparent,RUSSIA,5,,0,GERMANY ITALY ,18
41,transparent,TURKEY,4,RUSSIA ,5,ITALY ,7
44,transparent,AUSTRIA,0,,0,,0
44,transparent,ENGLAND,0,RUSSIA ,5,,0
44,transparent,FRANCE,6,ITALY ,7,GERMANY ,12
44,transparent,GERMANY,12,,0,ENGLAND ,0
44,RL,ITALY,7,,0,GERMANY RUSSIA ,17
44,transparent,RUSSIA,5,,0,FRANCE GERMANY ITALY ,25
44,transparent,TURKEY,4,RUSSIA ,5,ITALY ,7
45,transparent,AUSTRIA,0,,0,,0
45,transparent,ENGLAND,0,RUSSIA ,5,,0
45,transparent,FRANCE,6,ITALY ,7,GERMANY ,12
45,transparent,GERMANY,12,,0,ENGLAND ,0
45,RL,ITALY,7,,0,GERMANY RUSSIA ,17
45,transparent,RUSSIA,5,,0,FRANCE GERMANY ITALY ,25
45,transparent,TURKEY,4,RUSSIA ,5,ITALY ,7
48,transparent,AUSTRIA,0,,0,,0
48,transparent,ENGLAND,0,RUSSIA ,4,,0
48,transparent,FRANCE,5,ITALY ,8,GERMANY ,13
48,transparent,GERMANY,13,,0,FRANCE ,5
48,RL,ITALY,8,,0,GERMANY RUSSIA ,17
48,transparent,RUSSIA,4,,0,GERMANY ITALY ,21
48,transparent,TURKEY,4,RUSSIA ,4,ITALY ,8
50,transparent,AUSTRIA,0,,0,,0
50,transparent,ENGLAND,0,RUSSIA ,4,,0
50,transparent,FRANCE,5,ITALY ,8,GERMANY ,13
50,transparent,GERMANY,13,,0,FRANCE RUSSIA ,9
50,RL,ITALY,8,,0,GERMANY RUSSIA ,17
50,transparent,RUSSIA,4,,0,GERMANY ITALY ,21
50,transparent,TURKEY,4,RUSSIA ,4,ITALY ,8
53,transparent,AUSTRIA,0,,0,,0
53,transparent,ENGLAND,0,RUSSIA ,4,,0
53,transparent,FRANCE,4,ITALY ,8,GERMANY ,14
53,transparent,GERMANY,14,,0,FRANCE RUSSIA ,8
53,RL,ITALY,8,,0,RUSSIA ,4
53,transparent,RUSSIA,4,,0,GERMANY ITALY ,22
53,transparent,TURKEY,4,RUSSIA ,4,ITALY ,8
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,0,RUSSIA ,4,,0
54,transparent,FRANCE,4,ITALY ,8,GERMANY ,14
54,transparent,GERMANY,14,,0,FRANCE ITALY RUSSIA ,16
54,RL,ITALY,8,,0,RUSSIA ,4
54,transparent,RUSSIA,4,,0,GERMANY ,14
54,transparent,TURKEY,4,RUSSIA ,4,ITALY ,8
56,transparent,AUSTRIA,0,,0,,0
56,transparent,ENGLAND,0,RUSSIA ,4,,0
56,transparent,FRANCE,5,ITALY ,7,GERMANY ,15
56,transparent,GERMANY,15,,0,ITALY ,7
56,RL,ITALY,7,,0,GERMANY RUSSIA ,19
56,transparent,RUSSIA,4,,0,GERMANY ,15
56,transparent,TURKEY,3,RUSSIA ,4,ITALY ,7
58,transparent,AUSTRIA,0,,0,,0
58,transparent,ENGLAND,0,RUSSIA ,4,,0
58,transparent,FRANCE,5,ITALY ,7,GERMANY ,15
58,transparent,GERMANY,15,,0,,0
58,RL,ITALY,7,,0,GERMANY RUSSIA ,19
58,transparent,RUSSIA,4,,0,GERMANY ,15
58,transparent,TURKEY,3,RUSSIA ,4,ITALY ,7
