step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
32,transparent,GERMANY,4,,0,FRANCE ITALY ,17
32,transparent,ITALY,11,FRANCE ,6,GERMANY RUSSIA TURKEY ,14
32,RL,RUSSIA,6,ENGLAND ,3,ITALY ,11
32,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,11
35,transparent,AUSTRIA,0,,0,,0
35,transparent,ENGLAND,3,,0,FRANCE ,5
35,transparent,FRANCE,5,,0,,0
35,transparent,GERMANY,5,,0,,0
35,transparent,ITALY,12,,0,FRANCE GERMANY TURKEY ,14
35,RL,RUSSIA,5,ENGLAND ,3,ITALY ,12
35,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,12
36,transparent,AUSTRIA,0,,0,,0
36,transparent,ENGLAND,3,,0,FRANCE ,5
36,transparent,FRANCE,5,,0,ENGLAND ,3
36,transparent,GERMANY,5,,0,FRANCE ,5
36,transparent,ITALY,12,,0,FRANCE GERMANY RUSSIA TURKEY ,19
36,RL,RUSSIA,5,ENGLAND ,3,ITALY ,12
36,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,12
38,transparent,AUSTRIA,0,,0,,0
38,transparent,ENGLAND,3,,0,FRANCE ,5
38,transparent,FRANCE,5,,0,ENGLAND ITALY ,17
38,transparent,GERMANY,4,,0,FRANCE ,5
38,transparent,ITALY,14,,0,ENGLAND RUSSIA TURKEY ,11
38,RL,RUSSIA,4,ENGLAND ,3,ITALY ,14
38,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,14
40,transparent,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,3,,0,FRANCE ,5
40,transparent,FRANCE,5,,0,ENGLAND GERMANY ITALY ,21
40,transparent,GERMANY,4,,0,FRANCE ,5
40,transparent,ITALY,14,,0,ENGLAND RUSSIA TURKEY ,11
40,RL,RUSSIA,4,ENGLAND ,3,ITALY ,14
40,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,14
43,transparent,AUSTRIA,0,,0,,0
43,transparent,ENGLAND,3,,0,,0
43,transparent,FRANCE,3,,0,ENGLAND GERMANY ITALY ,23
43,transparent,GERMANY,4,,0,,0
43,transparent,ITALY,16,,0,RUSSIA TURKEY ,8
43,RL,RUSSIA,4,ENGLAND ,3,ITALY ,16
43,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,16
45,transparent,AUSTRIA,0,,0,,0
45,transparent,ENGLAND,3,,0,,0
45,transparent,FRANCE,3,,0,ENGLAND ,3
45,transparent,GERMANY,4,,0,ITALY ,16
45,transparent,ITALY,16,,0,FRANCE RUSSIA TURKEY ,11
45,RL,RUSSIA,4,ENGLAND ,3,ITALY ,16
45,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,16
48,transparent,AUSTRIA,0,,0,,0
48,transparent,ENGLAND,3,,0,FRANCE ,3
48,transparent,FRANCE,3,,0,ENGLAND ,3
48,transparent,GERMANY,4,,0,FRANCE ITALY ,18
48,transparent,ITALY,15,,0,RUSSIA TURKEY ,9
48,RL,RUSSIA,5,ENGLAND ,3,ITALY ,15
48,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,15
50,transparent,AUSTRIA,0,,0,,0
50,transparent,ENGLAND,3,,0,,0
50,transparent,FRANCE,3,,0,,0
50,transparent,GERMANY,4,,0,FRANCE ITALY ,18
50,transparent,ITALY,15,,0,RUSSIA TURKEY ,9
50,RL,RUSSIA,5,ENGLAND ,3,ITALY ,15
50,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,15
52,transparent,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,3,,0,,0
52,transparent,FRANCE,2,,0,GERMANY ,3
52,transparent,GERMANY,3,,0,FRANCE ITALY ,19
52,transparent,ITALY,17,,0,RUSSIA TURKEY ,9
52,RL,RUSSIA,5,ENGLAND ,3,ITALY ,17
52,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,17
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,3,,0,,0
54,transparent,FRANCE,2,,0,GERMANY ITALY ,20
54,transparent,GERMANY,3,,0,ITALY ,17
54,transparent,ITALY,17,,0,ENGLAND FRANCE GERMANY RUSSIA TURKEY ,17
54,RL,RUSSIA,5,ENGLAND ,3,ITALY ,17
54,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,17
57,transparent,AUSTRIA,0,,0,,0
57,transparent,ENGLAND,3,,0,,0
57,transparent,FRANCE,2,,0,,0
57,transparent,GERMANY,5,,0,,0
57,transparent,ITALY,16,,0,ENGLAND TURKEY ,7
57,RL,RUSSIA,4,ENGLAND ,3,ITALY ,16
57,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,16
59,transparent,AUSTRIA,0,,0,,0
59,transparent,ENGLAND,3,,0,,0
59,transparent,FRANCE,2,,0,,0
59,transparent,GERMANY,5,,0,ITALY ,16
59,transparent,ITALY,16,,0,RUSSIA TURKEY ,8
59,RL,RUSSIA,4,ENGLAND ,3,ITALY ,16
59,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,16
