step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
35,transparent,ENGLAND,6,,0,GERMANY ,2
35,transparent,FRANCE,8,,0,ENGLAND GERMANY ,8
35,RL,GERMANY,2,,0,ENGLAND FRANCE ,14
35,transparent,ITALY,5,,0,RUSSIA ,9
35,transparent,RUSSIA,9,ENGLAND ,6,ITALY ,5
35,transparent,TURKEY,4,,0,ITALY RUSSIA ,14
37,transparent,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,6,,0,,0
37,transparent,FRANCE,8,,0,ENGLAND ,6
37,RL,GERMANY,2,,0,FRANCE ,8
37,transparent,ITALY,5,,0,RUSSIA TURKEY ,13
37,transparent,RUSSIA,9,ENGLAND ,6,ITALY ,5
37,transparent,TURKEY,4,,0,ITALY RUSSIA ,14
40,transparent,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,4,,0,FRANCE ,10
40,transparent,FRANCE,10,,0,ENGLAND ,4
40,RL,GERMANY,2,,0,FRANCE ,10
40,transparent,ITALY,5,,0,RUSSIA ,9
40,transparent,RUSSIA,9,ENGLAND ,4,ITALY ,5
40,transparent,TURKEY,4,,0,RUSSIA ,9
42,transparent,AUSTRIA,0,,0,,0
42,transparent,ENGLAND,4,,0,FRANCE ,10
42,transparent,FRANCE,10,,0,ENGLAND ,4
42,RL,GERMANY,2,,0,,0
42,transparent,ITALY,5,,0,RUSSIA ,9
42,transparent,RUSSIA,9,ENGLAND ,4,ITALY ,5
42,transparent,TURKEY,4,,0,ITALY RUSSIA ,14
45,transparent,AUSTRIA,0,,0,,0
45,transparent,ENGLAND,1,,0,FRANCE ,14
45,transparent,FRANCE,14,,0,,0
45,RL,GERMANY,2,,0,,0
45,transparent,ITALY,5,,0,RUSSIA ,9
45,transparent,RUSSIA,9,ENGLAND ,1,ITALY ,5
45,transparent,TURKEY,3,,0,RUSSIA ,9
47,transparent,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,1,,0,FRANCE ,14
47,transparent,FRANCE,14,,0,,0
47,RL,GERMANY,2,,0,FRANCE ,14
47,transparent,ITALY,5,,0,RUSSIA ,9
47,transparent,RUSSIA,9,ENGLAND ,1,ITALY ,5
47,transparent,TURKEY,3,,0,RUSSIA ,9
50,transparent,AUSTRIA,0,,0,,0
50,transparent,ENGLAND,0,,0,FRANCE ,15
50,transparent,FRANCE,15,,0,ENGLAND RUSSIA ,9
50,RL,GERMANY,2,,0,FRANCE ,15
50,transparent,ITALY,5,,0,RUSSIA ,9
50,transparent,RUSSIA,9,ENGLAND ,0,ITALY ,5
50,transparent,TURKEY,3,,0,RUSSIA ,9
52,transparent,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,0,,0,FRANCE ,15
52,transparent,FRANCE,15,,0,ENGLAND RUSSIA ,9
52,RL,GERMANY,2,,0,FRANCE ,15
52,transparent,ITALY,5,,0,FRANCE RUSSIA ,24
52,transparent,RUSSIA,9,ENGLAND ,0,FRANCE ITALY ,20
52,transparent,TURKEY,3,,0,RUSSIA ,9
55,transparent,AUSTRIA,0,,0,,0
55,transparent,ENGLAND,0,,0,FRANCE ,17
55,transparent,FRANCE,17,,0,RUSSIA ,9
55,RL,GERMANY,2,,0,FRANCE ,17
55,transparent,ITALY,3,,0,FRANCE RUSSIA ,26
55,transparent,RUSSIA,9,ENGLAND ,0,FRANCE ITALY ,20
55,transparent,TURKEY,3,,0,RUSSIA ,9
57,transparent,AUSTRIA,0,,0,,0
57,transparent,ENGLAND,0,,0,,0
57,transparent,FRANCE,17,,0,GERMANY RUSSIA ,11
57,RL,GERMANY,2,,0,FRANCE ,17
57,transparent,ITALY,3,,0,FRANCE RUSSIA ,26
57,transparent,RUSSIA,9,ENGLAND ,0,FRANCE ITALY ,20
57,transparent,TURKEY,3,,0,RUSSIA ,9
