step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
17,transparent,AUSTRIA,1,,0,,0
17,RL,ENGLAND,4,GERMANY RUSSIA ,12,FRANCE ,6
17,transparent,FRANCE,6,,0,GERMANY ,7
17,transparent,GERMANY,7,,0,,0
17,transparent,ITALY,7,,0,RUSSIA ,5
17,transparent,RUSSIA,5,,0,AUSTRIA ENGLAND ITALY ,12
17,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
18,transparent,AUSTRIA,1,,0,RUSSIA ,5
18,RL,ENGLAND,4,GERMANY RUSSIA ,12,FRANCE ,6
18,transparent,FRANCE,6,,0,GERMANY ,7
18,transparent,GERMANY,7,,0,FRANCE ,6
18,transparent,ITALY,7,,0,RUSSIA TURKEY ,9
18,transparent,RUSSIA,5,,0,ITALY ,7
18,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
21,transparent,AUSTRIA,1,,0,RUSSIA ,6
21,RL,ENGLAND,3,RUSSIA ,6,FRANCE GERMANY ,13
21,transparent,FRANCE,6,,0,GERMANY ,7
21,transparent,GERMANY,7,,0,FRANCE ,6
21,transparent,ITALY,7,,0,RUSSIA TURKEY ,10
21,transparent,RUSSIA,6,,0,AUSTRIA ITALY ,8
21,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
23,transparent,AUSTRIA,1,,0,RUSSIA ,6
23,RL,ENGLAND,3,RUSSIA ,6,FRANCE GERMANY ,13
23,transparent,FRANCE,6,,0,GERMANY ,7
23,transparent,GERMANY,7,,0,FRANCE ,6
23,transparent,ITALY,7,,0,RUSSIA TURKEY ,10
23,transparent,RUSSIA,6,,0,ITALY ,7
23,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
26,transparent,AUSTRIA,1,,0,,0
26,RL,ENGLAND,4,RUSSIA ,6,FRANCE GERMANY ,12
26,transparent,FRANCE,4,,0,GERMANY ,8
26,transparent,GERMANY,8,,0,FRANCE ,4
26,transparent,ITALY,7,,0,AUSTRIA RUSSIA TURKEY ,11
26,transparent,RUSSIA,6,,0,ITALY ,7
26,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
27,transparent,AUSTRIA,1,,0,RUSSIA ,6
27,RL,ENGLAND,4,RUSSIA ,6,FRANCE GERMANY ,12
27,transparent,FRANCE,4,,0,,0
27,transparent,GERMANY,8,,0,,0
27,transparent,ITALY,7,,0,RUSSIA TURKEY ,10
27,transparent,RUSSIA,6,,0,ITALY ,7
27,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
30,transparent,AUSTRIA,1,,0,RUSSIA ,5
30,RL,ENGLAND,3,RUSSIA ,5,FRANCE GERMANY ,14
30,transparent,FRANCE,4,,0,,0
30,transparent,GERMANY,10,,0,,0
30,transparent,ITALY,7,,0,RUSSIA TURKEY ,9
30,transparent,RUSSIA,5,,0,AUSTRIA ITALY ,8
30,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
32,transparent,AUSTRIA,1,,0,RUSSIA ,5
32,RL,ENGLAND,3,RUSSIA ,5,FRANCE GERMANY ,14
32,transparent,FRANCE,4,,0,,0
32,transparent,GERMANY,10,,0,,0
32,transparent,ITALY,7,,0,RUSSIA TURKEY ,9
32,transparent,RUSSIA,5,,0,ITALY ,7
32,transparent,TURKEY,4,AUSTRIA ,1,ITALY RUSSIA ,12
35,transparent,AUSTRIA,1,,0,ITALY ,7
35,RL,ENGLAND,3,RUSSIA ,5,FRANCE GERMANY ,14
35,transparent,FRANCE,4,,0,,0
35,transparent,GERMANY,10,,0,,0
35,transparent,ITALY,7,,0,AUSTRIA RUSSIA TURKEY ,10
35,transparent,RUSSIA,5,,0,,0
35,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
36,transparent,AUSTRIA,1,,0,,0
36,RL,ENGLAND,3,RUSSIA ,5,FRANCE GERMANY ,14
36,transparent,FRANCE,4,,0,,0
36,transparent,GERMANY,10,,0,ENGLAND FRANCE ,7
36,transparent,ITALY,7,,0,TURKEY ,4
36,transparent,RUSSIA,5,,0,,0
36,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
39,transparent,AUSTRIA,1,,0,,0
39,RL,ENGLAND,1,RUSSIA ,7,FRANCE GERMANY ,16
39,transparent,FRANCE,5,,0,GERMANY ,11
39,transparent,GERMANY,11,,0,ENGLAND FRANCE ,6
39,transparent,ITALY,5,,0,RUSSIA TURKEY ,11
39,transparent,RUSSIA,7,,0,ITALY ,5
39,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,5
41,transparent,AUSTRIA,1,,0,,0
41,RL,ENGLAND,1,RUSSIA ,7,FRANCE GERMANY ,16
41,transparent,FRANCE,5,,0,GERMANY ,11
41,transparent,GERMANY,11,,0,FRANCE RUSSIA ,12
41,transparent,ITALY,5,,0,TURKEY ,4
41,transparent,RUSSIA,7,,0,ITALY ,5
41,transparent,TURKEY,4,AUSTRIA ,1,,0
44,transparent,AUSTRIA,1,,0,,0
44,RL,ENGLAND,0,RUSSIA ,5,FRANCE GERMANY ,17
44,transparent,FRANCE,5,,0,GERMANY ,12
44,transparent,GERMANY,12,,0,FRANCE ,5
44,transparent,ITALY,7,,0,TURKEY ,4
44,transparent,RUSSIA,5,,0,GERMANY ITALY ,19
44,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
46,transparent,AUSTRIA,1,,0,ITALY ,7
46,RL,ENGLAND,0,RUSSIA ,5,,0
46,transparent,FRANCE,5,,0,,0
46,transparent,GERMANY,12,,0,FRANCE ,5
46,transparent,ITALY,7,,0,RUSSIA TURKEY ,9
46,transparent,RUSSIA,5,,0,GERMANY ,12
46,transparent,TURKEY,4,AUSTRIA ,1,,0
49,transparent,AUSTRIA,1,,0,ITALY ,7
49,RL,ENGLAND,0,RUSSIA ,5,,0
49,transparent,FRANCE,4,,0,GERMANY ,13
49,transparent,GERMANY,13,,0,FRANCE ,4
49,transparent,ITALY,7,,0,TURKEY ,4
49,transparent,RUSSIA,5,,0,GERMANY ITALY ,20
49,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
51,transparent,AUSTRIA,1,,0,ITALY ,7
51,RL,ENGLAND,0,RUSSIA ,5,,0
51,transparent,FRANCE,4,,0,GERMANY ,13
51,transparent,GERMANY,13,,0,FRANCE ,4
51,transparent,ITALY,7,,0,RUSSIA ,5
51,transparent,RUSSIA,5,,0,GERMANY ,13
51,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
54,transparent,AUSTRIA,1,,0,ITALY ,9
54,RL,ENGLAND,0,RUSSIA ,5,,0
54,transparent,FRANCE,3,,0,GERMANY ,14
54,transparent,GERMANY,14,,0,FRANCE RUSSIA ,8
54,transparent,ITALY,9,,0,AUSTRIA RUSSIA TURKEY ,8
54,transparent,RUSSIA,5,,0,GERMANY ITALY ,23
54,transparent,TURKEY,2,AUSTRIA ,1,ITALY ,9
56,transparent,AUSTRIA,1,,0,ITALY ,9
56,RL,ENGLAND,0,RUSSIA ,5,,0
56,transparent,FRANCE,3,,0,GERMANY ,14
56,transparent,GERMANY,14,,0,FRANCE ITALY ,12
56,transparent,ITALY,9,,0,AUSTRIA RUSSIA TURKEY ,8
56,transparent,RUSSIA,5,,0,GERMANY ,14
56,transparent,TURKEY,2,AUSTRIA ,1,ITALY ,9
59,transparent,AUSTRIA,1,,0,ITALY ,11
59,RL,ENGLAND,0,RUSSIA ,3,,0
59,transparent,FRANCE,2,,0,,0
59,transparent,GERMANY,16,,0,RUSSIA ,3
59,transparent,ITALY,11,GERMANY ,16,RUSSIA TURKEY ,4
59,transparent,RUSSIA,3,,0,GERMANY ITALY ,27
59,transparent,TURKEY,1,AUSTRIA ,1,RUSSIA ,3
60,transparent,AUSTRIA,1,,0,ITALY ,11
60,RL,ENGLAND,0,RUSSIA ,3,,0
60,transparent,FRANCE,2,,0,GERMANY ,16
60,transparent,GERMANY,16,,0,ITALY RUSSIA ,14
60,transparent,ITALY,11,GERMANY ,16,AUSTRIA RUSSIA TURKEY ,5
60,transparent,RUSSIA,3,,0,GERMANY ITALY ,27
60,transparent,TURKEY,1,AUSTRIA ,1,RUSSIA ,3
