step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
32,transparent,GERMANY,6,RUSSIA ,5,FRANCE ,8
32,RL,ITALY,9,,0,RUSSIA ,5
32,transparent,RUSSIA,5,,0,ITALY ,9
32,transparent,TURKEY,3,AUSTRIA RUSSIA ,5,ITALY ,9
34,transparent,AUSTRIA,0,,0,,0
34,transparent,ENGLAND,3,RUSSIA ,5,FRANCE ,9
34,transparent,FRANCE,9,,0,ENGLAND GERMANY ITALY ,19
34,transparent,GERMANY,6,RUSSIA ,5,FRANCE ,9
34,RL,ITALY,10,,0,RUSSIA ,5
34,transparent,RUSSIA,5,,0,ITALY ,10
34,transparent,TURKEY,1,AUSTRIA RUSSIA ,5,ITALY ,10
36,transparent,AUSTRIA,0,,0,,0
36,transparent,ENGLAND,3,RUSSIA ,5,FRANCE GERMANY ,15
36,transparent,FRANCE,9,,0,ENGLAND GERMANY ITALY ,19
36,transparent,GERMANY,6,RUSSIA ,5,FRANCE ,9
36,RL,ITALY,10,,0,RUSSIA ,5
36,transparent,RUSSIA,5,,0,ITALY ,10
36,transparent,TURKEY,1,AUSTRIA RUSSIA ,5,ITALY ,10
39,transparent,AUSTRIA,0,,0,,0
39,transparent,ENGLAND,2,RUSSIA ,4,,0
39,transparent,FRANCE,8,,0,GERMANY ,7
39,transparent,GERMANY,7,RUSSIA ,4,ENGLAND FRANCE ,10
39,RL,ITALY,13,,0,FRANCE RUSSIA ,12
39,transparent,RUSSIA,4,,0,GERMANY ITALY ,20
39,transparent,TURKEY,0,AUSTRIA RUSSIA ,4,,0
41,transparent,AUSTRIA,0,,0,,0
41,transparent,ENGLAND,2,RUSSIA ,4,,0
41,transparent,FRANCE,8,,0,GERMANY ITALY ,20
41,transparent,GERMANY,7,RUSSIA ,4,ENGLAND FRANCE ,10
41,RL,ITALY,13,,0,FRANCE RUSSIA ,12
41,transparent,RUSSIA,4,,0,GERMANY ITALY ,20
41,transparent,TURKEY,0,AUSTRIA RUSSIA ,4,,0
44,transparent,AUSTRIA,0,,0,,0
44,transparent,ENGLAND,0,RUSSIA ,1,GERMANY ,7
44,transparent,FRANCE,9,,0,GERMANY ITALY ,24
44,transparent,GERMANY,7,RUSSIA ,1,ENGLAND FRANCE ,9
44,RL,ITALY,17,,0,FRANCE RUSSIA ,10
44,transparent,RUSSIA,1,,0,GERMANY ITALY ,24
44,transparent,TURKEY,0,AUSTRIA RUSSIA ,1,,0
46,transparent,AUSTRIA,0,,0,,0
46,transparent,ENGLAND,0,RUSSIA ,1,GERMANY ,7
46,transparent,FRANCE,9,,0,GERMANY ITALY ,24
46,transparent,GERMANY,7,RUSSIA ,1,FRANCE ,9
46,RL,ITALY,17,,0,FRANCE RUSSIA ,10
46,transparent,RUSSIA,1,,0,ITALY ,17
46,transparent,TURKEY,0,AUSTRIA RUSSIA ,1,,0
