step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
31,transparent,AUSTRIA,1,,0,RUSSIA ,6
31,transparent,ENGLAND,4,,0,FRANCE ,7
31,transparent,FRANCE,7,,0,,0
31,transparent,GERMANY,5,,0,FRANCE ,7
31,transparent,ITALY,5,,0,RUSSIA TURKEY ,12
31,RL,RUSSIA,6,ENGLAND ,4,ITALY TURKEY ,11
31,transparent,TURKEY,6,AUSTRIA ,1,,0
34,transparent,AUSTRIA,1,,0,,0
34,transparent,ENGLAND,4,,0,FRANCE ,8
34,transparent,FRANCE,8,,0,GERMANY ,4
34,transparent,GERMANY,4,,0,,0
34,transparent,ITALY,6,,0,,0
34,RL,RUSSIA,5,ENGLAND ,4,AUSTRIA ITALY TURKEY ,13
34,transparent,TURKEY,6,AUSTRIA ,1,RUSSIA ,5
36,transparent,AUSTRIA,1,,0,,0
36,transparent,ENGLAND,4,,0,,0
36,transparent,FRANCE,8,,0,ENGLAND ,4
36,transparent,GERMANY,4,,0,FRANCE ,8
36,transparent,ITALY,6,,0,RUSSIA ,5
36,RL,RUSSIA,5,ENGLAND ,4,AUSTRIA ITALY TURKEY ,13
36,transparent,TURKEY,6,AUSTRIA ,1,ITALY ,6
39,transparent,AUSTRIA,1,,0,ITALY ,4
39,transparent,ENGLAND,4,,0,RUSSIA ,6
39,transparent,FRANCE,9,,0,,0
39,transparent,GERMANY,3,,0,FRANCE ,9
39,transparent,ITALY,4,,0,AUSTRIA RUSSIA TURKEY ,14
39,RL,RUSSIA,6,ENGLAND ,4,AUSTRIA ITALY TURKEY ,12
39,transparent,TURKEY,7,AUSTRIA ,1,ITALY ,4
41,transparent,AUSTRIA,1,,0,RUSSIA ,6
41,transparent,ENGLAND,4,,0,RUSSIA ,6
41,transparent,FRANCE,9,,0,ENGLAND ,4
41,transparent,GERMANY,3,,0,FRANCE ,9
41,transparent,ITALY,4,,0,RUSSIA TURKEY ,13
41,RL,RUSSIA,6,ENGLAND ,4,ITALY ,4
41,transparent,TURKEY,7,AUSTRIA ,1,ITALY ,4
44,transparent,AUSTRIA,1,,0,RUSSIA ,7
44,transparent,ENGLAND,3,,0,FRANCE RUSSIA ,18
44,transparent,FRANCE,11,,0,ENGLAND ,3
44,transparent,GERMANY,2,,0,FRANCE ,11
44,transparent,ITALY,3,,0,,0
44,RL,RUSSIA,7,ENGLAND ,3,ITALY TURKEY ,10
44,transparent,TURKEY,7,AUSTRIA ,1,,0
46,transparent,AUSTRIA,1,,0,,0
46,transparent,ENGLAND,3,,0,FRANCE ,11
46,transparent,FRANCE,11,,0,,0
46,transparent,GERMANY,2,,0,FRANCE ,11
46,transparent,ITALY,3,,0,,0
46,RL,RUSSIA,7,ENGLAND ,3,ITALY TURKEY ,10
46,transparent,TURKEY,7,,0,AUSTRIA RUSSIA ,8
49,transparent,AUSTRIA,0,,0,RUSSIA ,9
49,transparent,ENGLAND,2,,0,,0
49,transparent,FRANCE,13,,0,,0
49,transparent,GERMANY,1,,0,ENGLAND FRANCE ,15
49,transparent,ITALY,3,,0,FRANCE TURKEY ,19
49,RL,RUSSIA,9,ENGLAND ,2,AUSTRIA TURKEY ,6
49,transparent,TURKEY,6,,0,FRANCE RUSSIA ,22
51,transparent,AUSTRIA,0,,0,RUSSIA ,9
51,transparent,ENGLAND,2,,0,,0
51,transparent,FRANCE,13,,0,ENGLAND ,2
51,transparent,GERMANY,1,,0,,0
51,transparent,ITALY,3,,0,TURKEY ,6
51,RL,RUSSIA,9,ENGLAND ,2,AUSTRIA ,0
51,transparent,TURKEY,6,,0,FRANCE RUSSIA ,22
54,transparent,AUSTRIA,0,,0,RUSSIA ,12
54,transparent,ENGLAND,0,,0,FRANCE ,14
54,transparent,FRANCE,14,,0,RUSSIA ,12
54,transparent,GERMANY,1,,0,ENGLAND ,0
54,transparent,ITALY,2,,0,,0
54,RL,RUSSIA,12,ENGLAND ,0,AUSTRIA ,0
54,transparent,TURKEY,5,,0,FRANCE ,14
55,transparent,AUSTRIA,0,,0,RUSSIA ,12
55,transparent,ENGLAND,0,,0,FRANCE ,14
55,transparent,FRANCE,14,,0,RUSSIA ,12
55,transparent,GERMANY,1,,0,ENGLAND ,0
55,transparent,ITALY,2,,0,,0
55,RL,RUSSIA,12,ENGLAND ,0,AUSTRIA FRANCE ,14
55,transparent,TURKEY,5,,0,FRANCE RUSSIA ,26
58,transparent,AUSTRIA,0,,0,,0
58,transparent,ENGLAND,0,,0,FRANCE ,17
58,transparent,FRANCE,17,,0,,0
58,transparent,GERMANY,0,,0,FRANCE ,17
58,transparent,ITALY,2,,0,,0
58,RL,RUSSIA,9,ENGLAND ,0,FRANCE ,17
58,transparent,TURKEY,6,,0,RUSSIA ,9
60,transparent,AUSTRIA,0,,0,,0
60,transparent,ENGLAND,0,,0,FRANCE ,17
60,transparent,FRANCE,17,,0,,0
60,transparent,GERMANY,0,,0,FRANCE ,17
60,transparent,ITALY,2,,0,,0
60,RL,RUSSIA,9,ENGLAND ,0,FRANCE ,17
60,transparent,TURKEY,6,,0,FRANCE ,17
