step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
33,transparent,FRANCE,6,,0,ENGLAND GERMANY ,11
33,RL,GERMANY,9,,0,FRANCE ITALY RUSSIA ,16
33,transparent,ITALY,7,FRANCE ,6,AUSTRIA GERMANY RUSSIA TURKEY ,19
33,transparent,RUSSIA,3,ENGLAND ,2,ITALY ,7
33,transparent,TURKEY,6,AUSTRIA ,1,ITALY ,7
36,transparent,AUSTRIA,0,,0,ITALY ,8
36,transparent,ENGLAND,2,,0,,0
36,transparent,FRANCE,6,,0,ENGLAND GERMANY ,12
36,RL,GERMANY,10,,0,FRANCE ITALY RUSSIA ,15
36,transparent,ITALY,8,FRANCE ,6,TURKEY ,7
36,transparent,RUSSIA,1,ENGLAND ,2,GERMANY ITALY ,18
36,transparent,TURKEY,7,AUSTRIA ,0,ITALY ,8
38,transparent,AUSTRIA,0,,0,ITALY ,8
38,transparent,ENGLAND,2,,0,FRANCE ,6
38,transparent,FRANCE,6,,0,GERMANY ,10
38,RL,GERMANY,10,,0,FRANCE RUSSIA ,7
38,transparent,ITALY,8,FRANCE ,6,TURKEY ,7
38,transparent,RUSSIA,1,ENGLAND ,2,GERMANY ,10
38,transparent,TURKEY,7,AUSTRIA ,0,ITALY ,8
41,transparent,AUSTRIA,0,,0,ITALY ,9
41,transparent,ENGLAND,1,,0,,0
41,transparent,FRANCE,7,,0,GERMANY ,11
41,RL,GERMANY,11,,0,RUSSIA ,0
41,transparent,ITALY,9,FRANCE ,7,TURKEY ,6
41,transparent,RUSSIA,0,ENGLAND ,1,,0
41,transparent,TURKEY,6,AUSTRIA ,0,ITALY ,9
42,transparent,AUSTRIA,0,,0,ITALY ,9
42,transparent,ENGLAND,1,,0,,0
42,transparent,FRANCE,7,,0,GERMANY ,11
42,RL,GERMANY,11,,0,FRANCE RUSSIA ,7
42,transparent,ITALY,9,FRANCE ,7,TURKEY ,6
42,transparent,RUSSIA,0,ENGLAND ,1,,0
42,transparent,TURKEY,6,AUSTRIA ,0,ITALY ,9
45,transparent,AUSTRIA,0,,0,,0
45,transparent,ENGLAND,0,,0,,0
45,transparent,FRANCE,6,,0,GERMANY ,14
45,RL,GERMANY,14,,0,FRANCE RUSSIA ,6
45,transparent,ITALY,10,FRANCE ,6,TURKEY ,4
45,transparent,RUSSIA,0,ENGLAND ,0,,0
45,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,10
47,transparent,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,0,,0,,0
47,transparent,FRANCE,6,,0,GERMANY ,14
47,RL,GERMANY,14,,0,FRANCE RUSSIA ,6
47,transparent,ITALY,10,FRANCE ,6,TURKEY ,4
47,transparent,RUSSIA,0,ENGLAND ,0,,0
47,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,10
49,transparent,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,0,,0,,0
49,transparent,FRANCE,6,,0,GERMANY ,14
49,RL,GERMANY,14,,0,FRANCE ITALY ,16
49,transparent,ITALY,10,FRANCE ,6,GERMANY TURKEY ,18
49,transparent,RUSSIA,0,ENGLAND ,0,,0
49,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,10
51,transparent,AUSTRIA,0,,0,,0
51,transparent,ENGLAND,0,,0,,0
51,transparent,FRANCE,6,,0,GERMANY ,14
51,RL,GERMANY,14,,0,FRANCE ITALY ,16
51,transparent,ITALY,10,FRANCE ,6,GERMANY TURKEY ,18
51,transparent,RUSSIA,0,ENGLAND ,0,,0
51,transparent,TURKEY,4,AUSTRIA ,0,ITALY ,10
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,0,,0,,0
54,transparent,FRANCE,6,,0,GERMANY ,15
54,RL,GERMANY,15,,0,FRANCE ITALY ,16
54,transparent,ITALY,10,FRANCE ,6,GERMANY TURKEY ,18
54,transparent,RUSSIA,0,ENGLAND ,0,,0
54,transparent,TURKEY,3,AUSTRIA ,0,ITALY ,10
55,transparent,AUSTRIA,0,,0,,0
55,transparent,ENGLAND,0,,0,,0
55,transparent,FRANCE,6,,0,GERMANY ,15
55,RL,GERMANY,15,,0,ITALY ,10
55,transparent,ITALY,10,FRANCE ,6,GERMANY TURKEY ,18
55,transparent,RUSSIA,0,ENGLAND ,0,,0
55,transparent,TURKEY,3,AUSTRIA ,0,ITALY ,10
57,transparent,AUSTRIA,0,,0,,0
57,transparent,ENGLAND,0,,0,,0
57,transparent,FRANCE,6,,0,GERMANY ,14
57,RL,GERMANY,14,,0,FRANCE ITALY ,17
57,transparent,ITALY,11,FRANCE ,6,GERMANY TURKEY ,17
57,transparent,RUSSIA,0,ENGLAND ,0,,0
57,transparent,TURKEY,3,AUSTRIA ,0,,0
59,transparent,AUSTRIA,0,,0,,0
59,transparent,ENGLAND,0,,0,,0
59,transparent,FRANCE,6,,0,GERMANY ,14
59,RL,GERMANY,14,,0,FRANCE ITALY ,17
59,transparent,ITALY,11,FRANCE ,6,GERMANY ,14
59,transparent,RUSSIA,0,ENGLAND ,0,,0
59,transparent,TURKEY,3,AUSTRIA ,0,,0
62,transparent,AUSTRIA,0,,0,,0
62,transparent,ENGLAND,0,,0,,0
62,transparent,FRANCE,6,,0,GERMANY ,14
62,RL,GERMANY,14,,0,FRANCE ITALY ,17
62,transparent,ITALY,11,FRANCE ,6,GERMANY TURKEY ,17
62,transparent,RUSSIA,0,ENGLAND ,0,,0
62,transparent,TURKEY,3,AUSTRIA ,0,,0
64,transparent,AUSTRIA,0,,0,,0
64,transparent,ENGLAND,0,,0,,0
64,transparent,FRANCE,6,,0,GERMANY ,14
64,RL,GERMANY,14,,0,FRANCE ITALY ,17
64,transparent,ITALY,11,FRANCE ,6,GERMANY TURKEY ,17
64,transparent,RUSSIA,0,ENGLAND ,0,,0
64,transparent,TURKEY,3,AUSTRIA ,0,,0
67,transparent,AUSTRIA,0,,0,,0
67,transparent,ENGLAND,0,,0,,0
67,transparent,FRANCE,6,,0,GERMANY ,14
67,RL,GERMANY,14,,0,FRANCE ITALY ,18
67,transparent,ITALY,12,FRANCE ,6,,0
67,transparent,RUSSIA,0,ENGLAND ,0,,0
67,transparent,TURKEY,2,AUSTRIA ,0,,0
69,transparent,AUSTRIA,0,,0,,0
69,transparent,ENGLAND,0,,0,,0
69,transparent,FRANCE,6,,0,GERMANY ,14
69,RL,GERMANY,14,,0,FRANCE ITALY ,18
69,transparent,ITALY,12,FRANCE ,6,GERMANY ,14
69,transparent,RUSSIA,0,ENGLAND ,0,,0
69,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,12
72,transparent,AUSTRIA,0,,0,,0
72,transparent,ENGLAND,0,,0,,0
72,transparent,FRANCE,5,,0,GERMANY ,16
72,RL,GERMANY,16,,0,FRANCE ITALY ,17
72,transparent,ITALY,12,FRANCE ,5,GERMANY TURKEY ,17
72,transparent,RUSSIA,0,ENGLAND ,0,,0
72,transparent,TURKEY,1,AUSTRIA ,0,ITALY ,12
74,transparent,AUSTRIA,0,,0,,0
74,transparent,ENGLAND,0,,0,,0
74,transparent,FRANCE,5,,0,GERMANY ,16
74,RL,GERMANY,16,,0,FRANCE ITALY ,17
74,transparent,ITALY,12,FRANCE ,5,GERMANY TURKEY ,17
74,transparent,RUSSIA,0,ENGLAND ,0,,0
74,transparent,TURKEY,1,AUSTRIA ,0,,0
77,transparent,AUSTRIA,0,,0,,0
77,transparent,ENGLAND,0,,0,,0
77,transparent,FRANCE,4,,0,GERMANY ,17
77,RL,GERMANY,17,,0,ITALY ,13
77,transparent,ITALY,13,FRANCE ,4,GERMANY ,17
77,transparent,RUSSIA,0,ENGLAND ,0,,0
77,transparent,TURKEY,0,AUSTRIA ,0,,0
79,transparent,AUSTRIA,0,,0,,0
79,transparent,ENGLAND,0,,0,,0
79,transparent,FRANCE,4,,0,GERMANY ,17
79,RL,GERMANY,17,,0,FRANCE ITALY ,17
79,transparent,ITALY,13,FRANCE ,4,GERMANY ,17
79,transparent,RUSSIA,0,ENGLAND ,0,,0
79,transparent,TURKEY,0,AUSTRIA ,0,,0
81,transparent,AUSTRIA,0,,0,,0
81,transparent,ENGLAND,0,,0,,0
81,transparent,FRANCE,4,,0,GERMANY ,17
81,RL,GERMANY,17,,0,FRANCE ITALY ,17
81,transparent,ITALY,13,FRANCE ,4,GERMANY ,17
81,transparent,RUSSIA,0,ENGLAND ,0,,0
81,transparent,TURKEY,0,AUSTRIA ,0,,0
83,transparent,AUSTRIA,0,,0,,0
83,transparent,ENGLAND,0,,0,,0
83,transparent,FRANCE,4,,0,GERMANY ITALY ,30
83,RL,GERMANY,17,,0,FRANCE ITALY ,17
83,transparent,ITALY,13,FRANCE ,4,GERMANY ,17
83,transparent,RUSSIA,0,ENGLAND ,0,,0
83,transparent,TURKEY,0,AUSTRIA ,0,,0
86,transparent,AUSTRIA,0,,0,,0
86,transparent,ENGLAND,0,,0,,0
86,transparent,FRANCE,4,,0,GERMANY ITALY ,30
86,RL,GERMANY,16,,0,FRANCE ITALY ,18
86,transparent,ITALY,14,FRANCE ,4,GERMANY ,16
86,transparent,RUSSIA,0,ENGLAND ,0,,0
86,transparent,TURKEY,0,AUSTRIA ,0,,0
88,transparent,AUSTRIA,0,,0,,0
88,transparent,ENGLAND,0,,0,,0
88,transparent,FRANCE,4,,0,GERMANY ITALY ,30
88,RL,GERMANY,16,,0,FRANCE ITALY ,18
88,transparent,ITALY,14,FRANCE ,4,GERMANY ,16
88,transparent,RUSSIA,0,ENGLAND ,0,,0
88,transparent,TURKEY,0,AUSTRIA ,0,,0
91,transparent,AUSTRIA,0,,0,,0
91,transparent,ENGLAND,0,,0,,0
91,transparent,FRANCE,2,,0,GERMANY ITALY ,32
91,RL,GERMANY,15,,0,ITALY ,17
91,transparent,ITALY,17,FRANCE ,2,GERMANY ,15
91,transparent,RUSSIA,0,ENGLAND ,0,,0
91,transparent,TURKEY,0,AUSTRIA ,0,,0
93,transparent,AUSTRIA,0,,0,,0
93,transparent,ENGLAND,0,,0,,0
93,transparent,FRANCE,2,,0,,0
93,RL,GERMANY,15,,0,FRANCE ITALY ,19
93,transparent,ITALY,17,FRANCE ,2,GERMANY ,15
93,transparent,RUSSIA,0,ENGLAND ,0,,0
93,transparent,TURKEY,0,AUSTRIA ,0,,0
