step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
28,transparent,ENGLAND,4,GERMANY ,4,,0
28,transparent,FRANCE,6,,0,ENGLAND GERMANY ,8
28,transparent,GERMANY,4,RUSSIA ,8,FRANCE ,6
28,transparent,ITALY,7,,0,RUSSIA ,8
28,RL,RUSSIA,8,,0,AUSTRIA ENGLAND GERMANY ITALY ,16
28,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
30,transparent,AUSTRIA,1,TURKEY ,4,RUSSIA ,8
30,transparent,ENGLAND,4,GERMANY ,5,,0
30,transparent,FRANCE,5,,0,ENGLAND GERMANY ,9
30,transparent,GERMANY,5,RUSSIA ,8,FRANCE ,5
30,transparent,ITALY,7,,0,RUSSIA ,8
30,RL,RUSSIA,8,,0,AUSTRIA ENGLAND GERMANY ITALY ,17
30,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
32,transparent,AUSTRIA,1,TURKEY ,4,RUSSIA ,8
32,transparent,ENGLAND,4,GERMANY ,5,,0
32,transparent,FRANCE,5,,0,ENGLAND GERMANY ,9
32,transparent,GERMANY,5,RUSSIA ,8,FRANCE ,5
32,transparent,ITALY,7,,0,RUSSIA ,8
32,RL,RUSSIA,8,,0,AUSTRIA GERMANY ITALY ,13
32,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
34,transparent,AUSTRIA,1,TURKEY ,4,RUSSIA ,8
34,transparent,ENGLAND,4,GERMANY ,5,,0
34,transparent,FRANCE,5,,0,ENGLAND GERMANY ,9
34,transparent,GERMANY,5,RUSSIA ,8,FRANCE ,5
34,transparent,ITALY,7,,0,RUSSIA ,8
34,RL,RUSSIA,8,,0,AUSTRIA ITALY ,8
34,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
36,transparent,AUSTRIA,1,TURKEY ,4,RUSSIA ,8
36,transparent,ENGLAND,4,GERMANY ,5,FRANCE ,5
36,transparent,FRANCE,5,,0,GERMANY ,5
36,transparent,GERMANY,5,RUSSIA ,8,,0
36,transparent,ITALY,7,FRANCE ,5,RUSSIA ,8
36,RL,RUSSIA,8,,0,AUSTRIA ITALY ,8
36,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
39,transparent,AUSTRIA,1,TURKEY ,5,RUSSIA ,9
39,transparent,ENGLAND,4,GERMANY ,5,,0
39,transparent,FRANCE,5,,0,,0
39,transparent,GERMANY,5,RUSSIA ,9,FRANCE ,5
39,transparent,ITALY,5,FRANCE ,5,GERMANY RUSSIA ,14
39,RL,RUSSIA,9,,0,AUSTRIA ITALY ,6
39,transparent,TURKEY,5,AUSTRIA ,1,,0
41,transparent,AUSTRIA,1,,0,RUSSIA TURKEY ,14
41,transparent,ENGLAND,4,GERMANY ,5,,0
41,transparent,FRANCE,5,,0,GERMANY ,5
41,transparent,GERMANY,5,RUSSIA ,9,FRANCE ,5
41,transparent,ITALY,5,FRANCE ,5,RUSSIA TURKEY ,14
41,RL,RUSSIA,9,,0,AUSTRIA ITALY ,6
41,transparent,TURKEY,5,AUSTRIA ,1,,0
44,transparent,AUSTRIA,0,,0,RUSSIA TURKEY ,14
44,transparent,ENGLAND,4,GERMANY ,5,FRANCE ,5
44,transparent,FRANCE,5,,0,ENGLAND ,4
44,transparent,GERMANY,5,RUSSIA ,9,,0
44,transparent,ITALY,6,FRANCE ,5,RUSSIA ,9
44,RL,RUSSIA,9,,0,AUSTRIA ITALY ,6
44,transparent,TURKEY,5,AUSTRIA ,0,,0
46,transparent,AUSTRIA,0,,0,RUSSIA TURKEY ,14
46,transparent,ENGLAND,4,GERMANY ,5,FRANCE ,5
46,transparent,FRANCE,5,,0,ENGLAND GERMANY ,9
46,transparent,GERMANY,5,RUSSIA ,9,,0
46,transparent,ITALY,6,FRANCE ,5,RUSSIA TURKEY ,14
46,RL,RUSSIA,9,,0,AUSTRIA ITALY ,6
46,transparent,TURKEY,5,AUSTRIA ,0,RUSSIA ,9
48,transparent,AUSTRIA,0,,0,RUSSIA TURKEY ,15
48,transparent,ENGLAND,4,GERMANY ,5,FRANCE ,5
48,transparent,FRANCE,5,,0,ENGLAND GERMANY ,9
48,transparent,GERMANY,5,RUSSIA ,10,,0
48,transparent,ITALY,5,FRANCE ,5,RUSSIA TURKEY ,15
48,RL,RUSSIA,10,,0,AUSTRIA ITALY ,5
48,transparent,TURKEY,5,AUSTRIA ,0,RUSSIA ,10
50,transparent,AUSTRIA,0,,0,RUSSIA TURKEY ,15
50,transparent,ENGLAND,4,GERMANY ,5,,0
50,transparent,FRANCE,5,,0,ENGLAND ,4
50,transparent,GERMANY,5,,0,RUSSIA ,10
50,transparent,ITALY,5,FRANCE ,5,TURKEY ,5
50,RL,RUSSIA,10,,0,AUSTRIA ITALY ,5
50,transparent,TURKEY,5,AUSTRIA ,0,,0
53,transparent,AUSTRIA,0,,0,,0
53,transparent,ENGLAND,4,GERMANY ,5,FRANCE ,5
53,transparent,FRANCE,5,,0,,0
53,transparent,GERMANY,5,,0,RUSSIA ,9
53,transparent,ITALY,5,FRANCE ,5,RUSSIA TURKEY ,15
53,RL,RUSSIA,9,,0,ITALY ,5
53,transparent,TURKEY,6,AUSTRIA ,0,,0
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,4,GERMANY ,5,FRANCE ,5
54,transparent,FRANCE,5,,0,GERMANY ,5
54,transparent,GERMANY,5,,0,RUSSIA ,9
54,transparent,ITALY,5,FRANCE ,5,RUSSIA TURKEY ,15
54,RL,RUSSIA,9,,0,ITALY ,5
54,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,9
57,transparent,AUSTRIA,0,,0,,0
57,transparent,ENGLAND,4,GERMANY ,5,FRANCE ,5
57,transparent,FRANCE,5,,0,ENGLAND GERMANY ,9
57,transparent,GERMANY,5,,0,FRANCE RUSSIA ,13
57,transparent,ITALY,5,FRANCE ,5,RUSSIA TURKEY ,15
57,RL,RUSSIA,8,,0,GERMANY ITALY TURKEY ,17
57,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,8
59,transparent,AUSTRIA,0,,0,,0
59,transparent,ENGLAND,4,GERMANY ,5,FRANCE ,5
59,transparent,FRANCE,5,,0,GERMANY ,5
59,transparent,GERMANY,5,,0,,0
59,transparent,ITALY,5,FRANCE ,5,RUSSIA TURKEY ,15
59,RL,RUSSIA,8,,0,GERMANY ITALY TURKEY ,17
59,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,8
62,transparent,AUSTRIA,0,,0,,0
62,transparent,ENGLAND,5,GERMANY ,4,FRANCE ,5
62,transparent,FRANCE,5,,0,ENGLAND ,5
62,transparent,GERMANY,4,,0,,0
62,transparent,ITALY,4,FRANCE ,5,RUSSIA TURKEY ,16
62,RL,RUSSIA,9,,0,GERMANY ITALY TURKEY ,15
62,transparent,TURKEY,7,AUSTRIA ,0,ITALY RUSSIA ,13
64,transparent,AUSTRIA,0,,0,,0
64,transparent,ENGLAND,5,GERMANY ,4,FRANCE ,5
64,transparent,FRANCE,5,,0,,0
64,transparent,GERMANY,4,,0,FRANCE ,5
64,transparent,ITALY,4,FRANCE ,5,TURKEY ,7
64,RL,RUSSIA,9,,0,ITALY TURKEY ,11
64,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,9
67,transparent,AUSTRIA,0,,0,,0
67,transparent,ENGLAND,4,GERMANY ,5,,0
67,transparent,FRANCE,5,,0,ENGLAND ,4
67,transparent,GERMANY,5,,0,,0
67,transparent,ITALY,3,FRANCE ,5,,0
67,RL,RUSSIA,8,,0,TURKEY ,9
67,transparent,TURKEY,9,AUSTRIA ,0,ITALY RUSSIA ,11
69,transparent,AUSTRIA,0,,0,,0
69,transparent,ENGLAND,4,GERMANY ,5,FRANCE ,5
69,transparent,FRANCE,5,,0,GERMANY ,5
69,transparent,GERMANY,5,,0,FRANCE ,5
69,transparent,ITALY,3,FRANCE ,5,,0
69,RL,RUSSIA,8,,0,TURKEY ,9
69,transparent,TURKEY,9,AUSTRIA ,0,ITALY RUSSIA ,11
71,transparent,AUSTRIA,0,,0,,0
71,transparent,ENGLAND,4,GERMANY ,5,FRANCE ,5
71,transparent,FRANCE,5,,0,ENGLAND GERMANY ,9
71,transparent,GERMANY,5,,0,FRANCE ,5
71,transparent,ITALY,3,FRANCE ,5,,0
71,RL,RUSSIA,8,,0,TURKEY ,9
71,transparent,TURKEY,9,AUSTRIA ,0,ITALY RUSSIA ,11
73,transparent,AUSTRIA,0,,0,,0
73,transparent,ENGLAND,4,GERMANY ,5,FRANCE ,5
73,transparent,FRANCE,5,,0,ENGLAND GERMANY ,9
73,transparent,GERMANY,5,,0,FRANCE ,5
73,transparent,ITALY,3,FRANCE ,5,,0
73,RL,RUSSIA,8,,0,TURKEY ,9
73,transparent,TURKEY,9,AUSTRIA ,0,ITALY RUSSIA ,11
75,transparent,AUSTRIA,0,,0,,0
75,transparent,ENGLAND,4,GERMANY ,5,FRANCE ,5
75,transparent,FRANCE,5,,0,ENGLAND GERMANY ,9
75,transparent,GERMANY,5,,0,FRANCE ,5
75,transparent,ITALY,3,FRANCE ,5,TURKEY ,8
75,RL,RUSSIA,9,,0,TURKEY ,8
75,transparent,TURKEY,8,AUSTRIA ,0,ITALY RUSSIA ,12
77,transparent,AUSTRIA,0,,0,,0
77,transparent,ENGLAND,4,GERMANY ,5,,0
77,transparent,FRANCE,5,,0,ENGLAND GERMANY ,9
77,transparent,GERMANY,5,,0,FRANCE ,5
77,transparent,ITALY,3,FRANCE ,5,TURKEY ,8
77,RL,RUSSIA,9,,0,TURKEY ,8
77,transparent,TURKEY,8,AUSTRIA ,0,RUSSIA ,9
79,transparent,AUSTRIA,0,,0,,0
79,transparent,ENGLAND,4,GERMANY ,4,FRANCE ,5
79,transparent,FRANCE,5,,0,ENGLAND GERMANY ,8
79,transparent,GERMANY,4,,0,FRANCE ,5
79,transparent,ITALY,1,FRANCE ,5,TURKEY ,8
79,RL,RUSSIA,12,,0,TURKEY ,8
79,transparent,TURKEY,8,AUSTRIA ,0,RUSSIA ,12
81,transparent,AUSTRIA,0,,0,,0
81,transparent,ENGLAND,4,GERMANY ,4,FRANCE ,5
81,transparent,FRANCE,5,,0,ENGLAND GERMANY ,8
81,transparent,GERMANY,4,,0,FRANCE ,5
81,transparent,ITALY,1,FRANCE ,5,TURKEY ,8
81,RL,RUSSIA,12,,0,GERMANY TURKEY ,12
81,transparent,TURKEY,8,AUSTRIA ,0,ITALY RUSSIA ,13
84,transparent,AUSTRIA,0,,0,,0
84,transparent,ENGLAND,4,GERMANY ,4,,0
84,transparent,FRANCE,5,,0,ENGLAND ,4
84,transparent,GERMANY,4,,0,FRANCE RUSSIA ,18
84,transparent,ITALY,2,FRANCE ,5,TURKEY ,6
84,RL,RUSSIA,13,,0,GERMANY TURKEY ,10
84,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,13
86,transparent,AUSTRIA,0,,0,,0
86,transparent,ENGLAND,4,GERMANY ,4,,0
86,transparent,FRANCE,5,,0,ENGLAND ,4
86,transparent,GERMANY,4,,0,RUSSIA ,13
86,transparent,ITALY,2,FRANCE ,5,TURKEY ,6
86,RL,RUSSIA,13,,0,GERMANY TURKEY ,10
86,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,13
89,transparent,AUSTRIA,0,,0,,0
89,transparent,ENGLAND,4,GERMANY ,5,,0
89,transparent,FRANCE,5,,0,ENGLAND ,4
89,transparent,GERMANY,5,,0,RUSSIA ,12
89,transparent,ITALY,2,FRANCE ,5,,0
89,RL,RUSSIA,12,,0,GERMANY TURKEY ,11
89,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,12
91,transparent,AUSTRIA,0,,0,,0
91,transparent,ENGLAND,4,GERMANY ,5,,0
91,transparent,FRANCE,5,,0,,0
91,transparent,GERMANY,5,,0,RUSSIA ,12
91,transparent,ITALY,2,FRANCE ,5,TURKEY ,6
91,RL,RUSSIA,12,,0,GERMANY TURKEY ,11
91,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,12
93,transparent,AUSTRIA,0,,0,,0
93,transparent,ENGLAND,5,GERMANY ,4,,0
93,transparent,FRANCE,6,,0,,0
93,transparent,GERMANY,4,,0,FRANCE RUSSIA ,19
93,transparent,ITALY,0,FRANCE ,6,TURKEY ,6
93,RL,RUSSIA,13,,0,GERMANY TURKEY ,10
93,transparent,TURKEY,6,AUSTRIA ,0,ITALY RUSSIA ,13
94,transparent,AUSTRIA,0,,0,,0
94,transparent,ENGLAND,5,GERMANY ,4,,0
94,transparent,FRANCE,6,,0,,0
94,transparent,GERMANY,4,,0,FRANCE RUSSIA ,19
94,transparent,ITALY,0,FRANCE ,6,,0
94,RL,RUSSIA,13,,0,TURKEY ,6
94,transparent,TURKEY,6,AUSTRIA ,0,ITALY ,0
96,transparent,AUSTRIA,0,,0,,0
96,transparent,ENGLAND,4,GERMANY ,1,,0
96,transparent,FRANCE,8,,0,ENGLAND ,4
96,transparent,GERMANY,1,,0,FRANCE RUSSIA ,22
96,transparent,ITALY,0,FRANCE ,8,,0
96,RL,RUSSIA,14,,0,TURKEY ,7
96,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,14
97,transparent,AUSTRIA,0,,0,,0
97,transparent,ENGLAND,4,GERMANY ,1,FRANCE ,8
97,transparent,FRANCE,8,,0,ENGLAND GERMANY ,5
97,transparent,GERMANY,1,,0,FRANCE RUSSIA ,22
97,transparent,ITALY,0,FRANCE ,8,,0
97,RL,RUSSIA,14,,0,TURKEY ,7
97,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,14
100,transparent,AUSTRIA,0,,0,,0
100,transparent,ENGLAND,2,GERMANY ,0,FRANCE ,10
100,transparent,FRANCE,10,,0,ENGLAND GERMANY RUSSIA ,18
100,transparent,GERMANY,0,,0,RUSSIA ,16
100,transparent,ITALY,0,FRANCE ,10,,0
100,RL,RUSSIA,16,,0,FRANCE TURKEY ,16
100,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,16
101,transparent,AUSTRIA,0,,0,,0
101,transparent,ENGLAND,2,GERMANY ,0,FRANCE ,10
101,transparent,FRANCE,10,,0,ENGLAND RUSSIA ,18
101,transparent,GERMANY,0,,0,RUSSIA ,16
101,transparent,ITALY,0,FRANCE ,10,,0
101,RL,RUSSIA,16,,0,FRANCE TURKEY ,16
101,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,16
103,transparent,AUSTRIA,0,,0,,0
103,transparent,ENGLAND,2,GERMANY ,0,FRANCE ,10
103,transparent,FRANCE,10,,0,ENGLAND RUSSIA ,18
103,transparent,GERMANY,0,,0,,0
103,transparent,ITALY,0,FRANCE ,10,,0
103,RL,RUSSIA,16,,0,FRANCE TURKEY ,16
103,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,16
104,transparent,AUSTRIA,0,,0,,0
104,transparent,ENGLAND,2,GERMANY ,0,FRANCE ,10
104,transparent,FRANCE,10,,0,ENGLAND RUSSIA ,18
104,transparent,GERMANY,0,,0,,0
104,transparent,ITALY,0,FRANCE ,10,,0
104,RL,RUSSIA,16,,0,FRANCE TURKEY ,16
104,transparent,TURKEY,6,AUSTRIA ,0,RUSSIA ,16
107,transparent,AUSTRIA,0,,0,,0
107,transparent,ENGLAND,1,GERMANY ,0,FRANCE ,11
107,transparent,FRANCE,11,,0,ENGLAND RUSSIA ,16
107,transparent,GERMANY,0,,0,,0
107,transparent,ITALY,0,FRANCE ,11,,0
107,RL,RUSSIA,15,,0,FRANCE TURKEY ,18
107,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,15
109,transparent,AUSTRIA,0,,0,,0
109,transparent,ENGLAND,1,GERMANY ,0,FRANCE ,11
109,transparent,FRANCE,11,,0,RUSSIA ,15
109,transparent,GERMANY,0,,0,,0
109,transparent,ITALY,0,FRANCE ,11,,0
109,RL,RUSSIA,15,,0,FRANCE TURKEY ,18
109,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,15
112,transparent,AUSTRIA,0,,0,,0
112,transparent,ENGLAND,2,GERMANY ,0,FRANCE ,11
112,transparent,FRANCE,11,,0,RUSSIA ,13
112,transparent,GERMANY,0,,0,,0
112,transparent,ITALY,0,FRANCE ,11,,0
112,RL,RUSSIA,13,,0,FRANCE TURKEY ,19
112,transparent,TURKEY,8,AUSTRIA ,0,RUSSIA ,13
114,transparent,AUSTRIA,0,,0,,0
114,transparent,ENGLAND,2,GERMANY ,0,,0
114,transparent,FRANCE,11,,0,RUSSIA ,13
114,transparent,GERMANY,0,,0,,0
114,transparent,ITALY,0,FRANCE ,11,,0
114,RL,RUSSIA,13,,0,FRANCE TURKEY ,19
114,transparent,TURKEY,8,AUSTRIA ,0,RUSSIA ,13
117,transparent,AUSTRIA,0,,0,,0
117,transparent,ENGLAND,0,GERMANY ,0,FRANCE ,13
117,transparent,FRANCE,13,,0,RUSSIA ,14
117,transparent,GERMANY,0,,0,,0
117,transparent,ITALY,0,FRANCE ,13,,0
117,RL,RUSSIA,14,,0,FRANCE TURKEY ,20
117,transparent,TURKEY,7,AUSTRIA ,0,RUSSIA ,14
119,transparent,AUSTRIA,0,,0,,0
119,transparent,ENGLAND,0,GERMANY ,0,FRANCE ,13
119,transparent,FRANCE,13,,0,RUSSIA TURKEY ,21
119,transparent,GERMANY,0,,0,,0
119,transparent,ITALY,0,FRANCE ,13,,0
119,RL,RUSSIA,14,,0,FRANCE TURKEY ,20
119,transparent,TURKEY,7,AUSTRIA ,0,,0
122,transparent,AUSTRIA,0,,0,,0
122,transparent,ENGLAND,0,GERMANY ,0,FRANCE ,14
122,transparent,FRANCE,14,,0,RUSSIA TURKEY ,20
122,transparent,GERMANY,0,,0,,0
122,transparent,ITALY,0,FRANCE ,14,,0
122,RL,RUSSIA,15,,0,FRANCE TURKEY ,19
122,transparent,TURKEY,5,AUSTRIA ,0,,0
124,transparent,AUSTRIA,0,,0,,0
124,transparent,ENGLAND,0,GERMANY ,0,,0
124,transparent,FRANCE,14,,0,RUSSIA ,15
124,transparent,GERMANY,0,,0,,0
124,transparent,ITALY,0,FRANCE ,14,,0
124,RL,RUSSIA,15,,0,FRANCE TURKEY ,19
124,transparent,TURKEY,5,AUSTRIA ,0,RUSSIA ,15
126,transparent,AUSTRIA,0,,0,,0
126,transparent,ENGLAND,0,GERMANY ,0,,0
126,transparent,FRANCE,15,,0,RUSSIA ,14
126,transparent,GERMANY,0,,0,,0
126,transparent,ITALY,0,FRANCE ,15,,0
126,RL,RUSSIA,14,,0,FRANCE TURKEY ,20
126,transparent,TURKEY,5,AUSTRIA ,0,FRANCE RUSSIA ,29
128,transparent,AUSTRIA,0,,0,,0
128,transparent,ENGLAND,0,GERMANY ,0,,0
128,transparent,FRANCE,15,,0,RUSSIA ,14
128,transparent,GERMANY,0,,0,,0
128,transparent,ITALY,0,FRANCE ,15,,0
128,RL,RUSSIA,14,,0,FRANCE TURKEY ,20
128,transparent,TURKEY,5,AUSTRIA ,0,FRANCE RUSSIA ,29
131,transparent,AUSTRIA,0,,0,,0
131,transparent,ENGLAND,0,GERMANY ,0,,0
131,transparent,FRANCE,17,,0,RUSSIA ,11
131,transparent,GERMANY,0,,0,,0
131,transparent,ITALY,0,FRANCE ,17,,0
131,RL,RUSSIA,11,,0,FRANCE TURKEY ,23
131,transparent,TURKEY,6,AUSTRIA ,0,FRANCE RUSSIA ,28
132,transparent,AUSTRIA,0,,0,,0
132,transparent,ENGLAND,0,GERMANY ,0,,0
132,transparent,FRANCE,17,,0,RUSSIA ,11
132,transparent,GERMANY,0,,0,,0
132,transparent,ITALY,0,FRANCE ,17,,0
132,RL,RUSSIA,11,,0,FRANCE TURKEY ,23
132,transparent,TURKEY,6,AUSTRIA ,0,FRANCE RUSSIA ,28
