step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
29,transparent,FRANCE,5,,0,ENGLAND ,3
29,transparent,GERMANY,6,,0,RUSSIA ,7
29,transparent,ITALY,10,FRANCE ,5,AUSTRIA RUSSIA TURKEY ,10
29,transparent,RUSSIA,7,ENGLAND ,3,ITALY ,10
29,RL,TURKEY,2,AUSTRIA ,1,ITALY ,10
32,transparent,AUSTRIA,1,,0,ITALY ,10
32,transparent,ENGLAND,3,GERMANY ,6,,0
32,transparent,FRANCE,5,,0,ENGLAND ,3
32,transparent,GERMANY,6,,0,RUSSIA ,8
32,transparent,ITALY,10,FRANCE ,5,RUSSIA TURKEY ,9
32,transparent,RUSSIA,8,ENGLAND ,3,AUSTRIA ITALY ,11
32,RL,TURKEY,1,AUSTRIA ,1,ITALY ,10
33,transparent,AUSTRIA,1,,0,ITALY ,10
33,transparent,ENGLAND,3,GERMANY ,6,,0
33,transparent,FRANCE,5,,0,ENGLAND ,3
33,transparent,GERMANY,6,,0,FRANCE RUSSIA ,13
33,transparent,ITALY,10,FRANCE ,5,AUSTRIA RUSSIA TURKEY ,10
33,transparent,RUSSIA,8,ENGLAND ,3,ITALY ,10
33,RL,TURKEY,1,AUSTRIA ,1,ITALY ,10
34,transparent,AUSTRIA,1,,0,ITALY ,10
34,transparent,ENGLAND,3,GERMANY ,6,,0
34,transparent,FRANCE,5,ITALY ,10,ENGLAND ,3
34,transparent,GERMANY,6,,0,FRANCE RUSSIA ,13
34,transparent,ITALY,10,FRANCE ,5,AUSTRIA RUSSIA TURKEY ,10
34,transparent,RUSSIA,8,ENGLAND ,3,ITALY ,10
34,RL,TURKEY,1,AUSTRIA ,1,ITALY ,10
36,transparent,AUSTRIA,1,,0,ITALY ,10
36,transparent,ENGLAND,3,GERMANY ,6,FRANCE ,5
36,transparent,FRANCE,5,ITALY ,10,ENGLAND ,3
36,transparent,GERMANY,6,,0,FRANCE RUSSIA ,13
36,transparent,ITALY,10,FRANCE ,5,AUSTRIA RUSSIA TURKEY ,10
36,transparent,RUSSIA,8,ENGLAND ,3,ITALY ,10
36,RL,TURKEY,1,AUSTRIA ,1,ITALY ,10
39,transparent,AUSTRIA,1,,0,ITALY ,11
39,transparent,ENGLAND,4,GERMANY ,5,FRANCE ,5
39,transparent,FRANCE,5,ITALY ,11,ENGLAND ,4
39,transparent,GERMANY,5,,0,FRANCE ,5
39,transparent,ITALY,11,FRANCE ,5,RUSSIA TURKEY ,8
39,transparent,RUSSIA,7,ENGLAND ,4,AUSTRIA ITALY ,12
39,RL,TURKEY,1,AUSTRIA ,1,ITALY ,11
41,transparent,AUSTRIA,1,,0,ITALY ,11
41,transparent,ENGLAND,4,GERMANY ,5,FRANCE ,5
41,transparent,FRANCE,5,,0,ENGLAND ITALY ,15
41,transparent,GERMANY,5,,0,,0
41,transparent,ITALY,11,FRANCE ,5,AUSTRIA RUSSIA TURKEY ,9
41,transparent,RUSSIA,7,ENGLAND ,4,ITALY ,11
41,RL,TURKEY,1,AUSTRIA ,1,ITALY ,11
44,transparent,AUSTRIA,1,,0,ITALY ,11
44,transparent,ENGLAND,3,GERMANY ,5,,0
44,transparent,FRANCE,6,,0,ENGLAND ,3
44,transparent,GERMANY,5,,0,ENGLAND ,3
44,transparent,ITALY,11,FRANCE ,6,RUSSIA TURKEY ,8
44,transparent,RUSSIA,7,ENGLAND ,3,AUSTRIA ITALY ,12
44,RL,TURKEY,1,AUSTRIA ,1,ITALY ,11
46,transparent,AUSTRIA,1,,0,ITALY ,11
46,transparent,ENGLAND,3,GERMANY RUSSIA ,12,FRANCE ,6
46,transparent,FRANCE,6,,0,ENGLAND ,3
46,transparent,GERMANY,5,,0,,0
46,transparent,ITALY,11,,0,AUSTRIA FRANCE RUSSIA TURKEY ,15
46,transparent,RUSSIA,7,ENGLAND ,3,ITALY ,11
46,RL,TURKEY,1,AUSTRIA ,1,ITALY ,11
49,transparent,AUSTRIA,1,,0,ITALY ,12
49,transparent,ENGLAND,4,GERMANY RUSSIA ,14,,0
49,transparent,FRANCE,3,,0,ENGLAND GERMANY ,10
49,transparent,GERMANY,6,,0,,0
49,transparent,ITALY,12,,0,RUSSIA ,8
49,transparent,RUSSIA,8,ENGLAND ,4,AUSTRIA ITALY ,13
49,RL,TURKEY,0,AUSTRIA ,1,ITALY ,12
51,transparent,AUSTRIA,1,,0,ITALY ,12
51,transparent,ENGLAND,4,GERMANY RUSSIA ,14,,0
51,transparent,FRANCE,3,,0,GERMANY ITALY ,18
51,transparent,GERMANY,6,,0,FRANCE ITALY ,15
51,transparent,ITALY,12,,0,AUSTRIA RUSSIA ,9
51,transparent,RUSSIA,8,ENGLAND ,4,ITALY ,12
51,RL,TURKEY,0,AUSTRIA ,1,ITALY ,12
54,transparent,AUSTRIA,0,,0,ITALY ,13
54,transparent,ENGLAND,6,GERMANY RUSSIA ,14,,0
54,transparent,FRANCE,1,,0,ITALY ,13
54,transparent,GERMANY,4,,0,FRANCE ,1
54,transparent,ITALY,13,,0,AUSTRIA RUSSIA ,10
54,transparent,RUSSIA,10,ENGLAND ,6,GERMANY ITALY ,17
54,RL,TURKEY,0,AUSTRIA ,0,,0
56,transparent,AUSTRIA,0,,0,ITALY ,13
56,transparent,ENGLAND,6,GERMANY RUSSIA ,14,ITALY ,13
56,transparent,FRANCE,1,,0,ITALY ,13
56,transparent,GERMANY,4,,0,FRANCE ITALY RUSSIA ,24
56,transparent,ITALY,13,,0,AUSTRIA RUSSIA ,10
56,transparent,RUSSIA,10,ENGLAND ,6,GERMANY ITALY ,17
56,RL,TURKEY,0,AUSTRIA ,0,,0
58,transparent,AUSTRIA,0,,0,ITALY ,13
58,transparent,ENGLAND,6,GERMANY RUSSIA ,14,ITALY ,13
58,transparent,FRANCE,1,,0,,0
58,transparent,GERMANY,4,,0,ITALY RUSSIA ,23
58,transparent,ITALY,13,,0,ENGLAND RUSSIA ,16
58,transparent,RUSSIA,10,ENGLAND ,6,ITALY ,13
58,RL,TURKEY,0,AUSTRIA ,0,,0
60,transparent,AUSTRIA,0,,0,ITALY ,13
60,transparent,ENGLAND,6,GERMANY RUSSIA ,14,,0
60,transparent,FRANCE,1,,0,,0
60,transparent,GERMANY,4,,0,ITALY RUSSIA ,23
60,transparent,ITALY,13,,0,ENGLAND RUSSIA ,16
60,transparent,RUSSIA,10,ENGLAND ,6,ITALY ,13
60,RL,TURKEY,0,AUSTRIA ,0,,0
63,transparent,AUSTRIA,0,,0,,0
63,transparent,ENGLAND,7,GERMANY RUSSIA ,13,,0
63,transparent,FRANCE,1,,0,ITALY ,13
63,transparent,GERMANY,3,,0,ITALY RUSSIA ,23
63,transparent,ITALY,13,,0,ENGLAND RUSSIA ,17
63,transparent,RUSSIA,10,ENGLAND ,7,ITALY ,13
63,RL,TURKEY,0,AUSTRIA ,0,,0
65,transparent,AUSTRIA,0,,0,,0
65,transparent,ENGLAND,7,GERMANY RUSSIA ,13,,0
65,transparent,FRANCE,1,,0,ITALY ,13
65,transparent,GERMANY,3,,0,RUSSIA ,10
65,transparent,ITALY,13,,0,ENGLAND RUSSIA ,17
65,transparent,RUSSIA,10,ENGLAND ,7,ITALY ,13
65,RL,TURKEY,0,AUSTRIA ,0,,0
68,transparent,AUSTRIA,0,,0,,0
68,transparent,ENGLAND,7,GERMANY RUSSIA ,11,,0
68,transparent,FRANCE,1,,0,ITALY ,15
68,transparent,GERMANY,3,,0,,0
68,transparent,ITALY,15,,0,ENGLAND RUSSIA ,15
68,transparent,RUSSIA,8,ENGLAND ,7,ITALY ,15
68,RL,TURKEY,0,AUSTRIA ,0,,0
70,transparent,AUSTRIA,0,,0,,0
70,transparent,ENGLAND,7,RUSSIA ,8,GERMANY ,3
70,transparent,FRANCE,1,,0,,0
70,transparent,GERMANY,3,,0,RUSSIA ,8
70,transparent,ITALY,15,,0,ENGLAND RUSSIA ,15
70,transparent,RUSSIA,8,ENGLAND ,7,ITALY ,15
70,RL,TURKEY,0,AUSTRIA ,0,,0
73,transparent,AUSTRIA,0,,0,,0
73,transparent,ENGLAND,5,RUSSIA ,9,GERMANY ,3
73,transparent,FRANCE,1,,0,,0
73,transparent,GERMANY,3,,0,ENGLAND RUSSIA ,14
73,transparent,ITALY,16,,0,ENGLAND RUSSIA ,14
73,transparent,RUSSIA,9,,0,ENGLAND ITALY ,21
73,RL,TURKEY,0,AUSTRIA ,0,,0
75,transparent,AUSTRIA,0,,0,,0
75,transparent,ENGLAND,5,RUSSIA ,9,GERMANY ,3
75,transparent,FRANCE,1,,0,GERMANY ,3
75,transparent,GERMANY,3,,0,ENGLAND ITALY ,21
75,transparent,ITALY,16,,0,ENGLAND RUSSIA ,14
75,transparent,RUSSIA,9,,0,ENGLAND ITALY ,21
75,RL,TURKEY,0,AUSTRIA ,0,,0
