step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
35,transparent,AUSTRIA,0,,0,,0
35,transparent,ENGLAND,10,,0,ITALY ,16
35,transparent,FRANCE,1,,0,ENGLAND ,10
35,RL,GERMANY,3,,0,,0
35,transparent,ITALY,16,AUSTRIA GERMANY ,3,FRANCE RUSSIA ,4
35,transparent,RUSSIA,3,ENGLAND ,10,ITALY ,16
35,transparent,TURKEY,1,,0,,0
37,transparent,AUSTRIA,0,,0,,0
37,transparent,ENGLAND,10,,0,,0
37,transparent,FRANCE,1,,0,ITALY ,16
37,RL,GERMANY,3,,0,,0
37,transparent,ITALY,16,AUSTRIA GERMANY ,3,ENGLAND ,10
37,transparent,RUSSIA,3,ENGLAND ,10,ITALY ,16
37,transparent,TURKEY,1,,0,,0
