step,bot type,sender,recipient,accept?,number of sender sc,number of recipient sc
37,transparent,AUSTRIA,ENGLAND,1,0,3
37,transparent,FRANCE,ENGLAND,1,6,3
37,transparent,GERMANY,ENGLAND,1,7,3
37,transparent,ITALY,ENGLAND,1,16,3
37,transparent,RUSSIA,ENGLAND,1,0,3
37,transparent,TURKEY,ENGLAND,1,2,3
37,transparent,AUSTRIA,FRANCE,1,0,6
37,transparent,FRANCE,FRANCE,1,6,6
37,transparent,GERMANY,FRANCE,0,7,6
37,transparent,ITALY,FRANCE,0,16,6
37,transparent,RUSSIA,FRANCE,1,0,6
37,transparent,TURKEY,FRANCE,1,2,6
37,transparent,AUSTRIA,GERMANY,1,0,7
37,transparent,FRANCE,GERMANY,0,6,7
37,transparent,GERMANY,GERMANY,1,7,7
37,transparent,ITALY,GERMANY,1,16,7
37,transparent,RUSSIA,GERMANY,1,0,7
37,transparent,TURKEY,GERMANY,1,2,7
37,transparent,AUSTRIA,ITALY,1,0,16
37,transparent,FRANCE,ITALY,1,6,16
37,transparent,GERMANY,ITALY,0,7,16
37,transparent,ITALY,ITALY,1,16,16
37,transparent,RUSSIA,ITALY,1,0,16
37,transparent,TURKEY,ITALY,1,2,16
37,transparent,AUSTRIA,TURKEY,1,0,2
37,transparent,FRANCE,TURKEY,1,6,2
37,transparent,GERMANY,TURKEY,1,7,2
37,transparent,ITALY,TURKEY,0,16,2
37,transparent,RUSSIA,TURKEY,1,0,2
37,transparent,TURKEY,TURKEY,1,2,2
