step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
31,transparent,GERMANY,12,,0,ENGLAND FRANCE ITALY ,16
31,RL,ITALY,11,,0,GERMANY RUSSIA TURKEY ,18
31,transparent,RUSSIA,3,ENGLAND ,0,GERMANY ,12
31,transparent,TURKEY,3,AUSTRIA ,0,ITALY ,11
34,transparent,AUSTRIA,0,,0,,0
34,transparent,ENGLAND,0,RUSSIA ,1,GERMANY ,13
34,transparent,FRANCE,5,,0,GERMANY ,13
34,transparent,GERMANY,13,,0,FRANCE ITALY ,18
34,RL,ITALY,13,,0,GERMANY RUSSIA TURKEY ,16
34,transparent,RUSSIA,1,ENGLAND ,0,GERMANY ITALY ,26
34,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,13
35,transparent,AUSTRIA,0,,0,,0
35,transparent,ENGLAND,0,RUSSIA ,1,GERMANY ,13
35,transparent,FRANCE,5,,0,GERMANY ,13
35,transparent,GERMANY,13,,0,FRANCE ITALY ,18
35,RL,ITALY,13,,0,GERMANY RUSSIA ,14
35,transparent,RUSSIA,1,ENGLAND ,0,GERMANY ITALY ,26
35,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,13
38,transparent,AUSTRIA,0,,0,,0
38,transparent,ENGLAND,0,RUSSIA ,0,,0
38,transparent,FRANCE,5,,0,GERMANY ,13
38,transparent,GERMANY,13,,0,FRANCE ITALY ,19
38,RL,ITALY,14,,0,GERMANY RUSSIA ,13
38,transparent,RUSSIA,0,ENGLAND ,0,,0
38,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,14
40,transparent,AUSTRIA,0,,0,,0
40,transparent,ENGLAND,0,RUSSIA ,0,,0
40,transparent,FRANCE,5,,0,GERMANY ,13
40,transparent,GERMANY,13,,0,FRANCE ITALY ,19
40,RL,ITALY,14,,0,GERMANY TURKEY ,15
40,transparent,RUSSIA,0,ENGLAND ,0,,0
40,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,14
43,transparent,AUSTRIA,0,,0,,0
43,transparent,ENGLAND,0,RUSSIA ,0,,0
43,transparent,FRANCE,3,,0,GERMANY ,14
43,transparent,GERMANY,14,,0,FRANCE ITALY ,18
43,RL,ITALY,15,,0,GERMANY TURKEY ,16
43,transparent,RUSSIA,0,ENGLAND ,0,,0
43,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,15
44,transparent,AUSTRIA,0,,0,,0
44,transparent,ENGLAND,0,RUSSIA ,0,,0
44,transparent,FRANCE,3,,0,GERMANY ,14
44,transparent,GERMANY,14,,0,ITALY ,15
44,RL,ITALY,15,,0,GERMANY TURKEY ,16
44,transparent,RUSSIA,0,ENGLAND ,0,,0
44,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,15
47,transparent,AUSTRIA,0,,0,,0
47,transparent,ENGLAND,0,RUSSIA ,0,,0
47,transparent,FRANCE,2,ITALY ,15,GERMANY ,15
47,transparent,GERMANY,15,,0,ITALY ,15
47,RL,ITALY,15,,0,GERMANY TURKEY ,17
47,transparent,RUSSIA,0,ENGLAND ,0,,0
47,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,15
49,transparent,AUSTRIA,0,,0,,0
49,transparent,ENGLAND,0,RUSSIA ,0,,0
49,transparent,FRANCE,2,ITALY ,15,GERMANY ,15
49,transparent,GERMANY,15,,0,ITALY ,15
49,RL,ITALY,15,,0,GERMANY ,15
49,transparent,RUSSIA,0,ENGLAND ,0,,0
49,transparent,TURKEY,2,AUSTRIA ,0,ITALY ,15
52,transparent,AUSTRIA,0,,0,,0
52,transparent,ENGLAND,0,RUSSIA ,0,,0
52,transparent,FRANCE,1,ITALY ,17,GERMANY ,15
52,transparent,GERMANY,15,,0,ITALY ,17
52,RL,ITALY,17,,0,GERMANY ,15
52,transparent,RUSSIA,0,ENGLAND ,0,,0
52,transparent,TURKEY,1,AUSTRIA ,0,ITALY ,17
54,transparent,AUSTRIA,0,,0,,0
54,transparent,ENGLAND,0,RUSSIA ,0,,0
54,transparent,FRANCE,1,ITALY ,17,GERMANY ,15
54,transparent,GERMANY,15,,0,FRANCE ITALY ,18
54,RL,ITALY,17,,0,GERMANY ,15
54,transparent,RUSSIA,0,ENGLAND ,0,,0
54,transparent,TURKEY,1,AUSTRIA ,0,ITALY ,17
57,transparent,AUSTRIA,0,,0,,0
57,transparent,ENGLAND,0,RUSSIA ,0,,0
57,transparent,FRANCE,1,ITALY ,17,GERMANY ,16
57,transparent,GERMANY,16,,0,FRANCE ITALY ,18
57,RL,ITALY,17,FRANCE ,1,GERMANY TURKEY ,16
57,transparent,RUSSIA,0,ENGLAND ,0,,0
57,transparent,TURKEY,0,AUSTRIA ,0,ITALY ,17
58,transparent,AUSTRIA,0,,0,,0
58,transparent,ENGLAND,0,RUSSIA ,0,,0
58,transparent,FRANCE,1,ITALY ,17,,0
58,transparent,GERMANY,16,,0,ITALY ,17
58,RL,ITALY,17,FRANCE ,1,GERMANY TURKEY ,16
58,transparent,RUSSIA,0,ENGLAND ,0,,0
58,transparent,TURKEY,0,AUSTRIA ,0,ITALY ,17
61,transparent,AUSTRIA,0,,0,,0
61,transparent,ENGLAND,0,RUSSIA ,0,,0
61,transparent,FRANCE,0,ITALY ,17,,0
61,transparent,GERMANY,17,,0,ITALY ,17
61,RL,ITALY,17,FRANCE ,0,GERMANY TURKEY ,17
61,transparent,RUSSIA,0,ENGLAND ,0,,0
61,transparent,TURKEY,0,AUSTRIA ,0,ITALY ,17
62,transparent,AUSTRIA,0,,0,,0
62,transparent,ENGLAND,0,RUSSIA ,0,,0
62,transparent,FRANCE,0,ITALY ,17,,0
62,transparent,GERMANY,17,,0,ITALY ,17
62,RL,ITALY,17,FRANCE ,0,GERMANY TURKEY ,17
62,transparent,RUSSIA,0,ENGLAND ,0,,0
62,transparent,TURKEY,0,AUSTRIA ,0,ITALY ,17
