step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
28,transparent,GERMANY,14,RUSSIA ,0,FRANCE ,5
28,transparent,ITALY,8,,0,,0
28,RL,RUSSIA,0,,0,AUSTRIA GERMANY ITALY ,23
28,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,8
30,transparent,AUSTRIA,1,,0,,0
30,transparent,ENGLAND,2,RUSSIA ,0,,0
30,transparent,FRANCE,5,,0,GERMANY ,14
30,transparent,GERMANY,14,RUSSIA ,0,FRANCE ITALY ,13
30,transparent,ITALY,8,,0,AUSTRIA ,1
30,RL,RUSSIA,0,,0,AUSTRIA GERMANY ITALY ,23
30,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,8
33,transparent,AUSTRIA,1,,0,,0
33,transparent,ENGLAND,0,RUSSIA ,0,FRANCE GERMANY ,22
33,transparent,FRANCE,6,,0,GERMANY ,16
33,transparent,GERMANY,16,RUSSIA ,0,FRANCE ITALY ,13
33,transparent,ITALY,7,,0,AUSTRIA GERMANY ,17
33,RL,RUSSIA,0,,0,GERMANY ITALY ,23
33,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
35,transparent,AUSTRIA,1,,0,,0
35,transparent,ENGLAND,0,RUSSIA ,0,FRANCE GERMANY ,22
35,transparent,FRANCE,6,,0,GERMANY ,16
35,transparent,GERMANY,16,RUSSIA ,0,AUSTRIA FRANCE ITALY ,14
35,transparent,ITALY,7,,0,AUSTRIA GERMANY ,17
35,RL,RUSSIA,0,,0,,0
35,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,7
37,transparent,AUSTRIA,1,,0,ITALY ,6
37,transparent,ENGLAND,0,RUSSIA ,0,FRANCE GERMANY ,23
37,transparent,FRANCE,6,,0,GERMANY ,17
37,transparent,GERMANY,17,RUSSIA ,0,AUSTRIA FRANCE ITALY ,13
37,transparent,ITALY,6,,0,GERMANY ,17
37,RL,RUSSIA,0,,0,,0
37,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,6
39,transparent,AUSTRIA,1,,0,ITALY ,6
39,transparent,ENGLAND,0,RUSSIA ,0,FRANCE GERMANY ,23
39,transparent,FRANCE,6,,0,GERMANY ,17
39,transparent,GERMANY,17,RUSSIA ,0,FRANCE ITALY ,12
39,transparent,ITALY,6,,0,GERMANY TURKEY ,21
39,RL,RUSSIA,0,,0,,0
39,transparent,TURKEY,4,AUSTRIA ,1,GERMANY ITALY ,23
42,transparent,AUSTRIA,1,,0,,0
42,transparent,ENGLAND,0,RUSSIA ,0,,0
42,transparent,FRANCE,6,,0,GERMANY ,17
42,transparent,GERMANY,17,RUSSIA ,0,FRANCE ITALY ,11
42,transparent,ITALY,5,,0,AUSTRIA GERMANY TURKEY ,23
42,RL,RUSSIA,0,,0,,0
42,transparent,TURKEY,5,AUSTRIA ,1,GERMANY ,17
44,transparent,AUSTRIA,1,,0,,0
44,transparent,ENGLAND,0,RUSSIA ,0,,0
44,transparent,FRANCE,6,,0,GERMANY ,17
44,transparent,GERMANY,17,RUSSIA ,0,FRANCE ITALY TURKEY ,16
44,transparent,ITALY,5,,0,AUSTRIA GERMANY TURKEY ,23
44,RL,RUSSIA,0,,0,,0
44,transparent,TURKEY,5,AUSTRIA ,1,,0
