step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
33,RL,TURKEY,2,,0,ITALY RUSSIA ,18
36,transparent,AUSTRIA,0,,0,,0
36,transparent,ENGLAND,3,FRANCE GERMANY ,11,,0
36,transparent,FRANCE,5,,0,ENGLAND ,3
36,transparent,GERMANY,6,,0,RUSSIA ,12
36,transparent,ITALY,6,,0,RUSSIA TURKEY ,14
36,transparent,RUSSIA,12,AUSTRIA ,0,ITALY ,6
36,RL,TURKEY,2,,0,ITALY RUSSIA ,18
38,transparent,AUSTRIA,0,,0,,0
38,transparent,ENGLAND,3,FRANCE GERMANY ,11,,0
38,transparent,FRANCE,5,,0,ENGLAND ,3
38,transparent,GERMANY,6,,0,FRANCE ,5
38,transparent,ITALY,6,,0,RUSSIA ,12
38,transparent,RUSSIA,12,AUSTRIA ,0,,0
38,RL,TURKEY,2,,0,,0
41,transparent,AUSTRIA,0,,0,,0
41,transparent,ENGLAND,3,FRANCE GERMANY ,9,,0
41,transparent,FRANCE,5,,0,ENGLAND ,3
41,transparent,GERMANY,4,,0,RUSSIA ,14
41,transparent,ITALY,6,,0,RUSSIA ,14
41,transparent,RUSSIA,14,AUSTRIA ,0,GERMANY ,4
41,RL,TURKEY,2,,0,,0
43,transparent,AUSTRIA,0,,0,,0
43,transparent,ENGLAND,3,FRANCE GERMANY ,9,,0
43,transparent,FRANCE,5,,0,ENGLAND ,3
43,transparent,GERMANY,4,,0,RUSSIA ,14
43,transparent,ITALY,6,FRANCE ,5,,0
43,transparent,RUSSIA,14,AUSTRIA ,0,FRANCE GERMANY ,9
43,RL,TURKEY,2,,0,,0
46,transparent,AUSTRIA,0,,0,,0
46,transparent,ENGLAND,3,FRANCE GERMANY ,9,,0
46,transparent,FRANCE,6,,0,ENGLAND ,3
46,transparent,GERMANY,3,,0,FRANCE RUSSIA ,20
46,transparent,ITALY,6,FRANCE ,6,RUSSIA ,14
46,transparent,RUSSIA,14,AUSTRIA ,0,GERMANY ITALY ,9
46,RL,TURKEY,2,,0,RUSSIA ,14
48,transparent,AUSTRIA,0,,0,,0
48,transparent,ENGLAND,3,FRANCE GERMANY ,9,,0
48,transparent,FRANCE,6,,0,ENGLAND RUSSIA ,17
48,transparent,GERMANY,3,,0,,0
48,transparent,ITALY,6,FRANCE ,6,RUSSIA ,14
48,transparent,RUSSIA,14,AUSTRIA ,0,GERMANY ITALY ,9
48,RL,TURKEY,2,,0,RUSSIA ,14
51,transparent,AUSTRIA,0,,0,,0
51,transparent,ENGLAND,3,FRANCE GERMANY ,10,,0
51,transparent,FRANCE,7,,0,ENGLAND GERMANY RUSSIA ,21
51,transparent,GERMANY,3,,0,FRANCE RUSSIA ,22
51,transparent,ITALY,5,FRANCE ,7,RUSSIA ,15
51,transparent,RUSSIA,15,AUSTRIA ,0,ITALY ,5
51,RL,TURKEY,1,,0,RUSSIA ,15
53,transparent,AUSTRIA,0,,0,,0
53,transparent,ENGLAND,3,FRANCE GERMANY ,10,,0
53,transparent,FRANCE,7,,0,ENGLAND GERMANY ,6
53,transparent,GERMANY,3,,0,,0
53,transparent,ITALY,5,FRANCE ,7,RUSSIA ,15
53,transparent,RUSSIA,15,AUSTRIA ,0,TURKEY ,1
53,RL,TURKEY,1,,0,RUSSIA ,15
