step,bot type,power,number of sc,ally power,number of ally sc,enemy power,number of enemy sc
17,transparent,GERMANY,8,,0,ENGLAND FRANCE ,8
17,transparent,ITALY,9,,0,TURKEY ,4
17,transparent,RUSSIA,4,,0,AUSTRIA ITALY TURKEY ,14
17,transparent,TURKEY,4,AUSTRIA ,1,ITALY ,9
19,transparent,AUSTRIA,1,,0,ITALY ,9
19,RL,ENGLAND,3,,0,GERMANY ,8
19,transparent,FRANCE,5,,0,ENGLAND GERMANY ,11
19,transparent,GERMANY,8,,0,ENGLAND FRANCE ,8
19,transparent,ITALY,9,,0,,0
19,transparent,RUSSIA,4,,0,ITALY ,9
19,transparent,TURKEY,4,,0,AUSTRIA ITALY RUSSIA ,14
22,transparent,AUSTRIA,0,,0,,0
22,RL,ENGLAND,3,,0,GERMANY ,9
22,transparent,FRANCE,5,,0,ENGLAND GERMANY ,12
22,transparent,GERMANY,9,,0,FRANCE ,5
22,transparent,ITALY,9,,0,TURKEY ,4
22,transparent,RUSSIA,4,,0,ITALY ,9
22,transparent,TURKEY,4,,0,ITALY ,9
24,transparent,AUSTRIA,0,,0,,0
24,RL,ENGLAND,3,,0,,0
24,transparent,FRANCE,5,,0,ENGLAND GERMANY ,12
24,transparent,GERMANY,9,,0,ENGLAND FRANCE ,8
24,transparent,ITALY,9,,0,TURKEY ,4
24,transparent,RUSSIA,4,,0,ITALY ,9
24,transparent,TURKEY,4,,0,ITALY ,9
27,transparent,AUSTRIA,0,,0,,0
27,RL,ENGLAND,1,,0,FRANCE GERMANY ,16
27,transparent,FRANCE,6,,0,,0
27,transparent,GERMANY,10,,0,FRANCE ,6
27,transparent,ITALY,10,,0,,0
27,transparent,RUSSIA,4,,0,GERMANY ITALY ,20
27,transparent,TURKEY,3,,0,ITALY ,10
29,transparent,AUSTRIA,0,,0,,0
29,RL,ENGLAND,1,,0,FRANCE GERMANY ,16
29,transparent,FRANCE,6,,0,,0
29,transparent,GERMANY,10,,0,FRANCE ,6
29,transparent,ITALY,10,,0,,0
29,transparent,RUSSIA,4,,0,GERMANY ITALY ,20
29,transparent,TURKEY,3,,0,ITALY ,10
32,transparent,AUSTRIA,0,,0,,0
32,RL,ENGLAND,0,,0,FRANCE GERMANY ,18
32,transparent,FRANCE,6,,0,GERMANY ,12
32,transparent,GERMANY,12,,0,ENGLAND FRANCE ITALY ,18
32,transparent,ITALY,12,,0,TURKEY ,2
32,transparent,RUSSIA,2,,0,GERMANY ITALY ,24
32,transparent,TURKEY,2,,0,,0
34,transparent,AUSTRIA,0,,0,,0
34,RL,ENGLAND,0,,0,,0
34,transparent,FRANCE,6,,0,GERMANY ,12
34,transparent,GERMANY,12,,0,ENGLAND FRANCE ITALY ,18
34,transparent,ITALY,12,,0,GERMANY TURKEY ,14
34,transparent,RUSSIA,2,,0,GERMANY ITALY ,24
34,transparent,TURKEY,2,,0,ITALY ,12
37,transparent,AUSTRIA,0,,0,,0
37,RL,ENGLAND,0,,0,,0
37,transparent,FRANCE,5,,0,GERMANY ITALY ,28
37,transparent,GERMANY,13,,0,FRANCE ITALY ,20
37,transparent,ITALY,15,,0,GERMANY TURKEY ,13
37,transparent,RUSSIA,1,,0,GERMANY ,13
37,transparent,TURKEY,0,,0,ITALY ,15
39,transparent,AUSTRIA,0,,0,,0
39,RL,ENGLAND,0,,0,,0
39,transparent,FRANCE,5,,0,GERMANY ITALY ,28
39,transparent,GERMANY,13,,0,FRANCE ITALY ,20
39,transparent,ITALY,15,,0,FRANCE GERMANY TURKEY ,18
39,transparent,RUSSIA,1,,0,,0
39,transparent,TURKEY,0,,0,ITALY ,15
